Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0000098,Customer Payment,2024-01-27,Jan 2024,CUS-129140,Deposited,Yes,Acme LLC,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,20722.29,0.0,20722.29,20722.29,Enso UK,US-East,HR,Mid-Market,,Credit Card,
TXN-0000099,Transfer,2024-01-22,Jan 2024,TRA-488171,Completed,Yes,Zoom,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,15166.18,0.0,15166.18,15166.18,Enso EU,US-West,Operations,Enterprise,,,
TXN-0000100,Vendor Payment,2024-01-10,Jan 2024,VEN-563998,Processed,Yes,Cloudflare,6200,G&A Expense,Promotion credit,,,,,,USD,1.0,14956.11,0.0,14956.11,14956.11,Enso US,UK-South,HR,Internal,,Credit Card,
TXN-0000101,Journal Entry,2024-01-29,Jan 2024,JOU-139753,Posted,Yes,Dell,5200,Merchant Fees,Support plan,,,,,,USD,1.0,5410.33,0.0,5410.33,5410.33,Enso EU,UK-South,Sales,SMB,,,
TXN-0000102,Transfer,2024-01-28,Jan 2024,TRA-699173,Completed,Yes,Dell,4000,Revenue,Inventory receipt,,,,,,USD,1.0,4612.99,0.0,4612.99,4612.99,Enso EU,UK-South,Sales,Mid-Market,,,
TXN-0000103,Cash Sale,2024-01-31,Jan 2024,CAS-712654,Paid,Yes,Cyberdyne LLC,4100,Services Revenue,Promotion credit,SKU-SUP-STD,Standard Support,6.59,Month,636.26,GBP,1.27,4004.04,200.2,4204.24,5085.13,Enso EU,UK-South,R&D,Internal,,Check,
TXN-0000104,Bill,2024-01-28,Jan 2024,BIL-868911,Partially Paid,Yes,AWS,6000,Sales & Marketing,Quarterly true-up,SKU-SUP-PREM,Premium Support,7.46,Month,885.01,USD,1.0,9912.78,867.37,10780.15,9912.78,Enso UK,US-East,Marketing,SMB,Net 45,,
TXN-0000105,Bill,2024-01-25,Jan 2024,BIL-918491,Paid In Full,Yes,Accenture,5000,COGS,Promotion credit,SKU-ENSO-TEAM,Enso Team License,4.65,Each,1863.62,EUR,1.09,9167.69,802.17,9969.86,9992.78,Enso EU,UK-South,HR,SMB,Net 30,,
TXN-0000106,Cash Sale,2024-01-02,Jan 2024,CAS-982041,Paid,Yes,Wonka Corp,4000,Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,1.0,Month,666.89,USD,1.0,1902.18,0.0,1902.18,1902.18,Enso US,US-West,Operations,Internal,,Credit Card,
TXN-0000107,Bank Deposit,2024-01-25,Jan 2024,BAN-702216,Deposited,Yes,Fastly,4100,Services Revenue,Subscription,,,,,,USD,1.0,34936.23,0.0,34936.23,34936.23,Enso EU,US-East,Sales,SMB,,ACH,
TXN-0000108,Cash Sale,2024-01-25,Jan 2024,CAS-837818,Paid,Yes,Umbrella Partners,4200,Product Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,4.79,Each,2282.87,EUR,1.09,15935.29,796.76,16732.05,17369.47,Enso UK,US-East,Finance,Mid-Market,,ACH,
TXN-0000109,Journal Entry,2024-01-26,Jan 2024,JOU-177421,Approved,Yes,HP,1100,Accounts Receivable,Monthly charge,,,,,,GBP,1.27,9732.77,0.0,9732.77,12360.62,Enso UK,US-West,Finance,SMB,,,
TXN-0000110,Vendor Credit,2024-01-27,Jan 2024,VEN-114174,Applied,Yes,Deloitte,5000,COGS,Subscription,SKU-SUP-PREM,Premium Support,7.41,Month,2576.62,USD,1.0,-9250.85,0.0,-9250.85,-9250.85,Enso EU,UK-South,R&D,SMB,,,
TXN-0000111,Invoice,2024-01-09,Jan 2024,INV-558381,Partially Paid,Yes,Acme LLC,4000,Revenue,Cloud services,SKU-SUP-STD,Standard Support,1.88,Month,1579.76,USD,1.0,22161.57,1939.14,24100.71,22161.57,Enso EU,UK-South,Sales,Internal,Net 45,,
TXN-0000112,Invoice,2024-01-02,Jan 2024,INV-513036,Open,Yes,Aperture Inc,4200,Product Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,7.78,Month,716.0,USD,1.0,4996.56,0.0,4996.56,4996.56,Enso US,US-West,R&D,Internal,Net 30,,
TXN-0000113,Journal Entry,2024-01-22,Jan 2024,JOU-438738,Approved,Yes,Microsoft,5100,Freight Out,Hardware purchase,,,,,,USD,1.0,31856.78,0.0,31856.78,31856.78,Enso UK,US-East,Marketing,Mid-Market,,,
TXN-0000114,Bill,2024-01-31,Jan 2024,BIL-885421,Paid In Full,Yes,KPMG,6000,Sales & Marketing,Cloud services,SKU-ENSO-PRO,Enso Pro License,6.09,Each,2256.53,USD,1.0,4659.87,0.0,4659.87,4659.87,Enso UK,UK-South,Marketing,SMB,Net 15,,
TXN-0000115,Bank Deposit,2024-01-18,Jan 2024,BAN-476531,Deposited,Yes,Zoom,5000,COGS,Consulting services,,,,,,USD,1.0,47035.66,0.0,47035.66,47035.66,Enso UK,EU-Central,R&D,Enterprise,,Credit Card,
TXN-0000116,Credit Memo,2024-01-18,Jan 2024,CRE-242130,Applied,Yes,Wayne Partners,4100,Services Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,4.61,Each,1479.02,GBP,1.27,-12117.13,0.0,-12117.13,-15388.76,Enso US,EU-Central,Finance,SMB,,,
TXN-0000117,Credit Memo,2024-01-05,Jan 2024,CRE-216402,Open,Yes,Massive Dynamic Partners,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,5.21,Each,1328.15,USD,1.0,-7965.26,0.0,-7965.26,-7965.26,Enso UK,US-East,Finance,Mid-Market,,,
TXN-0000118,Vendor Payment,2024-01-04,Jan 2024,VEN-653227,Processed,Yes,Cisco,6000,Sales & Marketing,Subscription,,,,,,USD,1.0,6294.8,0.0,6294.8,6294.8,Enso EU,EU-Central,Sales,Mid-Market,,Check,
TXN-0000119,Transfer,2024-01-14,Jan 2024,TRA-238099,Completed,Yes,Oracle,6100,R&D Expense,Cloud services,,,,,,USD,1.0,15920.34,0.0,15920.34,15920.34,Enso US,US-West,HR,Enterprise,,,
TXN-0000120,Bill,2024-01-13,Jan 2024,BIL-928410,Partially Paid,Yes,Deloitte,5000,COGS,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,4.12,Each,2749.78,USD,1.0,3538.77,0.0,3538.77,3538.77,Enso UK,EU-Central,Finance,Enterprise,Net 30,,
TXN-0000121,Transfer,2024-01-02,Jan 2024,TRA-185717,Completed,Yes,Dell,5200,Merchant Fees,Travel & meals,,,,,,USD,1.0,32432.63,0.0,32432.63,32432.63,Enso UK,UK-South,R&D,Mid-Market,,,
TXN-0000122,Cash Sale,2024-01-18,Jan 2024,CAS-628434,Paid,Yes,Massive Dynamic Partners,4200,Product Revenue,Training session,SKU-TRNG-01,Admin Training,6.86,Hour,928.59,EUR,1.09,13954.04,1325.63,15279.67,15209.9,Enso US,US-East,Finance,Enterprise,,Wire,
TXN-0000123,Customer Payment,2024-01-21,Jan 2024,CUS-277275,Deposited,Yes,Stark Corp,4100,Services Revenue,Consulting services,,,,,,USD,1.0,13062.11,0.0,13062.11,13062.11,Enso EU,UK-South,HR,Internal,,Wire,
TXN-0000124,Credit Memo,2024-01-14,Jan 2024,CRE-827469,Applied,Yes,Soylent Partners,4200,Product Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,5.27,Each,1664.62,USD,1.0,-12839.01,0.0,-12839.01,-12839.01,Enso UK,US-West,Operations,Enterprise,,,
TXN-0000125,Bill,2024-01-23,Jan 2024,BIL-760052,Open,Yes,HP,6200,G&A Expense,Travel & meals,SKU-ENSO-TEAM,Enso Team License,2.66,Each,1544.24,USD,1.0,12593.26,0.0,12593.26,12593.26,Enso EU,US-West,R&D,Internal,Net 45,,
TXN-0000126,Bank Deposit,2024-01-17,Jan 2024,BAN-445533,Deposited,Yes,Salesforce,5200,Merchant Fees,Training session,,,,,,USD,1.0,42115.46,0.0,42115.46,42115.46,Enso US,UK-South,Sales,Mid-Market,,Wire,
TXN-0000127,Cash Sale,2024-01-16,Jan 2024,CAS-839696,Paid,Yes,Acme Partners,4200,Product Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,4.14,Month,1563.17,USD,1.0,4738.36,236.92,4975.28,4738.36,Enso UK,EU-Central,Operations,Mid-Market,,Wire,
TXN-0000128,Invoice,2024-01-02,Jan 2024,INV-757699,Paid In Full,Yes,Vehement LLC,4000,Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.0,Each,931.51,USD,1.0,20765.75,1038.29,21804.04,20765.75,Enso US,US-East,Operations,Enterprise,Net 45,,
TXN-0000129,Bank Deposit,2024-01-10,Jan 2024,BAN-735547,Deposited,Yes,Cisco,5100,Freight Out,Consulting services,,,,,,USD,1.0,30081.94,0.0,30081.94,30081.94,Enso US,US-East,Marketing,Mid-Market,,Check,
TXN-0000130,Customer Payment,2024-01-27,Jan 2024,CUS-701608,Deposited,Yes,Acme Partners,4200,Product Revenue,Consulting services,,,,,,USD,1.0,24888.88,0.0,24888.88,24888.88,Enso UK,US-West,Sales,Internal,,Wire,
TXN-0000131,Transfer,2024-01-04,Jan 2024,TRA-504620,Completed,Yes,Fastly,2000,Accounts Payable,Promotion credit,,,,,,USD,1.0,35299.78,0.0,35299.78,35299.78,Enso EU,EU-Central,Marketing,Internal,,,
TXN-0000132,Expense Report,2024-01-24,Jan 2024,EXP-777768,Pending Approval,Yes,Microsoft,6000,Sales & Marketing,Inventory receipt,SKU-TRNG-01,Admin Training,5.3,Hour,1131.12,USD,1.0,3294.05,312.93,3606.98,3294.05,Enso EU,US-East,Finance,Mid-Market,,,
TXN-0000133,Cash Sale,2024-01-13,Jan 2024,CAS-780873,Paid,Yes,Hooli LLC,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,7.0,Each,649.3,USD,1.0,20989.46,1049.47,22038.93,20989.46,Enso US,US-West,Sales,SMB,,Wire,
TXN-0000134,Cash Sale,2024-01-17,Jan 2024,CAS-928328,Paid,Yes,Pied Piper Inc,4000,Revenue,Promotion credit,SKU-TRNG-01,Admin Training,2.09,Hour,489.84,USD,1.0,24762.88,0.0,24762.88,24762.88,Enso UK,US-East,Sales,Internal,,ACH,
TXN-0000135,Invoice,2024-01-31,Jan 2024,INV-685852,Partially Paid,Yes,Wonka Partners,4100,Services Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,9.21,Each,845.97,USD,1.0,2461.21,0.0,2461.21,2461.21,Enso EU,EU-Central,Sales,Enterprise,Due on Receipt,,
TXN-0000136,Credit Memo,2024-01-05,Jan 2024,CRE-851910,Applied,Yes,Tyrell Inc,4100,Services Revenue,Consulting services,SKU-ENSO-TEAM,Enso Team License,5.77,Each,2451.77,USD,1.0,-4191.49,0.0,-4191.49,-4191.49,Enso EU,UK-South,Marketing,Internal,,,
TXN-0000137,Expense Report,2024-01-24,Jan 2024,EXP-375709,Pending Approval,Yes,Oracle,5000,COGS,Travel & meals,SKU-SUP-PREM,Premium Support,3.65,Month,1561.87,GBP,1.27,3646.21,182.31,3828.52,4630.69,Enso US,UK-South,Finance,Enterprise,,,
TXN-0000138,Cash Sale,2024-01-06,Jan 2024,CAS-273304,Paid,Yes,Massive Dynamic Partners,4000,Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,3.38,Hour,2118.25,USD,1.0,12585.6,1195.63,13781.23,12585.6,Enso UK,EU-Central,Operations,Internal,,Check,
TXN-0000139,Cash Sale,2024-01-10,Jan 2024,CAS-112516,Paid,Yes,Wayne Partners,4000,Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,1.0,Month,539.02,EUR,1.09,16120.92,806.05,16926.97,17571.8,Enso EU,US-West,Operations,Internal,,Check,
TXN-0000140,Credit Memo,2024-01-03,Jan 2024,CRE-600555,Applied,Yes,Umbrella Partners,4000,Revenue,Support plan,SKU-SUP-PREM,Premium Support,4.24,Month,1072.65,USD,1.0,-1923.66,0.0,-1923.66,-1923.66,Enso UK,UK-South,Operations,Enterprise,,,
TXN-0000141,Cash Sale,2024-01-21,Jan 2024,CAS-752453,Paid,Yes,Aperture Inc,4200,Product Revenue,Training session,SKU-ENSO-PRO,Enso Pro License,7.12,Each,1730.13,EUR,1.09,21189.73,2013.02,23202.75,23096.81,Enso UK,UK-South,Operations,Mid-Market,,Check,
TXN-0000142,Bill,2024-01-12,Jan 2024,BIL-397995,Paid In Full,Yes,Fastly,6100,R&D Expense,Subscription,SKU-SUP-STD,Standard Support,5.89,Month,2828.06,USD,1.0,7670.91,0.0,7670.91,7670.91,Enso UK,US-East,HR,SMB,Due on Receipt,,
TXN-0000143,Bill,2024-01-15,Jan 2024,BIL-487777,Open,Yes,KPMG,6200,G&A Expense,Training session,SKU-TRNG-01,Admin Training,2.74,Hour,374.19,USD,1.0,5240.74,0.0,5240.74,5240.74,Enso US,UK-South,R&D,SMB,Net 30,,
TXN-0000144,Invoice,2024-01-29,Jan 2024,INV-624624,Open,Yes,Tyrell Partners,4100,Services Revenue,License renewal,SKU-ENSO-TEAM,Enso Team License,3.46,Each,488.96,USD,1.0,10264.54,975.13,11239.67,10264.54,Enso EU,EU-Central,HR,Enterprise,Net 15,,
TXN-0000145,Expense Report,2024-01-16,Jan 2024,EXP-998384,Paid,Yes,Deloitte,6100,R&D Expense,Inventory receipt,SKU-TRNG-01,Admin Training,5.15,Hour,587.57,USD,1.0,5215.06,495.43,5710.49,5215.06,Enso EU,UK-South,Sales,Mid-Market,,,
TXN-0000146,Item Receipt,2024-01-29,Jan 2024,ITE-384821,Received,Yes,Dell,1200,Inventory,Travel & meals,SKU-ENSO-TEAM,Enso Team License,4.52,Each,677.67,USD,1.0,9129.68,867.32,9997.0,9129.68,Enso US,US-East,Sales,Enterprise,,,
TXN-0000147,Cash Sale,2024-01-06,Jan 2024,CAS-478240,Paid,Yes,Soylent Corp,4200,Product Revenue,Subscription,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1145.62,USD,1.0,7311.54,0.0,7311.54,7311.54,Enso EU,US-West,R&D,Enterprise,,Credit Card,
TXN-0000148,Bill,2024-01-10,Jan 2024,BIL-253253,Open,Yes,AWS,6100,R&D Expense,Promotion credit,SKU-ENSO-PRO,Enso Pro License,5.57,Each,36.14,USD,1.0,9381.29,0.0,9381.29,9381.29,Enso EU,US-East,Finance,SMB,Net 45,,
TXN-0000149,Invoice,2024-01-22,Jan 2024,INV-891118,Paid In Full,Yes,Initech Inc,4200,Product Revenue,Training session,SKU-SUP-PREM,Premium Support,4.24,Month,1490.76,USD,1.0,18157.05,907.85,19064.9,18157.05,Enso UK,US-East,R&D,SMB,Due on Receipt,,
TXN-0000150,Vendor Credit,2024-01-15,Jan 2024,VEN-356257,Open,Yes,Deloitte,6100,R&D Expense,Promotion credit,SKU-TRNG-01,Admin Training,4.12,Hour,342.29,USD,1.0,-1888.74,0.0,-1888.74,-1888.74,Enso EU,UK-South,Marketing,Internal,,,
TXN-0000151,Credit Memo,2024-01-30,Jan 2024,CRE-556404,Applied,Yes,Tyrell Corp,4200,Product Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,1.47,Each,530.03,USD,1.0,-16525.51,0.0,-16525.51,-16525.51,Enso UK,UK-South,Sales,SMB,,,
TXN-0000152,Bill,2024-01-23,Jan 2024,BIL-475159,Partially Paid,Yes,Cisco,6100,R&D Expense,Consulting services,SKU-ENSO-TEAM,Enso Team License,1.33,Each,1399.23,USD,1.0,11059.55,0.0,11059.55,11059.55,Enso US,US-East,Operations,Enterprise,Due on Receipt,,
TXN-0000153,Invoice,2024-01-31,Jan 2024,INV-973317,Partially Paid,Yes,Hooli Inc,4000,Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,3.73,Month,121.41,USD,1.0,1503.2,0.0,1503.2,1503.2,Enso EU,UK-South,HR,SMB,Net 30,,
TXN-0000154,Bill,2024-01-24,Jan 2024,BIL-557361,Partially Paid,Yes,Deloitte,6200,G&A Expense,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,3.44,Each,1850.08,USD,1.0,7081.61,354.08,7435.69,7081.61,Enso US,US-West,Sales,Mid-Market,Due on Receipt,,
TXN-0000155,Journal Entry,2024-01-25,Jan 2024,JOU-392734,Approved,Yes,Deloitte,5000,COGS,Travel & meals,,,,,,USD,1.0,4332.48,0.0,4332.48,4332.48,Enso US,US-West,HR,Enterprise,,,
TXN-0000156,Vendor Credit,2024-01-31,Jan 2024,VEN-299735,Open,Yes,Cisco,6200,G&A Expense,Subscription,SKU-ENSO-PRO,Enso Pro License,3.09,Each,1632.91,USD,1.0,-12374.23,0.0,-12374.23,-12374.23,Enso UK,US-West,R&D,Enterprise,,,
TXN-0000157,Bill,2024-01-18,Jan 2024,BIL-314542,Paid In Full,Yes,Fastly,6000,Sales & Marketing,Cloud services,SKU-SUP-PREM,Premium Support,1.0,Month,1630.43,USD,1.0,1817.38,0.0,1817.38,1817.38,Enso US,US-West,Marketing,SMB,Net 45,,
TXN-0000158,Invoice,2024-01-02,Jan 2024,INV-938407,Paid In Full,Yes,Soylent Corp,4200,Product Revenue,Monthly charge,SKU-SUP-STD,Standard Support,1.0,Month,1557.06,USD,1.0,21703.69,1899.07,23602.76,21703.69,Enso US,EU-Central,HR,Internal,Net 45,,
TXN-0000159,Bill,2024-01-21,Jan 2024,BIL-765877,Partially Paid,Yes,Salesforce,6100,R&D Expense,Inventory receipt,SKU-SUP-STD,Standard Support,7.14,Month,1393.32,USD,1.0,3671.12,348.76,4019.88,3671.12,Enso UK,US-East,Sales,Enterprise,Net 30,,
TXN-0000160,Cash Sale,2024-01-23,Jan 2024,CAS-191710,Paid,Yes,Soylent LLC,4000,Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,3.68,Each,1225.69,USD,1.0,13108.42,1245.3,14353.72,13108.42,Enso US,US-West,Operations,Mid-Market,,Check,
TXN-0000161,Cash Sale,2024-01-20,Jan 2024,CAS-336679,Paid,Yes,Aperture Inc,4200,Product Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,6.41,Each,773.24,USD,1.0,22443.05,1963.77,24406.82,22443.05,Enso UK,EU-Central,Operations,Internal,,Credit Card,
TXN-0000162,Customer Payment,2024-01-21,Jan 2024,CUS-649550,Deposited,Yes,Cyberdyne Partners,4100,Services Revenue,Quarterly true-up,,,,,,USD,1.0,9026.77,0.0,9026.77,9026.77,Enso UK,EU-Central,R&D,Mid-Market,,Check,
TXN-0000163,Expense Report,2024-01-21,Jan 2024,EXP-801648,Pending Approval,Yes,Accenture,6000,Sales & Marketing,License renewal,SKU-ENSO-PRO,Enso Pro License,3.78,Each,349.47,USD,1.0,6074.71,0.0,6074.71,6074.71,Enso EU,US-East,Sales,Mid-Market,,,
TXN-0000164,Item Receipt,2024-01-27,Jan 2024,ITE-203097,Received,Yes,KPMG,1200,Inventory,Support plan,SKU-ENSO-TEAM,Enso Team License,4.43,Each,309.29,USD,1.0,1970.79,0.0,1970.79,1970.79,Enso UK,US-East,Finance,Enterprise,,,
TXN-0000165,Item Receipt,2024-01-09,Jan 2024,ITE-707511,Received,Yes,Zoom,1200,Inventory,Travel & meals,SKU-TRNG-01,Admin Training,1.0,Hour,1759.36,USD,1.0,19975.24,998.76,20974.0,19975.24,Enso UK,US-East,HR,Mid-Market,,,
TXN-0000166,Bank Deposit,2024-01-11,Jan 2024,BAN-674416,Deposited,Yes,Oracle,5100,Freight Out,Training session,,,,,,USD,1.0,28786.11,0.0,28786.11,28786.11,Enso EU,US-East,Finance,SMB,,Wire,
TXN-0000167,Vendor Payment,2024-01-10,Jan 2024,VEN-268021,Processed,Yes,Microsoft,5000,COGS,Consulting services,,,,,,USD,1.0,6007.06,0.0,6007.06,6007.06,Enso US,US-West,HR,Enterprise,,Check,
TXN-0000168,Invoice,2024-01-31,Jan 2024,INV-546220,Partially Paid,Yes,Tyrell Partners,4200,Product Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,10.54,Hour,1060.66,USD,1.0,9451.77,472.59,9924.36,9451.77,Enso US,UK-South,Marketing,Mid-Market,Due on Receipt,,
TXN-0000169,Transfer,2024-01-29,Jan 2024,TRA-174179,Completed,Yes,Cloudflare,1100,Accounts Receivable,Hardware purchase,,,,,,USD,1.0,22718.67,0.0,22718.67,22718.67,Enso UK,US-East,Sales,Internal,,,
TXN-0000170,Credit Memo,2024-01-03,Jan 2024,CRE-966828,Open,Yes,Initech Corp,4200,Product Revenue,Promotion credit,SKU-TRNG-01,Admin Training,8.64,Hour,940.97,USD,1.0,-24000.63,0.0,-24000.63,-24000.63,Enso UK,US-West,Sales,Internal,,,
TXN-0000171,Transfer,2024-01-20,Jan 2024,TRA-966099,Completed,Yes,Microsoft,5100,Freight Out,Support plan,,,,,,USD,1.0,44860.14,0.0,44860.14,44860.14,Enso UK,US-West,Finance,Mid-Market,,,
TXN-0000172,Bill,2024-01-24,Jan 2024,BIL-447689,Partially Paid,Yes,Deloitte,6200,G&A Expense,License renewal,SKU-SUP-PREM,Premium Support,1.0,Month,1585.65,USD,1.0,8037.22,401.86,8439.08,8037.22,Enso US,US-West,Marketing,Enterprise,Net 30,,
TXN-0000173,Journal Entry,2024-01-08,Jan 2024,JOU-985592,Approved,Yes,Microsoft,4000,Revenue,Subscription,,,,,,USD,1.0,15039.23,0.0,15039.23,15039.23,Enso UK,US-East,R&D,Enterprise,,,
TXN-0000174,Bank Deposit,2024-01-24,Jan 2024,BAN-869151,Deposited,Yes,Cisco,1200,Inventory,Promotion credit,,,,,,USD,1.0,43728.29,0.0,43728.29,43728.29,Enso UK,US-East,Finance,Enterprise,,Check,
TXN-0000175,Bill,2024-01-08,Jan 2024,BIL-101381,Partially Paid,Yes,Dell,6000,Sales & Marketing,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,6.26,Each,1510.16,USD,1.0,11800.6,1121.06,12921.66,11800.6,Enso US,US-West,Sales,Internal,Due on Receipt,,
TXN-0000176,Customer Payment,2024-01-09,Jan 2024,CUS-671416,Undeposited,Yes,Umbrella Inc,4000,Revenue,Training session,,,,,,USD,1.0,17027.64,0.0,17027.64,17027.64,Enso UK,US-East,Finance,Enterprise,,Wire,
TXN-0000177,Invoice,2024-01-14,Jan 2024,INV-330096,Paid In Full,Yes,Umbrella Partners,4000,Revenue,Subscription,SKU-TRNG-01,Admin Training,3.5,Hour,851.67,USD,1.0,5036.89,251.84,5288.73,5036.89,Enso UK,US-West,Marketing,Enterprise,Net 15,,
TXN-0000178,Cash Sale,2024-01-26,Jan 2024,CAS-254076,Paid,Yes,Vehement Partners,4000,Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,9.5,Each,832.93,GBP,1.27,23906.06,2271.08,26177.14,30360.7,Enso US,UK-South,R&D,SMB,,Credit Card,
TXN-0000179,Invoice,2024-01-18,Jan 2024,INV-801591,Partially Paid,Yes,Initech Partners,4200,Product Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,4.26,Hour,1961.64,EUR,1.09,24014.48,0.0,24014.48,26175.78,Enso UK,US-West,Finance,SMB,Net 45,,
TXN-0000180,Bill,2024-01-16,Jan 2024,BIL-765324,Open,Yes,KPMG,6000,Sales & Marketing,Cloud services,SKU-SUP-PREM,Premium Support,2.65,Month,656.28,USD,1.0,1169.85,0.0,1169.85,1169.85,Enso EU,US-East,Operations,SMB,Net 15,,
TXN-0000181,Cash Sale,2024-01-04,Jan 2024,CAS-986140,Paid,Yes,Initech Corp,4000,Revenue,Promotion credit,SKU-SUP-PREM,Premium Support,4.4,Month,2090.37,USD,1.0,1748.53,166.11,1914.64,1748.53,Enso US,US-West,Marketing,SMB,,ACH,
TXN-0000182,Invoice,2024-01-15,Jan 2024,INV-866786,Open,Yes,Massive Dynamic LLC,4100,Services Revenue,Support plan,SKU-TRNG-01,Admin Training,4.83,Hour,2039.34,USD,1.0,17605.65,0.0,17605.65,17605.65,Enso US,US-East,HR,Enterprise,Net 45,,
TXN-0000183,Journal Entry,2024-01-04,Jan 2024,JOU-504349,Posted,Yes,Google Cloud,1200,Inventory,Travel & meals,,,,,,USD,1.0,20888.82,0.0,20888.82,20888.82,Enso US,US-East,Sales,Internal,,,
TXN-0000184,Bank Deposit,2024-01-07,Jan 2024,BAN-236335,Deposited,Yes,Stripe,1000,Checking,License renewal,,,,,,USD,1.0,161.53,0.0,161.53,161.53,Enso EU,UK-South,Marketing,Internal,,Wire,
TXN-0000185,Bill,2024-01-01,Jan 2024,BIL-199984,Paid In Full,Yes,KPMG,6100,R&D Expense,Cloud services,SKU-SUP-STD,Standard Support,1.35,Month,50.78,USD,1.0,6583.64,625.45,7209.09,6583.64,Enso EU,UK-South,Operations,SMB,Due on Receipt,,
TXN-0000186,Bill,2024-01-16,Jan 2024,BIL-596041,Partially Paid,Yes,Microsoft,6100,R&D Expense,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.93,Each,1123.06,USD,1.0,4972.86,0.0,4972.86,4972.86,Enso UK,EU-Central,Sales,SMB,Net 30,,
TXN-0000187,Bill,2024-01-25,Jan 2024,BIL-637716,Open,Yes,Cloudflare,5000,COGS,Travel & meals,SKU-TRNG-01,Admin Training,1.0,Hour,461.69,USD,1.0,3578.14,178.91,3757.05,3578.14,Enso EU,US-East,Sales,SMB,Net 15,,
TXN-0000188,Bill,2024-01-08,Jan 2024,BIL-769549,Paid In Full,Yes,KPMG,6200,G&A Expense,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,7.3,Each,287.87,USD,1.0,7019.39,614.2,7633.59,7019.39,Enso EU,US-East,HR,Enterprise,Net 45,,
TXN-0000189,Vendor Payment,2024-01-11,Jan 2024,VEN-877570,Processed,Yes,HP,5000,COGS,Travel & meals,,,,,,USD,1.0,2245.44,0.0,2245.44,2245.44,Enso US,EU-Central,Marketing,SMB,,Check,
TXN-0000190,Expense Report,2024-01-23,Jan 2024,EXP-118505,Approved,Yes,Stripe,6000,Sales & Marketing,Consulting services,SKU-TRNG-01,Admin Training,5.47,Hour,1822.21,GBP,1.27,663.0,58.01,721.01,842.01,Enso UK,US-West,HR,Mid-Market,,,
TXN-0000191,Invoice,2024-01-29,Jan 2024,INV-238200,Partially Paid,Yes,Vehement Corp,4100,Services Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,1.0,Month,2001.4,USD,1.0,14445.7,722.29,15167.99,14445.7,Enso US,UK-South,Finance,Internal,Net 45,,
TXN-0000192,Customer Payment,2024-01-04,Jan 2024,CUS-307642,Deposited,Yes,Massive Dynamic Corp,4200,Product Revenue,Cloud services,,,,,,USD,1.0,21407.55,0.0,21407.55,21407.55,Enso EU,EU-Central,Marketing,Mid-Market,,ACH,
TXN-0000193,Journal Entry,2024-01-19,Jan 2024,JOU-579925,Approved,Yes,HP,5100,Freight Out,Subscription,,,,,,USD,1.0,42789.03,0.0,42789.03,42789.03,Enso US,UK-South,HR,Enterprise,,,
TXN-0000194,Customer Payment,2024-01-20,Jan 2024,CUS-362019,Undeposited,Yes,Initech Inc,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,15283.9,0.0,15283.9,15283.9,Enso EU,UK-South,Marketing,Enterprise,,Credit Card,
TXN-0000195,Bill,2024-01-08,Jan 2024,BIL-918487,Open,Yes,AWS,6000,Sales & Marketing,License renewal,SKU-SUP-PREM,Premium Support,8.41,Month,463.32,USD,1.0,4912.31,0.0,4912.31,4912.31,Enso EU,US-West,Marketing,Internal,Net 45,,
