Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0004236,Expense Report,2024-09-19,Sep 2024,EXP-385238,Approved,Yes,Google Cloud,6000,Sales & Marketing,Cloud services,SKU-SUP-STD,Standard Support,3.35,Month,1971.14,USD,1.0,8837.82,441.89,9279.71,8837.82,Enso US,EU-Central,HR,Internal,,,
TXN-0004237,Invoice,2024-09-17,Sep 2024,INV-711838,Open,Yes,Wayne Inc,4000,Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,4.7,Each,1570.09,USD,1.0,1904.23,166.62,2070.85,1904.23,Enso US,UK-South,HR,SMB,Net 45,,
TXN-0004238,Bill,2024-09-24,Sep 2024,BIL-789686,Paid In Full,Yes,Stripe,5000,COGS,Subscription,SKU-ENSO-TEAM,Enso Team License,6.98,Each,2181.33,GBP,1.27,3605.02,180.25,3785.27,4578.38,Enso US,US-East,Sales,Enterprise,Net 45,,
TXN-0004239,Customer Payment,2024-09-22,Sep 2024,CUS-195973,Deposited,Yes,Acme LLC,4100,Services Revenue,Consulting services,,,,,,USD,1.0,18090.44,0.0,18090.44,18090.44,Enso US,US-West,R&D,Mid-Market,,Credit Card,
TXN-0004240,Vendor Credit,2024-09-22,Sep 2024,VEN-554065,Applied,Yes,Deloitte,5000,COGS,Consulting services,SKU-ENSO-TEAM,Enso Team License,4.93,Each,95.85,EUR,1.09,-5516.11,0.0,-5516.11,-6012.56,Enso US,US-West,Marketing,Internal,,,
TXN-0004241,Customer Payment,2024-09-11,Sep 2024,CUS-572909,Undeposited,Yes,Globex LLC,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,8197.56,0.0,8197.56,8197.56,Enso UK,US-West,Marketing,Mid-Market,,ACH,
TXN-0004242,Vendor Payment,2024-09-19,Sep 2024,VEN-147842,Processed,Yes,Cisco,6000,Sales & Marketing,Monthly charge,,,,,,USD,1.0,8320.37,0.0,8320.37,8320.37,Enso US,UK-South,HR,Mid-Market,,Wire,
TXN-0004243,Vendor Payment,2024-09-26,Sep 2024,VEN-830571,Processed,Yes,Cloudflare,6200,G&A Expense,Monthly charge,,,,,,GBP,1.27,2218.68,0.0,2218.68,2817.72,Enso EU,US-East,R&D,SMB,,Check,
TXN-0004244,Bill,2024-09-10,Sep 2024,BIL-417468,Open,Yes,Zoom,6000,Sales & Marketing,Cloud services,SKU-ENSO-TEAM,Enso Team License,4.14,Each,1410.37,USD,1.0,4703.22,411.53,5114.75,4703.22,Enso US,US-West,R&D,Mid-Market,Due on Receipt,,
TXN-0004245,Vendor Credit,2024-09-20,Sep 2024,VEN-652681,Open,Yes,Microsoft,5000,COGS,Monthly charge,SKU-SUP-PREM,Premium Support,6.94,Month,495.65,GBP,1.27,-3823.55,0.0,-3823.55,-4855.91,Enso EU,US-East,Finance,Mid-Market,,,
TXN-0004246,Journal Entry,2024-09-05,Sep 2024,JOU-936249,Approved,Yes,Cloudflare,6200,G&A Expense,License renewal,,,,,,USD,1.0,3548.42,0.0,3548.42,3548.42,Enso US,US-West,HR,Mid-Market,,,
TXN-0004247,Bill,2024-09-12,Sep 2024,BIL-298361,Partially Paid,Yes,Microsoft,6000,Sales & Marketing,Training session,SKU-SUP-STD,Standard Support,5.8,Month,488.98,USD,1.0,12990.27,0.0,12990.27,12990.27,Enso US,UK-South,Marketing,Enterprise,Net 15,,
TXN-0004248,Customer Payment,2024-09-20,Sep 2024,CUS-329587,Deposited,Yes,Vehement Corp,4200,Product Revenue,Inventory receipt,,,,,,USD,1.0,19899.48,0.0,19899.48,19899.48,Enso US,EU-Central,Sales,SMB,,Wire,
TXN-0004249,Cash Sale,2024-09-27,Sep 2024,CAS-601994,Paid,Yes,Massive Dynamic Partners,4200,Product Revenue,Inventory receipt,SKU-SUP-PREM,Premium Support,7.66,Month,261.87,USD,1.0,12871.65,643.58,13515.23,12871.65,Enso US,UK-South,R&D,Enterprise,,Credit Card,
TXN-0004250,Bill,2024-09-16,Sep 2024,BIL-709412,Open,Yes,Zoom,6200,G&A Expense,Support plan,SKU-SUP-PREM,Premium Support,1.18,Month,2124.42,USD,1.0,6618.44,330.92,6949.36,6618.44,Enso EU,US-East,Operations,Internal,Due on Receipt,,
TXN-0004251,Customer Payment,2024-09-10,Sep 2024,CUS-784377,Undeposited,Yes,Pied Piper Inc,4200,Product Revenue,Hardware purchase,,,,,,USD,1.0,6932.45,0.0,6932.45,6932.45,Enso US,US-West,Marketing,Enterprise,,ACH,
TXN-0004252,Item Receipt,2024-09-24,Sep 2024,ITE-154215,Received,Yes,KPMG,1200,Inventory,Support plan,SKU-SUP-PREM,Premium Support,4.7,Month,1576.32,USD,1.0,11049.66,966.85,12016.51,11049.66,Enso US,EU-Central,Marketing,Internal,,,
TXN-0004253,Credit Memo,2024-09-22,Sep 2024,CRE-512577,Open,Yes,Wayne Inc,4200,Product Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,4.19,Each,1981.53,USD,1.0,-22135.56,0.0,-22135.56,-22135.56,Enso US,EU-Central,Finance,Mid-Market,,,
TXN-0004254,Journal Entry,2024-09-29,Sep 2024,JOU-330682,Approved,Yes,Stripe,4200,Product Revenue,License renewal,,,,,,EUR,1.09,3583.77,0.0,3583.77,3906.31,Enso UK,UK-South,Operations,Internal,,,
TXN-0004255,Cash Sale,2024-09-26,Sep 2024,CAS-729147,Paid,Yes,Tyrell Corp,4000,Revenue,Cloud services,SKU-SUP-PREM,Premium Support,4.64,Month,1607.79,USD,1.0,743.48,37.17,780.65,743.48,Enso UK,EU-Central,Sales,SMB,,Check,
TXN-0004256,Journal Entry,2024-09-22,Sep 2024,JOU-287695,Posted,Yes,Cisco,2100,Accrued Expenses,Consulting services,,,,,,USD,1.0,32805.39,0.0,32805.39,32805.39,Enso UK,US-East,Finance,SMB,,,
TXN-0004257,Expense Report,2024-09-07,Sep 2024,EXP-941092,Approved,Yes,Oracle,5000,COGS,Promotion credit,SKU-ENSO-PRO,Enso Pro License,7.79,Each,1677.48,USD,1.0,2267.54,215.42,2482.96,2267.54,Enso US,US-East,Sales,SMB,,,
TXN-0004258,Bill,2024-09-25,Sep 2024,BIL-265318,Paid In Full,Yes,Accenture,6100,R&D Expense,Training session,SKU-ENSO-PRO,Enso Pro License,9.3,Each,1266.41,USD,1.0,13044.74,652.24,13696.98,13044.74,Enso US,EU-Central,Finance,Mid-Market,Net 15,,
TXN-0004259,Journal Entry,2024-09-11,Sep 2024,JOU-105749,Approved,Yes,HP,4000,Revenue,Quarterly true-up,,,,,,GBP,1.27,23379.18,0.0,23379.18,29691.56,Enso UK,US-West,Marketing,Internal,,,
TXN-0004260,Bill,2024-09-30,Sep 2024,BIL-154079,Partially Paid,Yes,Salesforce,6000,Sales & Marketing,Promotion credit,SKU-SUP-PREM,Premium Support,9.01,Month,2470.06,USD,1.0,10208.97,510.45,10719.42,10208.97,Enso UK,US-East,HR,Mid-Market,Due on Receipt,,
TXN-0004261,Expense Report,2024-09-15,Sep 2024,EXP-656458,Paid,Yes,Salesforce,6200,G&A Expense,Subscription,SKU-ENSO-TEAM,Enso Team License,1.0,Each,2396.24,USD,1.0,8757.97,832.01,9589.98,8757.97,Enso UK,US-East,Sales,Internal,,,
TXN-0004262,Invoice,2024-09-19,Sep 2024,INV-465505,Open,Yes,Tyrell Inc,4100,Services Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,7.01,Hour,1139.0,GBP,1.27,7416.73,648.96,8065.69,9419.25,Enso EU,UK-South,HR,Mid-Market,Net 15,,
TXN-0004263,Bill,2024-09-23,Sep 2024,BIL-166287,Partially Paid,Yes,Cloudflare,5000,COGS,Subscription,SKU-TRNG-01,Admin Training,4.39,Hour,2340.55,USD,1.0,6672.31,333.62,7005.93,6672.31,Enso EU,EU-Central,R&D,Enterprise,Net 30,,
TXN-0004264,Journal Entry,2024-09-24,Sep 2024,JOU-963518,Approved,Yes,Stripe,5200,Merchant Fees,License renewal,,,,,,GBP,1.27,16934.09,0.0,16934.09,21506.29,Enso EU,UK-South,Marketing,SMB,,,
TXN-0004265,Customer Payment,2024-09-20,Sep 2024,CUS-613181,Undeposited,Yes,Initech LLC,4100,Services Revenue,Inventory receipt,,,,,,USD,1.0,24399.8,0.0,24399.8,24399.8,Enso US,EU-Central,Sales,Internal,,ACH,
TXN-0004266,Vendor Payment,2024-09-01,Sep 2024,VEN-882071,Processed,Yes,AWS,5000,COGS,Quarterly true-up,,,,,,EUR,1.09,8508.11,0.0,8508.11,9273.84,Enso US,UK-South,Sales,Enterprise,,ACH,
TXN-0004267,Item Receipt,2024-09-01,Sep 2024,ITE-671693,Received,Yes,Stripe,1200,Inventory,Support plan,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1428.56,USD,1.0,12662.58,1202.95,13865.53,12662.58,Enso UK,US-West,Sales,SMB,,,
TXN-0004268,Vendor Payment,2024-09-21,Sep 2024,VEN-722794,Processed,Yes,Salesforce,5000,COGS,Promotion credit,,,,,,USD,1.0,14175.41,0.0,14175.41,14175.41,Enso UK,UK-South,HR,Mid-Market,,Check,
TXN-0004269,Invoice,2024-09-06,Sep 2024,INV-117248,Partially Paid,Yes,Cyberdyne Partners,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.36,Each,1433.49,USD,1.0,1132.88,0.0,1132.88,1132.88,Enso UK,US-East,R&D,Mid-Market,Net 15,,
TXN-0004270,Invoice,2024-09-13,Sep 2024,INV-216597,Open,Yes,Initech Corp,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,5.74,Each,1061.31,USD,1.0,11712.28,1112.67,12824.95,11712.28,Enso UK,US-East,Sales,Enterprise,Net 30,,
TXN-0004271,Item Receipt,2024-09-08,Sep 2024,ITE-179777,Received,Yes,AWS,1200,Inventory,Training session,SKU-ENSO-TEAM,Enso Team License,6.13,Each,77.85,USD,1.0,19203.23,1680.28,20883.51,19203.23,Enso UK,UK-South,R&D,SMB,,,
TXN-0004272,Vendor Payment,2024-09-27,Sep 2024,VEN-504781,Processed,Yes,Zoom,5000,COGS,Promotion credit,,,,,,USD,1.0,3134.42,0.0,3134.42,3134.42,Enso EU,US-East,Finance,SMB,,ACH,
TXN-0004273,Bill,2024-09-26,Sep 2024,BIL-761868,Open,Yes,Dell,6100,R&D Expense,Promotion credit,SKU-TRNG-01,Admin Training,6.36,Hour,1125.48,USD,1.0,13378.92,1271.0,14649.92,13378.92,Enso UK,US-West,HR,Internal,Net 15,,
TXN-0004274,Cash Sale,2024-09-06,Sep 2024,CAS-388247,Paid,Yes,Globex Inc,4100,Services Revenue,Cloud services,SKU-TRNG-01,Admin Training,8.4,Hour,1145.45,USD,1.0,24211.72,2118.53,26330.25,24211.72,Enso US,EU-Central,Marketing,SMB,,Wire,
TXN-0004275,Item Receipt,2024-09-22,Sep 2024,ITE-968698,Received,Yes,Fastly,1200,Inventory,Support plan,SKU-ENSO-TEAM,Enso Team License,1.0,Each,177.22,USD,1.0,2351.69,223.41,2575.1,2351.69,Enso US,UK-South,Finance,Mid-Market,,,
TXN-0004276,Invoice,2024-09-01,Sep 2024,INV-768263,Open,Yes,Soylent LLC,4100,Services Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,4.3,Each,1746.08,USD,1.0,12909.54,1129.58,14039.12,12909.54,Enso US,US-West,Marketing,Enterprise,Net 15,,
TXN-0004277,Invoice,2024-09-09,Sep 2024,INV-831307,Partially Paid,Yes,Stark Inc,4200,Product Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,5.13,Hour,1210.82,GBP,1.27,8402.25,798.21,9200.46,10670.86,Enso US,US-East,Sales,Internal,Net 45,,
TXN-0004278,Customer Payment,2024-09-02,Sep 2024,CUS-590282,Undeposited,Yes,Aperture Inc,4100,Services Revenue,Training session,,,,,,USD,1.0,20818.93,0.0,20818.93,20818.93,Enso US,EU-Central,Finance,Internal,,Credit Card,
TXN-0004279,Customer Payment,2024-09-07,Sep 2024,CUS-262138,Deposited,Yes,Hooli Corp,4100,Services Revenue,Consulting services,,,,,,USD,1.0,4150.93,0.0,4150.93,4150.93,Enso US,EU-Central,Finance,SMB,,Wire,
TXN-0004280,Vendor Payment,2024-09-28,Sep 2024,VEN-416991,Processed,Yes,Cloudflare,6200,G&A Expense,Training session,,,,,,EUR,1.09,8833.28,0.0,8833.28,9628.28,Enso UK,US-East,Sales,Mid-Market,,Credit Card,
TXN-0004281,Journal Entry,2024-09-18,Sep 2024,JOU-189768,Posted,Yes,Microsoft,5200,Merchant Fees,Inventory receipt,,,,,,USD,1.0,22806.53,0.0,22806.53,22806.53,Enso EU,UK-South,Finance,Mid-Market,,,
TXN-0004282,Vendor Payment,2024-09-01,Sep 2024,VEN-494533,Processed,Yes,Oracle,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,8326.08,0.0,8326.08,8326.08,Enso EU,US-East,Finance,Enterprise,,Wire,
TXN-0004283,Invoice,2024-09-05,Sep 2024,INV-446373,Open,Yes,Massive Dynamic Inc,4200,Product Revenue,Hardware purchase,SKU-TRNG-01,Admin Training,5.28,Hour,2455.15,USD,1.0,13427.14,1275.58,14702.72,13427.14,Enso US,US-West,HR,Internal,Net 30,,
TXN-0004284,Bill,2024-09-17,Sep 2024,BIL-314111,Open,Yes,Deloitte,6200,G&A Expense,Training session,SKU-SUP-STD,Standard Support,5.15,Month,1967.13,USD,1.0,807.3,70.64,877.94,807.3,Enso UK,US-West,Finance,SMB,Net 45,,
TXN-0004285,Invoice,2024-09-19,Sep 2024,INV-462929,Partially Paid,Yes,Hooli Corp,4200,Product Revenue,Travel & meals,SKU-SUP-STD,Standard Support,2.89,Month,1564.7,USD,1.0,1616.29,141.43,1757.72,1616.29,Enso UK,US-East,Sales,Internal,Due on Receipt,,
TXN-0004286,Journal Entry,2024-09-07,Sep 2024,JOU-598238,Approved,Yes,Dell,4200,Product Revenue,Training session,,,,,,USD,1.0,13851.25,0.0,13851.25,13851.25,Enso EU,UK-South,R&D,SMB,,,
TXN-0004287,Journal Entry,2024-09-28,Sep 2024,JOU-381103,Posted,Yes,Zoom,5100,Freight Out,Training session,,,,,,USD,1.0,24882.44,0.0,24882.44,24882.44,Enso US,UK-South,R&D,SMB,,,
TXN-0004288,Expense Report,2024-09-15,Sep 2024,EXP-808756,Paid,Yes,Fastly,6100,R&D Expense,Training session,SKU-TRNG-01,Admin Training,7.23,Hour,1642.53,USD,1.0,11950.05,1045.63,12995.68,11950.05,Enso UK,US-East,Finance,Internal,,,
TXN-0004289,Vendor Payment,2024-09-13,Sep 2024,VEN-738703,Processed,Yes,Deloitte,6100,R&D Expense,Subscription,,,,,,USD,1.0,7397.44,0.0,7397.44,7397.44,Enso US,UK-South,Operations,Internal,,Check,
TXN-0004290,Bill,2024-09-23,Sep 2024,BIL-877515,Partially Paid,Yes,Microsoft,6100,R&D Expense,Consulting services,SKU-ENSO-PRO,Enso Pro License,2.76,Each,970.25,USD,1.0,895.48,85.07,980.55,895.48,Enso UK,US-West,Operations,Internal,Net 30,,
TXN-0004291,Invoice,2024-09-28,Sep 2024,INV-230831,Partially Paid,Yes,Acme Partners,4100,Services Revenue,Cloud services,SKU-SUP-PREM,Premium Support,6.65,Month,73.29,USD,1.0,24417.86,0.0,24417.86,24417.86,Enso EU,EU-Central,Finance,Mid-Market,Net 45,,
TXN-0004292,Journal Entry,2024-09-23,Sep 2024,JOU-387368,Approved,Yes,KPMG,2000,Accounts Payable,Cloud services,,,,,,USD,1.0,1517.75,0.0,1517.75,1517.75,Enso US,US-East,R&D,Internal,,,
TXN-0004293,Item Receipt,2024-09-17,Sep 2024,ITE-299719,Received,Yes,Zoom,1200,Inventory,Promotion credit,SKU-SUP-PREM,Premium Support,5.72,Month,1175.8,USD,1.0,16952.49,0.0,16952.49,16952.49,Enso EU,UK-South,Sales,Mid-Market,,,
TXN-0004294,Journal Entry,2024-09-18,Sep 2024,JOU-885824,Posted,Yes,Zoom,6200,G&A Expense,License renewal,,,,,,USD,1.0,38200.91,0.0,38200.91,38200.91,Enso UK,EU-Central,Finance,Enterprise,,,
TXN-0004295,Vendor Payment,2024-09-25,Sep 2024,VEN-132569,Processed,Yes,Cisco,6000,Sales & Marketing,License renewal,,,,,,USD,1.0,9261.67,0.0,9261.67,9261.67,Enso UK,UK-South,Operations,SMB,,Wire,
TXN-0004296,Bill,2024-09-15,Sep 2024,BIL-272586,Open,Yes,Dell,6000,Sales & Marketing,Monthly charge,SKU-SUP-STD,Standard Support,1.0,Month,47.65,USD,1.0,10994.06,1044.44,12038.5,10994.06,Enso EU,UK-South,Operations,SMB,Net 30,,
TXN-0004297,Item Receipt,2024-09-08,Sep 2024,ITE-971839,Received,Yes,HP,1200,Inventory,Promotion credit,SKU-ENSO-PRO,Enso Pro License,7.86,Each,1297.64,USD,1.0,5116.37,447.68,5564.05,5116.37,Enso UK,US-West,HR,Enterprise,,,
TXN-0004298,Item Receipt,2024-09-23,Sep 2024,ITE-580971,Received,Yes,Accenture,1200,Inventory,Consulting services,SKU-SUP-STD,Standard Support,6.27,Month,2521.38,USD,1.0,15690.3,1490.58,17180.88,15690.3,Enso US,UK-South,R&D,Enterprise,,,
TXN-0004299,Customer Payment,2024-09-20,Sep 2024,CUS-471817,Deposited,Yes,Cyberdyne Inc,4200,Product Revenue,Travel & meals,,,,,,USD,1.0,16081.05,0.0,16081.05,16081.05,Enso EU,US-East,Marketing,Internal,,ACH,
TXN-0004300,Expense Report,2024-09-02,Sep 2024,EXP-952823,Paid,Yes,Salesforce,6200,G&A Expense,Promotion credit,SKU-SUP-PREM,Premium Support,4.4,Month,1302.04,USD,1.0,13952.23,0.0,13952.23,13952.23,Enso UK,US-East,R&D,Internal,,,
TXN-0004301,Journal Entry,2024-09-10,Sep 2024,JOU-184273,Posted,Yes,Oracle,1100,Accounts Receivable,Consulting services,,,,,,USD,1.0,15864.9,0.0,15864.9,15864.9,Enso EU,US-West,Sales,SMB,,,
TXN-0004302,Invoice,2024-09-15,Sep 2024,INV-543180,Paid In Full,Yes,Initech Corp,4100,Services Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,6.58,Month,2007.08,USD,1.0,8605.6,817.53,9423.13,8605.6,Enso US,US-East,Sales,Internal,Net 15,,
TXN-0004303,Vendor Credit,2024-09-06,Sep 2024,VEN-996849,Open,Yes,Deloitte,6200,G&A Expense,Hardware purchase,SKU-TRNG-01,Admin Training,1.0,Hour,794.01,USD,1.0,-6529.18,0.0,-6529.18,-6529.18,Enso UK,EU-Central,Marketing,Mid-Market,,,
TXN-0004304,Bill,2024-09-09,Sep 2024,BIL-519390,Partially Paid,Yes,HP,6000,Sales & Marketing,Consulting services,SKU-SUP-STD,Standard Support,4.94,Month,1755.45,USD,1.0,3745.06,355.78,4100.84,3745.06,Enso US,UK-South,Sales,Internal,Net 15,,
TXN-0004305,Customer Payment,2024-09-05,Sep 2024,CUS-688494,Deposited,Yes,Soylent Inc,4100,Services Revenue,Consulting services,,,,,,USD,1.0,10552.14,0.0,10552.14,10552.14,Enso UK,EU-Central,HR,Mid-Market,,Credit Card,
TXN-0004306,Customer Payment,2024-09-19,Sep 2024,CUS-403386,Deposited,Yes,Wonka Corp,4000,Revenue,Inventory receipt,,,,,,USD,1.0,9041.57,0.0,9041.57,9041.57,Enso UK,UK-South,R&D,Mid-Market,,Credit Card,
TXN-0004307,Invoice,2024-09-11,Sep 2024,INV-738176,Partially Paid,Yes,Tyrell Corp,4000,Revenue,Promotion credit,SKU-SUP-STD,Standard Support,4.54,Month,748.58,EUR,1.09,1984.56,0.0,1984.56,2163.17,Enso US,US-West,Sales,Internal,Due on Receipt,,
TXN-0004308,Invoice,2024-09-10,Sep 2024,INV-607015,Partially Paid,Yes,Globex Inc,4200,Product Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,2.07,Each,2604.76,USD,1.0,14664.43,0.0,14664.43,14664.43,Enso UK,US-West,Finance,SMB,Net 30,,
TXN-0004309,Bill,2024-09-09,Sep 2024,BIL-924317,Open,Yes,KPMG,5000,COGS,Hardware purchase,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1437.24,USD,1.0,3901.58,195.08,4096.66,3901.58,Enso UK,US-West,HR,Mid-Market,Net 30,,
TXN-0004310,Invoice,2024-09-20,Sep 2024,INV-971033,Open,Yes,Aperture Corp,4200,Product Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,2.2,Each,1201.97,USD,1.0,13860.45,1316.74,15177.19,13860.45,Enso US,EU-Central,Operations,Enterprise,Net 15,,
TXN-0004311,Invoice,2024-09-29,Sep 2024,INV-596661,Partially Paid,Yes,Tyrell LLC,4100,Services Revenue,Travel & meals,SKU-TRNG-01,Admin Training,10.87,Hour,1337.74,USD,1.0,5708.41,285.42,5993.83,5708.41,Enso EU,US-West,R&D,Mid-Market,Due on Receipt,,
TXN-0004312,Invoice,2024-09-05,Sep 2024,INV-964506,Open,Yes,Massive Dynamic Partners,4000,Revenue,Monthly charge,SKU-TRNG-01,Admin Training,2.65,Hour,1181.63,EUR,1.09,15662.24,0.0,15662.24,17071.84,Enso UK,US-West,Marketing,Mid-Market,Net 45,,
TXN-0004313,Transfer,2024-09-29,Sep 2024,TRA-790977,Completed,Yes,Deloitte,2000,Accounts Payable,Consulting services,,,,,,USD,1.0,30988.25,0.0,30988.25,30988.25,Enso US,US-West,Operations,SMB,,,
TXN-0004314,Cash Sale,2024-09-15,Sep 2024,CAS-977867,Paid,Yes,Pied Piper Partners,4200,Product Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,12.14,Month,1676.31,USD,1.0,2236.39,0.0,2236.39,2236.39,Enso EU,UK-South,Sales,Mid-Market,,Credit Card,
TXN-0004315,Invoice,2024-09-17,Sep 2024,INV-832829,Paid In Full,Yes,Massive Dynamic LLC,4200,Product Revenue,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,1.0,Each,313.03,GBP,1.27,1130.64,107.41,1238.05,1435.91,Enso EU,EU-Central,HR,Enterprise,Net 45,,
TXN-0004316,Bill,2024-09-05,Sep 2024,BIL-329541,Partially Paid,Yes,Dell,6100,R&D Expense,Monthly charge,SKU-TRNG-01,Admin Training,4.97,Hour,775.8,USD,1.0,11294.93,1073.02,12367.95,11294.93,Enso US,US-West,Sales,Mid-Market,Net 45,,
TXN-0004317,Expense Report,2024-09-17,Sep 2024,EXP-468250,Paid,Yes,KPMG,6000,Sales & Marketing,Cloud services,SKU-TRNG-01,Admin Training,7.82,Hour,798.92,USD,1.0,1274.64,121.09,1395.73,1274.64,Enso UK,US-East,HR,Enterprise,,,
TXN-0004318,Invoice,2024-09-23,Sep 2024,INV-499711,Partially Paid,Yes,Massive Dynamic Inc,4100,Services Revenue,Support plan,SKU-SUP-STD,Standard Support,3.89,Month,494.96,EUR,1.09,19680.54,984.03,20664.57,21451.79,Enso US,EU-Central,Sales,Internal,Net 45,,
TXN-0004319,Cash Sale,2024-09-16,Sep 2024,CAS-331836,Paid,Yes,Stark Corp,4200,Product Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,8.34,Each,2016.31,USD,1.0,24091.26,1204.56,25295.82,24091.26,Enso UK,EU-Central,Marketing,Enterprise,,Credit Card,
TXN-0004320,Vendor Payment,2024-09-04,Sep 2024,VEN-143294,Processed,Yes,HP,5000,COGS,Training session,,,,,,EUR,1.09,9765.84,0.0,9765.84,10644.77,Enso UK,EU-Central,Finance,Internal,,Credit Card,
TXN-0004321,Bill,2024-09-04,Sep 2024,BIL-331943,Paid In Full,Yes,Deloitte,6200,G&A Expense,Monthly charge,SKU-SUP-PREM,Premium Support,1.0,Month,1893.92,USD,1.0,1550.68,147.31,1697.99,1550.68,Enso UK,US-West,R&D,Internal,Due on Receipt,,
TXN-0004322,Cash Sale,2024-09-20,Sep 2024,CAS-915808,Paid,Yes,Cyberdyne Partners,4000,Revenue,Quarterly true-up,SKU-TRNG-01,Admin Training,2.71,Hour,2192.85,USD,1.0,9009.09,855.86,9864.95,9009.09,Enso US,UK-South,Sales,SMB,,Wire,
TXN-0004323,Invoice,2024-09-25,Sep 2024,INV-191429,Paid In Full,Yes,Soylent Corp,4200,Product Revenue,Promotion credit,SKU-TRNG-01,Admin Training,4.67,Hour,890.75,USD,1.0,700.86,35.04,735.9,700.86,Enso US,EU-Central,HR,Internal,Net 15,,
TXN-0004324,Expense Report,2024-09-19,Sep 2024,EXP-376570,Pending Approval,Yes,Oracle,6100,R&D Expense,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,6.21,Each,890.69,USD,1.0,7589.06,379.45,7968.51,7589.06,Enso UK,US-East,Finance,SMB,,,
TXN-0004325,Vendor Payment,2024-09-12,Sep 2024,VEN-812522,Processed,Yes,Deloitte,6200,G&A Expense,Promotion credit,,,,,,USD,1.0,6169.21,0.0,6169.21,6169.21,Enso EU,US-East,Finance,Internal,,Credit Card,
TXN-0004326,Journal Entry,2024-09-19,Sep 2024,JOU-855956,Approved,Yes,Oracle,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,18353.46,0.0,18353.46,18353.46,Enso EU,EU-Central,Finance,Enterprise,,,
TXN-0004327,Bill,2024-09-29,Sep 2024,BIL-760142,Open,Yes,Stripe,6000,Sales & Marketing,Promotion credit,SKU-ENSO-PRO,Enso Pro License,4.73,Each,458.82,USD,1.0,3767.47,357.91,4125.38,3767.47,Enso UK,US-West,Finance,Mid-Market,Net 15,,
TXN-0004328,Bank Deposit,2024-09-21,Sep 2024,BAN-966674,Deposited,Yes,Deloitte,4000,Revenue,Promotion credit,,,,,,USD,1.0,9533.79,0.0,9533.79,9533.79,Enso US,UK-South,Finance,Enterprise,,Wire,
TXN-0004329,Journal Entry,2024-09-05,Sep 2024,JOU-621906,Approved,Yes,Google Cloud,1100,Accounts Receivable,License renewal,,,,,,USD,1.0,9008.28,0.0,9008.28,9008.28,Enso UK,UK-South,Sales,SMB,,,
TXN-0004330,Transfer,2024-09-17,Sep 2024,TRA-842583,Completed,Yes,Zoom,2100,Accrued Expenses,Inventory receipt,,,,,,USD,1.0,39043.8,0.0,39043.8,39043.8,Enso US,US-West,HR,Internal,,,
TXN-0004331,Vendor Credit,2024-09-10,Sep 2024,VEN-575861,Open,Yes,Dell,6100,R&D Expense,License renewal,SKU-SUP-STD,Standard Support,5.74,Month,1075.53,GBP,1.27,-2190.51,0.0,-2190.51,-2781.95,Enso US,EU-Central,Marketing,Enterprise,,,
TXN-0004332,Transfer,2024-09-17,Sep 2024,TRA-908591,Completed,Yes,Stripe,1100,Accounts Receivable,Subscription,,,,,,USD,1.0,3085.69,0.0,3085.69,3085.69,Enso EU,US-East,R&D,Enterprise,,,
TXN-0004333,Bill,2024-09-11,Sep 2024,BIL-773087,Paid In Full,Yes,Cisco,6200,G&A Expense,Monthly charge,SKU-TRNG-01,Admin Training,5.82,Hour,1216.56,USD,1.0,9689.82,0.0,9689.82,9689.82,Enso US,US-East,HR,SMB,Net 30,,
TXN-0004334,Vendor Credit,2024-09-27,Sep 2024,VEN-731489,Applied,Yes,Stripe,6000,Sales & Marketing,Promotion credit,SKU-ENSO-TEAM,Enso Team License,3.52,Each,1213.54,USD,1.0,-9325.9,0.0,-9325.9,-9325.9,Enso US,EU-Central,Marketing,SMB,,,
TXN-0004335,Bank Deposit,2024-09-03,Sep 2024,BAN-145507,Deposited,Yes,Google Cloud,5000,COGS,Training session,,,,,,USD,1.0,33644.02,0.0,33644.02,33644.02,Enso US,EU-Central,Operations,SMB,,Check,
