TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,Date,RowNum,Fraud
421532,2023-05-14 19:07:00-04:00[America/New_York],3170,555,43.08,3784023,43,2023-05-14,252237,True
83380,2023-04-09 15:04:00-04:00[America/New_York],551,452,42.19,745464,8,2023-04-09,252354,True
1030445,2023-07-17 11:27:00-04:00[America/New_York],1692,6425,575.85,9286057,107,2023-07-17,252438,True
895134,2023-07-03 09:28:00-04:00[America/New_York],2040,4985,88.89,8069339,93,2023-07-03,252477,True
353884,2023-05-07 17:46:00-04:00[America/New_York],4108,9087,26.53,3174419,36,2023-05-07,252577,True
895170,2023-07-03 09:31:00-04:00[America/New_York],1373,6613,101.67,8069495,93,2023-07-03,252695,True
489226,2023-05-21 19:37:00-04:00[America/New_York],3241,2668,69.51,4390622,50,2023-05-21,252838,True
421662,2023-05-14 19:35:00-04:00[America/New_York],1486,6580,47.61,3785710,43,2023-05-14,253472,True
1030501,2023-07-17 11:32:00-04:00[America/New_York],2785,3176,355.15,9286330,107,2023-07-17,253640,True
759994,2023-06-19 08:01:00-04:00[America/New_York],397,265,85.27,6854471,79,2023-06-19,253983,True
760008,2023-06-19 08:03:00-04:00[America/New_York],305,3462,396.70000000000005,6854583,79,2023-06-19,254194,True
218787,2023-04-23 16:26:00-04:00[America/New_York],1124,5416,26.55,1959991,22,2023-04-23,254366,True
354058,2023-05-07 18:13:00-04:00[America/New_York],2108,9453,71.53,3175998,36,2023-05-07,254506,True
286350,2023-04-30 17:01:00-04:00[America/New_York],3919,7445,18.18,2566916,29,2023-04-30,254533,True
151065,2023-04-16 15:54:00-04:00[America/New_York],3566,7489,331.4,1353276,15,2023-04-16,254548,True
218829,2023-04-23 16:30:00-04:00[America/New_York],1277,7445,111.88,1960258,22,2023-04-23,255188,True
1030575,2023-07-17 11:39:00-04:00[America/New_York],3103,9558,27.36,9286790,107,2023-07-17,255445,True
624816,2023-06-05 06:22:00-04:00[America/New_York],463,8677,101.33,5638952,65,2023-06-05,256220,True
286477,2023-04-30 17:17:00-04:00[America/New_York],4002,5032,29.28,2567876,29,2023-04-30,256448,True
827725,2023-06-26 09:27:00-04:00[America/New_York],2135,4690,170.0,7464424,86,2023-06-26,256505,True
218900,2023-04-23 16:38:00-04:00[America/New_York],2262,1365,76.95,1960726,22,2023-04-23,256832,True
760079,2023-06-19 08:11:00-04:00[America/New_York],3380,4751,138.29,6855086,79,2023-06-19,256862,True
354262,2023-05-07 18:44:00-04:00[America/New_York],2082,7546,62.4,3177853,36,2023-05-07,257633,True
557175,2023-05-29 03:12:00-04:00[America/New_York],3939,9457,74.51,5022745,58,2023-05-29,257902,True
1030750,2023-07-17 11:53:00-04:00[America/New_York],4068,3666,23.79,9287587,107,2023-07-17,258470,True
827800,2023-06-26 09:33:00-04:00[America/New_York],3920,7144,84.98,7464821,86,2023-06-26,258608,True
760191,2023-06-19 08:24:00-04:00[America/New_York],3370,3602,89.77,6855856,79,2023-06-19,258633,True
421917,2023-05-14 20:40:00-04:00[America/New_York],3808,4961,546.95,3789626,43,2023-05-14,258726,True
895573,2023-07-03 10:11:00-04:00[America/New_York],1948,5746,260.7,8071873,93,2023-07-03,259153,True
354431,2023-05-07 19:15:00-04:00[America/New_York],125,6580,95.35,3179750,36,2023-05-07,259306,True
692707,2023-06-12 07:58:00-04:00[America/New_York],768,8865,701.3,6249511,72,2023-06-12,260020,True
963285,2023-07-10 11:02:00-04:00[America/New_York],2282,6761,46.78,8679737,100,2023-07-10,260688,True
489674,2023-05-21 21:41:00-04:00[America/New_York],4572,5855,225.56,4398080,50,2023-05-21,260859,True
286819,2023-04-30 18:04:00-04:00[America/New_York],2029,6719,62.59,2570644,29,2023-04-30,260896,True
83939,2023-04-09 15:58:00-04:00[America/New_York],27,2882,533.3,748738,8,2023-04-09,261046,True
422101,2023-05-14 21:42:00-04:00[America/New_York],3107,8343,58.46,3793370,43,2023-05-14,261182,True
760409,2023-06-19 08:46:00-04:00[America/New_York],2095,3357,58.8,6857194,79,2023-06-19,261793,True
828139,2023-06-26 10:04:00-04:00[America/New_York],179,9239,36.0,7466656,86,2023-06-26,262002,True
422218,2023-05-14 22:42:00-04:00[America/New_York],1351,555,32.99,3796975,43,2023-05-14,262098,True
489942,2023-05-22 00:17:00-04:00[America/New_York],53,6900,3.44,4407472,51,2023-05-22,262563,True
625238,2023-06-05 07:16:00-04:00[America/New_York],389,7900,495.0,5642160,65,2023-06-05,262622,True
489924,2023-05-22 00:01:00-04:00[America/New_York],1486,6580,71.18,4406483,51,2023-05-22,263164,True
422204,2023-05-14 22:35:00-04:00[America/New_York],4735,8494,28.81,3796506,43,2023-05-14,263659,True
422348,2023-05-15 00:09:00-04:00[America/New_York],409,5029,116.6,3802149,44,2023-05-15,263871,True
422280,2023-05-14 23:21:00-04:00[America/New_York],2965,2581,52.45,3799296,43,2023-05-14,263907,True
760493,2023-06-19 08:54:00-04:00[America/New_York],4198,740,113.31,6857676,79,2023-06-19,263976,True
895839,2023-07-03 10:33:00-04:00[America/New_York],2697,6168,29.98,8073222,93,2023-07-03,264093,True
760560,2023-06-19 09:00:00-04:00[America/New_York],2666,1790,10.56,6858031,79,2023-06-19,264213,True
287067,2023-04-30 18:43:00-04:00[America/New_York],1221,9503,227.11,2573007,29,2023-04-30,264429,True
151716,2023-04-16 17:17:00-04:00[America/New_York],2959,5032,81.97,1358240,15,2023-04-16,264616,True
151748,2023-04-16 17:23:00-04:00[America/New_York],3092,1052,47.97,1358584,15,2023-04-16,265176,True
895943,2023-07-03 10:43:00-04:00[America/New_York],3534,3620,35.75,8073780,93,2023-07-03,266164,True
490036,2023-05-22 01:17:00-04:00[America/New_York],4458,4230,22.58,4411061,51,2023-05-22,266512,True
422397,2023-05-15 00:42:00-04:00[America/New_York],4657,2581,37.54,3804143,44,2023-05-15,266717,True
287199,2023-04-30 19:08:00-04:00[America/New_York],1561,6657,316.84999999999997,2574484,29,2023-04-30,266722,True
422436,2023-05-15 01:04:00-04:00[America/New_York],4406,2559,7.86,3805459,44,2023-05-15,267283,True
287176,2023-04-30 19:02:00-04:00[America/New_York],3787,1383,234.42,2574137,29,2023-04-30,267503,True
422611,2023-05-15 02:33:00-04:00[America/New_York],254,2951,271.45,3810798,44,2023-05-15,267960,True
287255,2023-04-30 19:19:00-04:00[America/New_York],1918,5416,52.4,2575180,29,2023-04-30,267964,True
219528,2023-04-23 18:02:00-04:00[America/New_York],4583,3423,336.65,1965778,22,2023-04-23,268081,True
896106,2023-07-03 10:56:00-04:00[America/New_York],1970,3790,5.98,8074582,93,2023-07-03,268171,True
84256,2023-04-09 16:32:00-04:00[America/New_York],4556,2781,746.5,750760,8,2023-04-09,268475,True
219566,2023-04-23 18:09:00-04:00[America/New_York],4313,5078,8.5,1966196,22,2023-04-23,268538,True
354905,2023-05-07 21:10:00-04:00[America/New_York],3006,8494,12.99,3186626,36,2023-05-07,268549,True
354950,2023-05-07 21:23:00-04:00[America/New_York],2260,4592,33.05,3187416,36,2023-05-07,268729,True
1031371,2023-07-17 12:44:00-04:00[America/New_York],4793,619,257.25,9290693,107,2023-07-17,268787,True
422587,2023-05-15 02:21:00-04:00[America/New_York],2781,4230,56.04,3810069,44,2023-05-15,268858,True
152034,2023-04-16 18:00:00-04:00[America/New_York],1648,102,252.60000000000002,1360851,15,2023-04-16,269031,True
625586,2023-06-05 07:59:00-04:00[America/New_York],1565,1332,55.85,5644741,65,2023-06-05,269086,True
287343,2023-04-30 19:36:00-04:00[America/New_York],1587,4230,56.37,2576195,29,2023-04-30,269155,True
760884,2023-06-19 09:30:00-04:00[America/New_York],2333,9271,295.4,6859847,79,2023-06-19,269209,True
1031409,2023-07-17 12:48:00-04:00[America/New_York],4793,9307,229.0,9290906,107,2023-07-17,269211,True
760938,2023-06-19 09:36:00-04:00[America/New_York],365,4723,453.15,6860188,79,2023-06-19,269357,True
1031448,2023-07-17 12:51:00-04:00[America/New_York],3235,8646,796.4,9291114,107,2023-07-17,269402,True
760952,2023-06-19 09:37:00-04:00[America/New_York],111,1790,72.32,6860255,79,2023-06-19,269426,True
625705,2023-06-05 08:10:00-04:00[America/New_York],73,1332,56.87,5645446,65,2023-06-05,270026,True
963950,2023-07-10 11:58:00-04:00[America/New_York],585,5333,311.45,8683098,100,2023-07-10,270481,True
490405,2023-05-22 03:33:00-04:00[America/New_York],609,6580,16.48,4419236,51,2023-05-22,270541,True
490320,2023-05-22 03:09:00-04:00[America/New_York],4510,3521,49.05,4417791,51,2023-05-22,271160,True
761009,2023-06-19 09:42:00-04:00[America/New_York],2619,265,2.02,6860575,79,2023-06-19,271316,True
219828,2023-04-23 18:51:00-04:00[America/New_York],1964,7445,62.8,1968690,22,2023-04-23,271496,True
422809,2023-05-15 03:32:00-04:00[America/New_York],1230,4592,7.62,3814333,44,2023-05-15,271683,True
1031673,2023-07-17 13:11:00-04:00[America/New_York],925,3666,10.84,9292293,107,2023-07-17,271751,True
287518,2023-04-30 20:19:00-04:00[America/New_York],1941,3884,391.4,2578792,29,2023-04-30,272015,True
1031720,2023-07-17 13:16:00-04:00[America/New_York],1255,9594,21.83,9292610,107,2023-07-17,272389,True
355276,2023-05-08 00:04:00-04:00[America/New_York],41,3114,5.8,3197098,37,2023-05-08,272747,True
1031726,2023-07-17 13:17:00-04:00[America/New_York],2090,4211,305.65000000000003,9292644,107,2023-07-17,272956,True
152236,2023-04-16 18:30:00-04:00[America/New_York],3327,9087,77.09,1362635,15,2023-04-16,273138,True
558228,2023-05-29 06:36:00-04:00[America/New_York],1036,9457,41.09,5035013,58,2023-05-29,273244,True
422812,2023-05-15 03:33:00-04:00[America/New_York],4473,7088,94.06,3814382,44,2023-05-15,273411,True
558158,2023-05-29 06:25:00-04:00[America/New_York],3652,3821,552.4,5034359,58,2023-05-29,273497,True
355185,2023-05-07 23:01:00-04:00[America/New_York],4961,5078,54.6,3193294,36,2023-05-07,273890,True
355208,2023-05-07 23:18:00-04:00[America/New_York],4115,2581,7.5,3194283,36,2023-05-07,273947,True
1031718,2023-07-17 13:16:00-04:00[America/New_York],4364,2938,111.54,9292596,107,2023-07-17,274057,True
693610,2023-06-12 09:29:00-04:00[America/New_York],602,9895,525.3,6254975,72,2023-06-12,274303,True
355266,2023-05-07 23:57:00-04:00[America/New_York],3474,9457,6.66,3196660,36,2023-05-07,274401,True
896448,2023-07-03 11:25:00-04:00[America/New_York],4453,5203,63.65,8076327,93,2023-07-03,274580,True
896544,2023-07-03 11:33:00-04:00[America/New_York],1219,7144,46.94,8076835,93,2023-07-03,274718,True
152432,2023-04-16 19:04:00-04:00[America/New_York],337,1331,222.85,1364654,15,2023-04-16,274731,True
422981,2023-05-15 04:16:00-04:00[America/New_York],3013,2686,225.25,3816988,44,2023-05-15,275158,True
152330,2023-04-16 18:47:00-04:00[America/New_York],4556,5598,487.35,1363629,15,2023-04-16,275204,True
828890,2023-06-26 11:08:00-04:00[America/New_York],3998,8402,261.65,7470505,86,2023-06-26,275954,True
964197,2023-07-10 12:19:00-04:00[America/New_York],4258,5089,540.4,8684362,100,2023-07-10,276222,True
287805,2023-04-30 21:43:00-04:00[America/New_York],2118,8343,19.24,2583838,29,2023-04-30,276802,True
1031884,2023-07-17 13:30:00-04:00[America/New_York],4713,7898,36.05,9293448,107,2023-07-17,276981,True
896714,2023-07-03 11:46:00-04:00[America/New_York],1554,2927,225.47,8077584,93,2023-07-03,277672,True
1032003,2023-07-17 13:40:00-04:00[America/New_York],2800,9949,232.39,9294040,107,2023-07-17,277712,True
896727,2023-07-03 11:47:00-04:00[America/New_York],2438,2449,228.77,8077633,93,2023-07-03,278087,True
896711,2023-07-03 11:46:00-04:00[America/New_York],3486,6036,273.67,8077580,93,2023-07-03,278324,True
355542,2023-05-08 02:23:00-04:00[America/New_York],3110,8343,26.04,3205406,37,2023-05-08,278656,True
423196,2023-05-15 04:57:00-04:00[America/New_York],4276,7228,261.84999999999997,3819421,44,2023-05-15,279256,True
626171,2023-06-05 08:58:00-04:00[America/New_York],4097,265,67.42,5648299,65,2023-06-05,279523,True
896781,2023-07-03 11:51:00-04:00[America/New_York],3754,4985,71.02,8077904,93,2023-07-03,279694,True
626178,2023-06-05 08:58:00-04:00[America/New_York],4489,3114,129.85,5648339,65,2023-06-05,279855,True
288063,2023-05-01 00:01:00-04:00[America/New_York],206,3521,18.6,2592108,30,2023-05-01,279996,True
693943,2023-06-12 10:00:00-04:00[America/New_York],671,7144,21.86,6256850,72,2023-06-12,279999,True
964484,2023-07-10 12:43:00-04:00[America/New_York],3224,1148,400.45000000000005,8685796,100,2023-07-10,280106,True
152716,2023-04-16 20:04:00-04:00[America/New_York],2241,2635,286.6,1368252,15,2023-04-16,280196,True
761598,2023-06-19 10:36:00-04:00[America/New_York],1765,1332,33.84,6863806,79,2023-06-19,280304,True
355678,2023-05-08 03:10:00-04:00[America/New_York],2442,982,34.03,3208204,37,2023-05-08,280421,True
761566,2023-06-19 10:34:00-04:00[America/New_York],2490,5203,78.41,6863642,79,2023-06-19,280453,True
85146,2023-04-09 18:38:00-04:00[America/New_York],878,5574,30.32,758284,8,2023-04-09,280854,True
693932,2023-06-12 10:00:00-04:00[America/New_York],3370,3602,73.63,6256805,72,2023-06-12,280986,True
423328,2023-05-15 05:17:00-04:00[America/New_York],4030,4463,127.7,3820669,44,2023-05-15,281247,True
1032325,2023-07-17 14:10:00-04:00[America/New_York],300,5381,66.58,9295811,107,2023-07-17,281779,True
423363,2023-05-15 05:23:00-04:00[America/New_York],3920,8343,104.65,3821009,44,2023-05-15,281857,True
220484,2023-04-23 21:35:00-04:00[America/New_York],1561,3443,274.40000000000003,1978541,22,2023-04-23,281871,True
558655,2023-05-29 07:28:00-04:00[America/New_York],4368,9647,502.55,5038102,58,2023-05-29,282137,True
829421,2023-06-26 11:49:00-04:00[America/New_York],129,1790,91.22,7472990,86,2023-06-26,282255,True
558713,2023-05-29 07:33:00-04:00[America/New_York],4352,3521,2.91,5038395,58,2023-05-29,282754,True
220631,2023-04-23 22:39:00-04:00[America/New_York],362,4340,635.4,1982363,22,2023-04-23,283526,True
558787,2023-05-29 07:43:00-04:00[America/New_York],3652,6706,458.8,5039037,58,2023-05-29,283558,True
423542,2023-05-15 05:50:00-04:00[America/New_York],1905,6103,122.6,3822640,44,2023-05-15,283677,True
626443,2023-06-05 09:25:00-04:00[America/New_York],3720,447,164.68,5649910,65,2023-06-05,283943,True
220609,2023-04-23 22:29:00-04:00[America/New_York],2064,1770,562.1,1981752,22,2023-04-23,284048,True
897044,2023-07-03 12:12:00-04:00[America/New_York],4368,5092,229.91,8079142,93,2023-07-03,284073,True
964825,2023-07-10 13:10:00-04:00[America/New_York],71,2659,92.38,8687451,100,2023-07-10,284201,True
829576,2023-06-26 12:04:00-04:00[America/New_York],149,9239,42.34,7473879,86,2023-06-26,284940,True
694224,2023-06-12 10:25:00-04:00[America/New_York],2189,6900,89.24,6258350,72,2023-06-12,285218,True
694312,2023-06-12 10:34:00-04:00[America/New_York],192,7144,53.52,6258849,72,2023-06-12,285326,True
220754,2023-04-24 00:05:00-04:00[America/New_York],298,6580,64.06,1987539,23,2023-04-24,285405,True
423623,2023-05-15 06:02:00-04:00[America/New_York],3206,3176,6.87,3823357,44,2023-05-15,285668,True
356001,2023-05-08 04:31:00-04:00[America/New_York],2316,6103,57.14,3213098,37,2023-05-08,285703,True
17806,2023-04-02 17:50:00-04:00[America/New_York],755,1365,104.27,150615,1,2023-04-02,285710,True
356007,2023-05-08 04:32:00-04:00[America/New_York],2652,6103,14.19,3213161,37,2023-05-08,285991,True
694232,2023-06-12 10:27:00-04:00[America/New_York],3494,1372,517.25,6258421,72,2023-06-12,286097,True
423710,2023-05-15 06:15:00-04:00[America/New_York],1670,7921,38.16,3824157,44,2023-05-15,286145,True
153028,2023-04-16 21:33:00-04:00[America/New_York],4942,3271,231.5,1373623,15,2023-04-16,286633,True
558975,2023-05-29 08:03:00-04:00[America/New_York],4368,7452,601.45,5040219,58,2023-05-29,287010,True
694399,2023-06-12 10:41:00-04:00[America/New_York],662,8000,238.78,6259290,72,2023-06-12,287104,True
761983,2023-06-19 11:09:00-04:00[America/New_York],2336,3357,92.23,6865784,79,2023-06-19,287134,True
288365,2023-05-01 02:38:00-04:00[America/New_York],4807,3956,444.79999999999995,2601496,30,2023-05-01,287138,True
559071,2023-05-29 08:14:00-04:00[America/New_York],2103,6900,89.99,5040869,58,2023-05-29,287334,True
626717,2023-06-05 09:53:00-04:00[America/New_York],1978,4832,96.04,5651586,65,2023-06-05,287448,True
626655,2023-06-05 09:47:00-04:00[America/New_York],4512,804,256.27,5651256,65,2023-06-05,287500,True
694311,2023-06-12 10:34:00-04:00[America/New_York],4249,9850,309.65,6258846,72,2023-06-12,287507,True
694375,2023-06-12 10:39:00-04:00[America/New_York],3832,3704,360.25,6259163,72,2023-06-12,288310,True
220943,2023-04-24 01:57:00-04:00[America/New_York],357,5335,314.54999999999995,1994241,23,2023-04-24,288450,True
153314,2023-04-17 00:05:00-04:00[America/New_York],233,7694,28.04,1382740,16,2023-04-17,288769,True
965078,2023-07-10 13:33:00-04:00[America/New_York],1811,6943,99.3,8688821,100,2023-07-10,288801,True
559069,2023-05-29 08:14:00-04:00[America/New_York],4924,3066,21.09,5040844,58,2023-05-29,288992,True
897468,2023-07-03 12:48:00-04:00[America/New_York],1413,6761,8.1,8081304,93,2023-07-03,289376,True
897453,2023-07-03 12:47:00-04:00[America/New_York],2479,3121,151.89,8081260,93,2023-07-03,289661,True
829756,2023-06-26 12:20:00-04:00[America/New_York],3920,7144,72.61,7474819,86,2023-06-26,289670,True
965029,2023-07-10 13:29:00-04:00[America/New_York],4645,3627,247.4,8688591,100,2023-07-10,289710,True
356250,2023-05-08 05:19:00-04:00[America/New_York],3808,5605,298.7,3215967,37,2023-05-08,290446,True
829847,2023-06-26 12:27:00-04:00[America/New_York],3229,6453,232.48,7475269,86,2023-06-26,290597,True
220985,2023-04-24 02:16:00-04:00[America/New_York],3343,9382,295.55,1995370,23,2023-04-24,290691,True
626950,2023-06-05 10:13:00-04:00[America/New_York],2032,3444,268.9,5652821,65,2023-06-05,290879,True
423936,2023-05-15 06:50:00-04:00[America/New_York],4176,5878,14.73,3826247,44,2023-05-15,291220,True
965173,2023-07-10 13:42:00-04:00[America/New_York],3235,7862,508.15,8689340,100,2023-07-10,291251,True
491735,2023-05-22 07:28:00-04:00[America/New_York],185,2581,6.12,4433306,51,2023-05-22,291439,True
18147,2023-04-02 18:48:00-04:00[America/New_York],1997,1365,113.55,154132,1,2023-04-02,291782,True
356362,2023-05-08 05:40:00-04:00[America/New_York],3627,2581,13.57,3217249,37,2023-05-08,292135,True
85819,2023-04-09 21:10:00-04:00[America/New_York],3041,5416,40.55,767405,8,2023-04-09,292708,True
491774,2023-05-22 07:32:00-04:00[America/New_York],2080,7590,526.0,4433544,51,2023-05-22,293040,True
153530,2023-04-17 02:08:00-04:00[America/New_York],1978,5032,89.16,1390138,16,2023-04-17,293184,True
694758,2023-06-12 11:13:00-04:00[America/New_York],1781,1618,259.37,6261220,72,2023-06-12,293374,True
762438,2023-06-19 11:51:00-04:00[America/New_York],485,3357,30.49,6868260,79,2023-06-19,293424,True
1033047,2023-07-17 15:16:00-04:00[America/New_York],1615,8631,56.68,9299811,107,2023-07-17,293844,True
965357,2023-07-10 13:58:00-04:00[America/New_York],2524,9558,24.27,8690288,100,2023-07-10,294003,True
762369,2023-06-19 11:44:00-04:00[America/New_York],4483,6168,85.5,6867844,79,2023-06-19,294053,True
153645,2023-04-17 02:49:00-04:00[America/New_York],361,9778,69.14,1392554,16,2023-04-17,294165,True
153623,2023-04-17 02:40:00-04:00[America/New_York],1546,4324,17.0,1392054,16,2023-04-17,294457,True
18260,2023-04-02 19:09:00-04:00[America/New_York],3833,9755,501.4,155365,1,2023-04-02,294594,True
85920,2023-04-09 21:55:00-04:00[America/New_York],3624,7405,523.2,770135,8,2023-04-09,294655,True
288926,2023-05-01 04:58:00-04:00[America/New_York],2891,7908,592.7,2609908,30,2023-05-01,295188,True
288990,2023-05-01 05:11:00-04:00[America/New_York],1317,4230,61.09,2610699,30,2023-05-01,295271,True
830180,2023-06-26 12:58:00-04:00[America/New_York],1218,4985,26.08,7477115,86,2023-06-26,295308,True
221273,2023-04-24 03:48:00-04:00[America/New_York],3343,9766,526.45,2000939,23,2023-04-24,295368,True
221229,2023-04-24 03:34:00-04:00[America/New_York],4877,5032,54.58,2000056,23,2023-04-24,295391,True
627222,2023-06-05 10:37:00-04:00[America/New_York],2270,754,36.21,5654275,65,2023-06-05,295416,True
559562,2023-05-29 09:05:00-04:00[America/New_York],2967,8835,260.36,5043930,58,2023-05-29,295854,True
221291,2023-04-24 03:54:00-04:00[America/New_York],4294,3873,249.02,2001263,23,2023-04-24,296053,True
491939,2023-05-22 07:50:00-04:00[America/New_York],2840,555,43.87,4434631,51,2023-05-22,296109,True
965434,2023-07-10 14:04:00-04:00[America/New_York],4713,7898,21.09,8690654,100,2023-07-10,296446,True
86153,2023-04-10 00:08:00-04:00[America/New_York],25,5078,113.03,778088,9,2023-04-10,296502,True
694945,2023-06-12 11:27:00-04:00[America/New_York],1960,1969,28.77,6262075,72,2023-06-12,296656,True
289050,2023-05-01 05:22:00-04:00[America/New_York],1941,5469,230.7,2611370,30,2023-05-01,296693,True
1033236,2023-07-17 15:36:00-04:00[America/New_York],1098,9022,8.03,9300983,107,2023-07-17,296921,True
492065,2023-05-22 08:04:00-04:00[America/New_York],684,555,65.55,4435477,51,2023-05-22,297035,True
424367,2023-05-15 07:40:00-04:00[America/New_York],2687,4592,102.3,3829242,44,2023-05-15,297296,True
965536,2023-07-10 14:14:00-04:00[America/New_York],3814,4690,26.46,8691263,100,2023-07-10,297302,True
289191,2023-05-01 05:47:00-04:00[America/New_York],158,5416,74.27,2612820,30,2023-05-01,297878,True
694972,2023-06-12 11:30:00-04:00[America/New_York],3643,6131,235.7,6262202,72,2023-06-12,297937,True
356865,2023-05-08 06:49:00-04:00[America/New_York],82,6580,34.96,3221388,37,2023-05-08,298315,True
153841,2023-04-17 03:41:00-04:00[America/New_York],2566,4324,107.2,1395689,16,2023-04-17,298338,True
221486,2023-04-24 04:35:00-04:00[America/New_York],2844,1981,358.40000000000003,2003746,23,2023-04-24,298382,True
830340,2023-06-26 13:11:00-04:00[America/New_York],3405,2706,46.44,7477910,86,2023-06-26,298964,True
356794,2023-05-08 06:40:00-04:00[America/New_York],4247,4474,239.03,3220849,37,2023-05-08,299236,True
356863,2023-05-08 06:49:00-04:00[America/New_York],2145,6580,35.26,3221371,37,2023-05-08,299397,True
356907,2023-05-08 06:56:00-04:00[America/New_York],1618,8343,17.44,3221796,37,2023-05-08,299839,True
424471,2023-05-15 07:55:00-04:00[America/New_York],4859,7660,231.96,3830152,44,2023-05-15,300018,True
627495,2023-06-05 10:59:00-04:00[America/New_York],3444,3114,117.31,5655594,65,2023-06-05,300607,True
898081,2023-07-03 13:39:00-04:00[America/New_York],4580,3790,9.95,8084399,93,2023-07-03,300651,True
86367,2023-04-10 02:03:00-04:00[America/New_York],1918,5701,220.79999999999998,785020,9,2023-04-10,300923,True
153976,2023-04-17 04:12:00-04:00[America/New_York],3406,4059,341.04999999999995,1397566,16,2023-04-17,301052,True
154004,2023-04-17 04:18:00-04:00[America/New_York],3209,452,41.86,1397891,16,2023-04-17,301379,True
154090,2023-04-17 04:36:00-04:00[America/New_York],857,1365,75.82,1399007,16,2023-04-17,301477,True
830530,2023-06-26 13:26:00-04:00[America/New_York],2892,9558,22.68,7478788,86,2023-06-26,301515,True
86337,2023-04-10 01:51:00-04:00[America/New_York],4252,1074,528.3,784267,9,2023-04-10,301585,True
221792,2023-04-24 05:37:00-04:00[America/New_York],20,6580,9.61,2007422,23,2023-04-24,301849,True
424727,2023-05-15 08:20:00-04:00[America/New_York],557,376,457.2,3831649,44,2023-05-15,301887,True
424790,2023-05-15 08:26:00-04:00[America/New_York],447,7921,62.07,3832007,44,2023-05-15,302777,True
965978,2023-07-10 14:56:00-04:00[America/New_York],832,9022,134.69,8693762,100,2023-07-10,302938,True
154241,2023-04-17 05:11:00-04:00[America/New_York],27,833,353.6,1401082,16,2023-04-17,303445,True
695476,2023-06-12 12:12:00-04:00[America/New_York],387,9725,123.46,6264741,72,2023-06-12,304124,True
221823,2023-04-24 05:43:00-04:00[America/New_York],3309,4592,50.06,2007794,23,2023-04-24,304128,True
763110,2023-06-19 12:48:00-04:00[America/New_York],1430,9725,60.34,6871733,79,2023-06-19,304399,True
830740,2023-06-26 13:45:00-04:00[America/New_York],1948,8227,458.45,7479958,86,2023-06-26,304530,True
898380,2023-07-03 14:08:00-04:00[America/New_York],3116,9188,269.34999999999997,8086097,93,2023-07-03,305096,True
289613,2023-05-01 06:51:00-04:00[America/New_York],1472,9778,84.56,2616699,30,2023-05-01,305326,True
695422,2023-06-12 12:07:00-04:00[America/New_York],4619,5029,37.59,6264443,72,2023-06-12,305424,True
19075,2023-04-03 00:04:00-04:00[America/New_York],361,9778,33.13,173070,2,2023-04-03,305805,True
966165,2023-07-10 15:14:00-04:00[America/New_York],1932,6943,27.64,8694898,100,2023-07-10,306199,True
86742,2023-04-10 04:02:00-04:00[America/New_York],1081,293,415.05,792144,9,2023-04-10,306434,True
289694,2023-05-01 07:01:00-04:00[America/New_York],1213,2947,238.81,2617307,30,2023-05-01,306489,True
1033752,2023-07-17 16:31:00-04:00[America/New_York],4916,5038,376.95,9304297,107,2023-07-17,306760,True
289703,2023-05-01 07:03:00-04:00[America/New_York],1332,1261,362.40000000000003,2617389,30,2023-05-01,306825,True
492661,2023-05-22 09:05:00-04:00[America/New_York],1894,5029,26.66,4439141,51,2023-05-22,307207,True
154500,2023-04-17 05:51:00-04:00[America/New_York],213,1981,270.66,1403482,16,2023-04-17,307725,True
898547,2023-07-03 14:23:00-04:00[America/New_York],3979,1790,46.84,8086995,93,2023-07-03,307757,True
289749,2023-05-01 07:08:00-04:00[America/New_York],2906,6580,63.42,2617711,30,2023-05-01,308254,True
628037,2023-06-05 11:46:00-04:00[America/New_York],1493,265,16.66,5658415,65,2023-06-05,308303,True
898705,2023-07-03 14:37:00-04:00[America/New_York],641,1969,24.49,8087845,93,2023-07-03,308610,True
628109,2023-06-05 11:54:00-04:00[America/New_York],1126,6549,52.64,5658854,65,2023-06-05,309215,True
695668,2023-06-12 12:28:00-04:00[America/New_York],4007,379,47.82,6265682,72,2023-06-12,309237,True
357541,2023-05-08 08:12:00-04:00[America/New_York],1387,7546,92.05,3226364,37,2023-05-08,309851,True
628056,2023-06-05 11:48:00-04:00[America/New_York],4556,6549,111.38,5658538,65,2023-06-05,309920,True
222269,2023-04-24 06:42:00-04:00[America/New_York],914,9453,17.68,2011344,23,2023-04-24,310011,True
222220,2023-04-24 06:36:00-04:00[America/New_York],2384,4927,221.53,2011013,23,2023-04-24,310022,True
222315,2023-04-24 06:48:00-04:00[America/New_York],115,6580,29.53,2011726,23,2023-04-24,310337,True
290035,2023-05-01 07:42:00-04:00[America/New_York],453,5032,86.68,2619733,30,2023-05-01,311555,True
86951,2023-04-10 04:49:00-04:00[America/New_York],4556,6230,420.25,794967,9,2023-04-10,311638,True
425328,2023-05-15 09:20:00-04:00[America/New_York],2701,4463,48.11,3835221,44,2023-05-15,312567,True
560622,2023-05-29 10:42:00-04:00[America/New_York],3507,2448,358.0,5049768,58,2023-05-29,312859,True
493052,2023-05-22 09:39:00-04:00[America/New_York],1319,3521,77.4,4441162,51,2023-05-22,313157,True
