acct_id,report_date,created_date,last_updated_date,country,active_passive,status,deleted_flag,is_preferred,is_employee,special,crm_code,erp_id,has_cd,has_investment_account
7602842529,20240601,2015-06-08,2021-12-31,USA,Active,Prospect,Not Deleted,No,No,No,1,9DLDKGG0,N,N
4401426680,20240601,2021-06-01,2023-07-21,USA,Active,Prospect,Deleted,No,No,No,N/A,67HX3S7Q,N,N
4253459650,20240601,2018-02-16,2023-05-18,USA,Active,Prospect,Not Deleted,No,No,No,N/A,D3I9R7ET,N,N
5980860209,20240601,2023-08-15,2023-12-28,POL,Active,Customer,Not Deleted,No,No,No,N/A,2TBSCSI5,N,N
7014092883,20240601,2018-12-22,2021-12-11,POL,Active,Prospect,Not Deleted,No,No,No,N/A,AML9K86N,N,N
2658865841,20240601,2010-03-16,2011-11-30,USA,Passive,Prospect,Not Deleted,No,No,No,1,2SOB3MRY,N,N
5037006100,20240601,2008-10-19,2012-08-26,USA,Active,Prospect,Not Deleted,No,No,No,2;3,P42N7JWS,N,N
9269690744,20240601,2016-09-13,2023-12-08,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,RQL5DZZI,N,N
8212297042,20240601,2017-08-21,2024-06-04,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,P0R36JAI,N,N
1884026853,20240601,2022-01-05,2023-05-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,YW0BJF1V,N,N
5394665915,20240601,2013-03-06,2016-04-10,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,4FJGTHC4,N,Y
2267785887,20240601,2011-01-09,2014-05-02,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,J1XX5A6N,N,Y
9159820890,20240601,2023-05-31,2024-03-19,USA,Active,Customer,Not Deleted,No,No,No,N/A,3Y0A12SU,N,N
2155241381,20240601,2019-06-23,2019-12-24,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,5OUFKVD2,N,N
9919650648,20240601,2013-11-19,2020-07-18,CZE,Active,Prospect,Deleted,No,No,No,N/A,0DVFOVRD,N,N
4776766262,20240601,2014-08-28,2018-03-14,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,T2KMXI1P,N,N
4776766262,20240601,2019-06-15,2023-06-09,GBR,Passive,Former Customer,Not Deleted,No,No,No,1,G6TS1QE4,N,N
7436269912,20240601,2015-10-23,2018-10-22,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,9FGU8RW7,N,N
5328843464,20240601,2020-03-11,2020-10-15,USA,Active,Prospect,Not Deleted,No,No,No,N/A,1VNCGQKZ,N,N
3576168945,20240601,2015-05-03,2021-02-28,USA,Active,Customer,Not Deleted,No,No,No,N/A,6H0LJMNV,N,N
8475758210,20240601,2019-12-24,2020-09-29,CZE,Active,Prospect,Not Deleted,No,No,No,2;3,UHKEKA4M,Y,N
4732838669,20240601,2015-11-15,2017-10-06,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,NFJGAOOL,N,Y
9805676454,20240601,2012-09-13,2022-03-11,USA,Active,Prospect,Not Deleted,No,No,No,N/A,9ACK5N3K,N,Y
9450827957,20240601,2010-03-18,2013-02-25,USA,Active,Prospect,Not Deleted,No,No,No,5,IXTUSLZ9,N,N
5259319985,20240601,2017-12-05,2024-02-02,USA,Active,Prospect,Not Deleted,No,No,No,2,0CXHA6P7,N,N
1414522786,20240601,2008-02-16,2010-04-18,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,VBJO9J1H,N,Y
8758071829,20240601,2016-01-29,2022-12-01,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,LPWMUNRS,N,N
2711571103,20240601,2017-03-27,2023-11-08,USA,Passive,Customer,Deleted,No,No,No,N/A,SQJWVPQV,N,N
2658865841,20240601,2017-01-24,2024-04-19,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,VX7HC7M8,Y,N
6558844238,20240601,2019-12-20,2022-10-19,USA,Passive,Former Customer,Deleted,No,No,No,N/A,I0RWE4EH,N,N
4317058497,20240601,2021-11-25,2022-01-16,USA,Active,Customer,Not Deleted,No,No,No,N/A,WX9TWLUM,N,N
9727773658,20240601,2019-09-12,2023-05-18,GBR,Active,Former Customer,Not Deleted,No,No,No,N/A,FNP2WX90,N,N
3604745272,20240601,2015-05-30,2023-07-25,CAN,Passive,Prospect,Not Deleted,No,No,No,N/A,XOX1T1VY,N,N
3255942871,20240601,2024-06-05,2024-06-20,GBR,Passive,Customer,Not Deleted,No,No,No,N/A,I6T8KASU,Y,N
4205727297,20240601,2011-10-23,2021-08-08,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,IVEN2S8J,N,N
8530704870,20240601,2009-09-20,2010-04-07,AUS,Active,Customer,Not Deleted,No,No,No,1,CFOYY9YB,N,N
1659333955,20240601,2022-10-11,2024-05-22,USA,Active,Prospect,Not Deleted,No,No,No,N/A,154PDK0J,N,N
1163467114,20240601,2017-12-25,2019-11-28,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,OUA70ILO,N,N
5762804528,20240601,2015-07-17,2022-02-20,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,H6D7ABN3,N,N
3773866628,20240601,2015-06-02,2020-12-17,USA,Active,Prospect,Not Deleted,No,No,No,N/A,LC6W1CL2,Y,N
1323072225,20240601,2015-12-02,2023-03-04,POL,Active,Prospect,Not Deleted,No,No,No,N/A,N2OHXP3O,N,N
4173231438,20240601,2015-05-28,2023-12-06,USA,Active,Prospect,Not Deleted,No,No,No,N/A,J44FUN4D,N,N
8400677804,20240601,2013-02-10,2023-05-19,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,VHMUU67L,N,N
1401950710,20240601,2007-06-07,2022-07-13,USA,Passive,Prospect,Not Deleted,No,No,No,1,LXD766AO,N,N
5818503641,20240601,2012-09-24,2019-05-31,POL,Active,Prospect,Not Deleted,No,No,No,N/A,P4B0VP54,N,N
7787853525,20240601,2013-07-07,2018-06-06,POL,Active,Prospect,Not Deleted,No,No,No,N/A,594DV3TR,N,N
8631047861,20240601,2010-12-19,2011-02-19,CAN,Passive,Prospect,Not Deleted,No,No,No,2;3,RNJCXOXT,N,N
4375685108,20240601,2013-12-13,2023-04-28,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,Q7H31X06,N,N
7237049979,20240601,2013-12-19,2014-07-20,USA,Active,Customer,Not Deleted,No,No,No,2;3,K5EOV7FK,N,N
7821710357,20240601,2014-07-18,2020-10-30,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,HQA70IOV,N,N
7516770204,20240601,2018-05-26,2023-08-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,J5I3I4CJ,N,N
7602842529,20240601,2009-07-18,2011-11-24,USA,Active,Customer,Not Deleted,No,No,No,3,MWS5BXE6,N,N
4896407947,20240601,2024-05-10,2024-06-08,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,I0XN6EC0,N,N
3255942871,20240601,2021-08-15,2022-10-21,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,EATTPF34,N,N
3158883398,20240601,2011-06-19,2023-08-26,USA,Passive,Customer,Not Deleted,No,No,No,N/A,4EMB87VH,N,N
6631381620,20240601,2017-11-12,2021-01-14,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,POQB4EZH,N,N
1411850002,20240601,2016-08-05,2019-12-26,GBR,Active,Customer,Not Deleted,No,No,No,N/A,PX5GEKGS,N,N
2739552682,20240601,2013-08-05,2022-05-07,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,3LPN1H1P,N,N
8159639273,20240601,2016-07-30,2017-01-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,JA64MN3M,N,Y
5277391384,20240601,2019-05-25,2022-04-24,GBR,Active,Prospect,Not Deleted,No,No,No,4,AF8AQ95J,N,N
2409020377,20240601,2023-04-03,2024-01-15,GBR,Active,Prospect,Not Deleted,No,No,No,3,DX3K91WP,N,N
2359014373,20240601,2014-08-16,2018-11-15,USA,Active,Prospect,Deleted,No,No,No,N/A,HFCA22HQ,N,Y
2134946172,20240601,2015-07-02,2020-11-29,USA,Active,Customer,Not Deleted,No,No,No,N/A,RJRCRSQ9,N,N
3855849225,20240601,2023-04-18,2023-11-08,USA,Active,Prospect,Not Deleted,No,No,No,N/A,MF1M0HFS,N,Y
3664026924,20240601,2007-09-20,2009-05-08,GBR,Passive,Customer,Not Deleted,No,No,No,N/A,O99SLWBB,N,N
1731636724,20240601,2022-09-09,2023-07-12,USA,Active,Customer,Not Deleted,No,No,No,N/A,Q8G26YYH,N,N
5398353779,20240601,2012-02-15,2017-01-08,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,IIDA5DJX,N,N
5376621312,20240601,2018-07-21,2019-06-03,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,GTPR157B,N,N
1570246604,20240601,2007-11-21,2011-04-09,USA,Active,Customer,Not Deleted,No,No,No,N/A,P0YXFZ5Z,N,N
6338961014,20240601,2023-05-09,2024-04-26,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,OIT0YZCG,N,N
9196381037,20240601,2021-03-12,2021-06-21,USA,Active,Customer,Not Deleted,No,No,No,N/A,XSUT4AH1,N,N
3307939911,20240601,2011-04-28,2019-02-25,USA,Active,Prospect,Not Deleted,No,No,No,4,6XX3RTD7,N,N
5099515010,20240601,2014-06-29,2017-06-01,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,IHVJ7U5D,N,N
9058318939,20240601,2024-05-29,2024-06-16,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,8EY12L4G,N,N
5551905713,20240601,2021-12-28,2023-03-15,USA,Active,Prospect,Not Deleted,No,No,No,N/A,JCIZXKS8,N,N
2671963598,20240601,2024-05-11,2024-06-01,GBR,Passive,Prospect,Deleted,No,No,No,N/A,0S5UVIHS,N,N
6666008332,20240601,2021-07-31,2023-05-16,USA,Active,Prospect,Not Deleted,No,No,No,N/A,5FU9JP8I,N,Y
5974489400,20240601,2009-11-02,2016-06-14,USA,Active,Prospect,Not Deleted,No,No,No,N/A,8VN8D87Q,N,N
7056549947,20240601,2016-08-18,2017-05-28,GBR,Passive,Customer,Not Deleted,No,No,No,2,AKMBYM31,N,N
4918713776,20240601,2012-06-05,2016-11-23,USA,Active,Prospect,Not Deleted,No,No,No,N/A,6QSYRX9N,N,N
8902765972,20240601,2018-07-29,2019-05-07,USA,Active,Prospect,Not Deleted,No,No,No,N/A,KN0CRRXG,N,N
5251682290,20240601,2018-06-20,2019-09-20,USA,Active,Prospect,Not Deleted,No,No,No,N/A,CHHZXUBR,N,N
6447524364,20240601,2016-02-05,2022-07-16,CZE,Active,Prospect,Not Deleted,No,No,No,3,II9YOID4,N,Y
1505569673,20240601,2018-05-08,2023-12-08,USA,Active,Prospect,Not Deleted,No,No,No,N/A,1MFVH8M8,N,N
5015197772,20240601,2011-06-07,2013-11-15,GBR,Active,Customer,Not Deleted,No,No,No,2,5PRB09EO,N,Y
1086855419,20240601,2012-04-16,2018-03-11,USA,Active,Former Customer,Not Deleted,No,No,No,N/A,KTIZY6KX,N,N
2062704357,20240601,2008-05-29,2013-08-23,POL,Active,Prospect,Deleted,No,No,No,5,8REKLYPO,N,N
9449514542,20240601,2010-06-28,2017-06-15,CAN,Passive,Prospect,Not Deleted,No,No,No,N/A,TMCPYCJL,N,N
4288776048,20240601,2014-03-17,2023-10-28,USA,Active,Prospect,Not Deleted,No,No,No,N/A,NVY2C6N7,N,N
6493587608,20240601,2022-03-25,2023-03-06,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,O5R1IVY0,N,N
5506717181,20240601,2018-01-11,2022-02-14,USA,Active,Customer,Not Deleted,No,No,No,N/A,PRXOUM3P,N,N
9486352553,20240601,2008-09-18,2017-12-09,CAN,Passive,Customer,Not Deleted,No,No,No,N/A,CAQXHDX7,N,N
6678968033,20240601,2009-08-17,2015-11-02,POL,Active,Prospect,Not Deleted,No,No,No,N/A,I8GH22IH,N,N
2673081271,20240601,2018-11-08,2020-02-10,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,INNH965Y,N,N
3698765412,20240601,2017-07-13,2018-06-07,USA,Passive,Customer,Not Deleted,No,No,No,N/A,UK447GIE,N,N
4171360133,20240601,2014-01-17,2023-02-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,RMYW5M5G,N,Y
1408802581,20240601,2010-05-10,2011-05-05,USA,Active,Prospect,Not Deleted,No,No,No,N/A,PZLQKURT,N,N
4845318812,20240601,2014-04-17,2017-04-23,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,NWLJG70U,N,N
6077867397,20240601,2010-07-09,2024-01-28,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,YGMR0U4J,N,N
4975561438,20240601,2022-12-23,2022-12-23,USA,Active,Prospect,Not Deleted,No,No,No,N/A,YYP5ONTE,N,N
1412448440,20240601,2019-01-02,2022-08-22,USA,Active,Prospect,Not Deleted,No,No,No,N/A,F7XAXZAE,N,N
5726616064,20240601,2009-12-04,2020-06-20,USA,Active,Prospect,Not Deleted,No,No,No,1,MGRMYFZ5,N,N
4534502577,20240601,2018-05-30,2021-12-24,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,R4YC9Z0E,N,Y
5918134938,20240601,2016-03-02,2022-04-26,USA,Active,Prospect,Not Deleted,No,No,No,4,5TL2N929,N,N
5069423332,20240601,2008-06-24,2008-07-02,USA,Active,Prospect,Not Deleted,No,No,No,1,UC9DI4UW,N,N
7809014085,20240601,2011-07-30,2020-05-17,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,NYM2CER3,N,N
7885415403,20240601,2021-09-21,2022-06-28,USA,Active,Prospect,Not Deleted,No,No,No,N/A,LVPO0OVO,N,N
8657921538,20240601,2014-08-06,2022-08-24,USA,Active,Prospect,Not Deleted,No,No,No,N/A,4M7Y5SZV,N,N
5034095307,20240601,2022-06-12,2022-09-14,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,K8J79E1I,N,N
9303358179,20240601,2017-04-26,2022-09-09,GBR,Passive,Prospect,Deleted,No,No,No,N/A,O17TUXVS,N,N
6755686504,20240601,2009-06-28,2021-08-27,USA,Passive,Prospect,Deleted,No,No,No,N/A,4ZTOVQ7R,N,N
5651454161,20240601,2018-07-29,2022-03-29,GBR,Passive,Prospect,Not Deleted,No,No,No,1,HT2GVV9N,N,N
7444136966,20240601,2017-10-15,2019-05-01,USA,Active,Prospect,Not Deleted,No,No,No,N/A,ZW9V19XG,N,N
5151440363,20240601,2015-01-11,2024-02-01,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,YGLDEW5S,N,N
6723235699,20240601,2021-10-14,2022-10-05,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,1BZDJYM4,N,N
2604928658,20240601,2024-01-03,2024-02-23,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,6A4D7NT1,N,Y
6257780955,20240601,2018-02-26,2020-12-24,POL,Passive,Prospect,Not Deleted,No,No,No,N/A,ZGLRS75Q,Y,N
8476208298,20240601,2014-01-16,2019-12-29,GBR,Passive,Former Customer,Not Deleted,No,No,No,N/A,ZCKM8J28,N,N
8162225875,20240601,2017-09-15,2018-06-02,GBR,Active,Prospect,Not Deleted,No,No,No,5,25Z551E4,N,N
7729067068,20240601,2021-09-19,2021-09-20,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,F1LQSK7X,N,N
7334812691,20240601,2016-08-30,2018-06-09,GBR,Active,Customer,Not Deleted,No,No,No,N/A,C3HAXHAO,N,N
9148051863,20240601,2008-05-01,2014-03-13,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,9C33TROX,N,N
5827763520,20240601,2009-08-14,2021-07-16,GBR,Passive,Prospect,Not Deleted,No,No,No,2,JCYVBRQE,N,N
2488173413,20240601,2017-07-02,2018-03-10,USA,Passive,Prospect,Not Deleted,No,No,No,2,YZ0RWV02,N,N
6289922618,20240601,2019-08-12,2022-03-30,USA,Active,Former Customer,Deleted,No,No,No,N/A,Q1EUCR9F,N,Y
4990179803,20240601,2022-09-07,2023-09-12,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,NJVGN80I,N,N
4438596465,20240601,2008-06-11,2015-01-29,USA,Active,Prospect,Deleted,No,No,No,N/A,YL2EQ9WI,N,N
1873702950,20240601,2021-10-03,2023-06-02,USA,Active,Prospect,Not Deleted,No,No,No,N/A,SIO92TCL,N,Y
8303800250,20240601,2019-10-07,2023-06-23,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,L9V8XD98,N,N
2237100973,20240601,2012-09-21,2024-06-12,USA,Active,Prospect,Not Deleted,No,No,No,1,GRI6B4UI,N,N
9667833355,20240601,2018-07-01,2024-05-14,CZE,Passive,Customer,Not Deleted,No,No,No,N/A,RXOZZZJS,N,N
4742080751,20240601,2017-02-04,2018-04-18,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,EHX7K7GN,N,N
6560297181,20240601,2013-03-14,2019-02-07,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,RUSYAFYU,N,N
2768238828,20240601,2023-07-04,2024-06-07,USA,Active,Prospect,Not Deleted,No,No,No,N/A,8DVAEO5G,Y,N
7739576338,20240601,2009-01-09,2020-08-07,CZE,Active,Prospect,Not Deleted,No,No,No,3,DD2YZOF6,N,N
5820424351,20240601,2023-04-02,2023-11-11,USA,Active,Customer,Not Deleted,No,No,No,N/A,BDBY6MVQ,N,N
4559136002,20240601,2022-02-10,2023-09-14,CZE,Passive,Prospect,Not Deleted,No,No,No,2,P1UN92DS,N,N
7086916193,20240601,2009-06-26,2010-11-05,USA,Passive,Customer,Not Deleted,No,No,No,4,WEDVU82W,N,N
1217194805,20240601,2023-06-13,2024-01-15,USA,Passive,Customer,Not Deleted,No,No,No,N/A,O8C5PRUT,N,N
8267602702,20240601,2015-02-21,2017-10-23,GBR,Passive,Customer,Not Deleted,No,No,No,N/A,YOWQQ1C2,Y,N
2816193398,20240601,2020-02-14,2023-04-11,CZE,Passive,Prospect,Not Deleted,No,No,No,N/A,SDCYAM4W,N,N
8746443849,20240601,2014-04-19,2018-07-14,POL,Active,Prospect,Not Deleted,No,No,No,N/A,R18AXVML,N,N
6694871988,20240601,2022-04-24,2023-03-13,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,FUJ3TQPH,N,N
3158883398,20240601,2019-11-13,2020-08-05,POL,Active,Prospect,Not Deleted,No,No,No,3,QBP7Z7SB,N,N
6002016938,20240601,2013-07-09,2020-09-28,GBR,Active,Customer,Not Deleted,No,No,No,N/A,JUZJ7GAC,N,N
7807826677,20240601,2023-09-19,2023-09-29,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,R6YKQEA9,N,N
4715523730,20240601,2022-07-24,2024-06-17,USA,Active,Prospect,Not Deleted,No,No,No,N/A,WC4GOGV6,N,N
4304651039,20240601,2011-02-25,2018-07-31,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,IPX8PER0,N,N
4472210595,20240601,2017-09-12,2019-07-18,GBR,Active,Former Customer,Not Deleted,No,No,No,N/A,HE34YWZO,N,N
9598572254,20240601,2014-02-05,2022-10-11,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,FOZCS2E1,N,N
5717624949,20240601,2018-08-23,2023-11-03,USA,Active,Prospect,Not Deleted,No,No,No,N/A,DEQ9YSDC,N,N
1967270228,20240601,2012-05-01,2018-08-05,USA,Active,Prospect,Not Deleted,No,No,No,N/A,BEKCRK3E,N,N
9303358179,20240601,2014-05-30,2019-08-27,USA,Active,Customer,Not Deleted,No,No,No,4,YDQ3NQEY,N,Y
7859731601,20240601,2019-12-20,2020-05-05,USA,Active,Prospect,Not Deleted,No,No,No,N/A,BM2VTD22,N,N
4121170738,20240601,2011-12-17,2022-06-29,USA,Passive,Customer,Not Deleted,No,No,No,N/A,732KU113,N,N
1988991611,20240601,2014-01-31,2017-03-08,POL,Active,Prospect,Not Deleted,No,No,No,N/A,8NBHHEHT,Y,N
3630439454,20240601,2022-09-12,2024-06-13,USA,Active,Prospect,Not Deleted,No,No,No,N/A,MCAJON6C,N,N
1179085598,20240601,2016-11-17,2021-03-12,GBR,Passive,Customer,Not Deleted,No,No,No,N/A,7TBWAG0L,N,N
3775654812,20240601,2013-05-18,2018-01-04,USA,Active,Prospect,Not Deleted,No,No,No,N/A,I7BMHMY0,N,N
4815421052,20240601,2014-03-21,2022-09-20,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,SSBVSJDB,N,Y
6218162387,20240601,2016-12-10,2023-12-06,USA,Active,Former Customer,Not Deleted,No,No,No,3,MJ48NL5Z,N,N
8088579886,20240601,2019-01-27,2020-10-06,USA,Active,Prospect,Not Deleted,No,No,No,N/A,HU9M0LXQ,N,Y
1096887304,20240601,2018-05-23,2019-05-11,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,LS2U9E74,N,N
5896956581,20240601,2020-03-15,2020-09-28,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,0J0Q5970,N,N
7314460341,20240601,2017-12-09,2019-08-25,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,DJ50MYZO,Y,N
6375698874,20240601,2019-01-01,2024-03-24,USA,Active,Prospect,Not Deleted,No,No,No,N/A,2DJ0FEG4,N,N
1383656754,20240601,2009-02-15,2016-05-09,POL,Active,Prospect,Not Deleted,No,No,No,N/A,C6OFUAVX,N,N
1953026048,20240601,2021-12-22,2022-01-21,USA,Passive,Prospect,Not Deleted,No,No,No,2;3,AZJJY0M5,N,N
8443554311,20240601,2012-01-14,2022-03-05,GBR,Passive,Prospect,Not Deleted,No,No,No,N/A,O8A94BK0,N,N
9530059937,20240601,2018-11-08,2021-04-04,CZE,Active,Customer,Deleted,No,No,No,N/A,FHHLPWRV,N,N
1408451396,20240601,2018-05-22,2021-09-14,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,KDFW5E8K,N,N
2180715996,20240601,2020-08-29,2023-08-27,CZE,Active,Customer,Not Deleted,No,No,No,4,LYNC5YK3,N,N
4453309152,20240601,2013-11-26,2024-05-04,GBR,Active,Customer,Not Deleted,No,No,No,N/A,YTVV3HGN,Y,N
1412448440,20240601,2015-11-22,2018-03-09,CZE,Active,Prospect,Not Deleted,No,No,No,2,S6114ROT,N,N
6202585533,20240601,2015-03-18,2023-01-26,GBR,Active,Prospect,Deleted,No,No,No,N/A,9FKMA4NI,N,N
6324710391,20240601,2016-09-01,2019-10-21,GBR,Active,Customer,Not Deleted,No,No,No,1,2JVXN3AE,N,N
6447524364,20240601,2013-10-06,2018-12-02,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,1PRRXV40,N,N
9059843629,20240601,2010-01-25,2020-06-10,POL,Active,Prospect,Not Deleted,No,No,No,N/A,G8EBEJ2Y,N,N
2772293634,20240601,2013-02-26,2020-10-08,POL,Passive,Prospect,Not Deleted,No,No,No,N/A,26CL2LT0,N,N
8475758210,20240601,2008-05-21,2019-10-01,USA,Active,Prospect,Deleted,No,No,No,N/A,B960KDML,N,N
4908118536,20240601,2017-02-13,2021-06-17,USA,Active,Prospect,Not Deleted,No,No,No,4,E2TDIHS4,N,Y
8226669217,20240601,2014-06-16,2018-05-31,USA,Passive,Former Customer,Not Deleted,No,No,No,N/A,BVGN9AKY,N,N
2266980535,20240601,2019-06-13,2021-10-23,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,V9KLURVI,N,N
2190140716,20240601,2015-12-04,2021-11-13,USA,Active,Prospect,Not Deleted,No,No,No,N/A,R4H4BA5D,N,Y
8530704870,20240601,2018-04-18,2023-06-24,CAN,Active,Prospect,Not Deleted,No,No,No,N/A,N0QML35P,N,Y
6090987731,20240601,2020-03-15,2023-05-23,AUS,Passive,Prospect,Not Deleted,No,No,No,N/A,QMDK4O1Y,N,N
9728874629,20240601,2024-02-08,2024-06-19,POL,Active,Customer,Not Deleted,No,No,No,4,HGHO5ZSN,N,N
1270082964,20240601,2014-04-02,2021-01-12,USA,Active,Prospect,Not Deleted,No,No,No,N/A,8DLR3QM2,N,Y
8382971373,20240601,2011-01-17,2015-05-23,USA,Active,Prospect,Not Deleted,No,No,No,N/A,O65HQVIF,N,N
4289208700,20240601,2016-04-02,2023-07-15,AUS,Active,Prospect,Deleted,No,No,No,N/A,0NXS21LN,Y,N
8884895874,20240601,2011-03-31,2021-12-30,GBR,Active,Customer,Not Deleted,No,No,No,N/A,63OU3RFO,Y,N
9919650648,20240601,2017-06-01,2020-10-23,USA,Active,Prospect,Not Deleted,No,No,No,N/A,ZFGYX0GS,N,N
3188882481,20240601,2022-12-18,2023-12-08,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,UWJN45D5,Y,N
1154405133,20240601,2010-08-15,2023-04-06,USA,Active,Prospect,Not Deleted,No,No,No,N/A,PXQF0SM9,N,N
1504944603,20240601,2012-09-01,2015-02-02,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,7QHOIUZV,N,N
5086807506,20240601,2012-03-08,2013-10-29,USA,Active,Prospect,Not Deleted,No,No,No,N/A,CPPNF1RV,N,N
4764861179,20240601,2021-10-25,2024-01-20,USA,Passive,Customer,Not Deleted,No,No,No,N/A,NYCPBOYG,N,Y
6540522513,20240601,2015-02-25,2018-12-06,USA,Active,Prospect,Not Deleted,No,No,No,N/A,CP0XORGG,N,N
4903694439,20240601,2019-07-22,2023-12-29,USA,Active,Customer,Not Deleted,No,No,No,N/A,OCP7SJCY,N,N
4518851022,20240601,2023-04-02,2023-12-22,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,B43MGQUH,N,N
6962205424,20240601,2017-04-01,2023-05-31,POL,Active,Prospect,Not Deleted,No,No,No,N/A,E6QPV1H0,N,N
4764861179,20240601,2011-11-06,2013-01-19,USA,Passive,Prospect,Not Deleted,No,No,No,N/A,MH4DH2Y4,N,N
8406496313,20240601,2020-09-17,2023-03-24,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,IB9G5GBC,N,N
2367134687,20240601,2019-03-01,2021-07-24,CAN,Passive,Prospect,Not Deleted,No,No,No,N/A,I0EW7OO3,N,N
4712024300,20240601,2017-02-22,2019-01-02,GBR,Active,Prospect,Not Deleted,No,No,No,2;3,2DTIIRH2,N,N
3960213154,20240601,2010-01-11,2021-11-07,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,BX0Z6R04,N,N
3937067549,20240601,2023-10-02,2023-11-03,USA,Passive,Prospect,Not Deleted,No,No,No,2,CQ9OPO70,N,N
4360062358,20240601,2010-10-17,2022-07-11,POL,Active,Prospect,Not Deleted,No,No,No,N/A,I8N3EHQH,N,N
3388035096,20240601,2009-10-01,2019-04-28,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,L735ES3N,N,N
9846872344,20240601,2024-03-28,2024-06-03,USA,Active,Customer,Not Deleted,No,No,No,1,BNQI7MTW,N,N
2327336344,20240601,2023-07-08,2024-01-02,CZE,Active,Prospect,Not Deleted,No,No,No,N/A,GHUN5UTH,N,N
4903700007,20240601,2009-05-11,2012-12-21,USA,Active,Prospect,Not Deleted,No,No,No,1,UUZXNDUD,N,N
5018459362,20240601,2019-05-12,2021-11-10,USA,Active,Prospect,Not Deleted,No,No,No,N/A,5ZM2I3I7,Y,N
4393084219,20240601,2011-08-15,2024-01-04,USA,Active,Customer,Not Deleted,No,No,No,N/A,DR17OO6T,N,N
3673168603,20240601,2009-01-22,2015-08-03,GBR,Active,Prospect,Not Deleted,No,No,No,N/A,KJ1B0VI2,N,N
1463350077,20240601,2014-12-09,2019-03-12,CZE,Active,Prospect,Not Deleted,No,No,No,2;3,901QQEGM,N,N
4057783208,20240601,2018-06-06,2020-09-12,AUS,Active,Prospect,Not Deleted,No,No,No,N/A,V0FVW9SC,N,N
