Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0001610,Item Receipt,2024-04-11,Apr 2024,ITE-373563,Received,Yes,KPMG,1200,Inventory,Training session,SKU-ENSO-PRO,Enso Pro License,7.42,Each,1787.38,USD,1.0,1175.81,111.7,1287.51,1175.81,Enso US,US-West,Finance,Internal,,,
TXN-0001611,Vendor Payment,2024-04-28,Apr 2024,VEN-297626,Processed,Yes,Stripe,5000,COGS,Quarterly true-up,,,,,,USD,1.0,590.66,0.0,590.66,590.66,Enso EU,US-East,Operations,SMB,,ACH,
TXN-0001612,Bill,2024-04-01,Apr 2024,BIL-561628,Partially Paid,Yes,Accenture,6200,G&A Expense,Hardware purchase,SKU-SUP-STD,Standard Support,3.43,Month,922.85,USD,1.0,14887.27,0.0,14887.27,14887.27,Enso EU,EU-Central,R&D,Mid-Market,Due on Receipt,,
TXN-0001613,Expense Report,2024-04-10,Apr 2024,EXP-734173,Approved,Yes,Salesforce,6200,G&A Expense,License renewal,SKU-ENSO-PRO,Enso Pro License,2.17,Each,2488.72,EUR,1.09,2740.24,260.32,3000.56,2986.86,Enso EU,US-West,Marketing,SMB,,,
TXN-0001614,Customer Payment,2024-04-14,Apr 2024,CUS-210650,Undeposited,Yes,Massive Dynamic Partners,4200,Product Revenue,Subscription,,,,,,USD,1.0,18700.23,0.0,18700.23,18700.23,Enso US,US-West,Finance,SMB,,Wire,
TXN-0001615,Item Receipt,2024-04-09,Apr 2024,ITE-903074,Received,Yes,Cloudflare,1200,Inventory,Hardware purchase,SKU-TRNG-01,Admin Training,1.0,Hour,1747.96,USD,1.0,10504.44,525.22,11029.66,10504.44,Enso EU,US-West,R&D,Mid-Market,,,
TXN-0001616,Credit Memo,2024-04-21,Apr 2024,CRE-332951,Open,Yes,Aperture Partners,4000,Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,3.83,Each,484.2,USD,1.0,-14207.98,0.0,-14207.98,-14207.98,Enso EU,US-East,HR,SMB,,,
TXN-0001617,Journal Entry,2024-04-02,Apr 2024,JOU-749458,Posted,Yes,Oracle,6000,Sales & Marketing,Monthly charge,,,,,,USD,1.0,12090.2,0.0,12090.2,12090.2,Enso EU,UK-South,HR,SMB,,,
TXN-0001618,Invoice,2024-04-03,Apr 2024,INV-855886,Partially Paid,Yes,Tyrell Corp,4100,Services Revenue,License renewal,SKU-SUP-PREM,Premium Support,3.39,Month,1537.16,USD,1.0,9834.12,491.71,10325.83,9834.12,Enso EU,EU-Central,Marketing,Mid-Market,Net 30,,
TXN-0001619,Item Receipt,2024-04-14,Apr 2024,ITE-868649,Received,Yes,Zoom,1200,Inventory,License renewal,SKU-SUP-PREM,Premium Support,6.16,Month,1191.99,USD,1.0,4825.71,458.44,5284.15,4825.71,Enso US,EU-Central,Finance,SMB,,,
TXN-0001620,Bill,2024-04-04,Apr 2024,BIL-507257,Paid In Full,Yes,Salesforce,5000,COGS,Travel & meals,SKU-SUP-PREM,Premium Support,8.5,Month,186.33,USD,1.0,14175.78,0.0,14175.78,14175.78,Enso US,US-West,Operations,Enterprise,Net 45,,
TXN-0001621,Credit Memo,2024-04-18,Apr 2024,CRE-494360,Open,Yes,Stark Inc,4200,Product Revenue,Support plan,SKU-SUP-PREM,Premium Support,8.25,Month,434.09,USD,1.0,-12792.04,0.0,-12792.04,-12792.04,Enso EU,US-East,R&D,Enterprise,,,
TXN-0001622,Invoice,2024-04-19,Apr 2024,INV-654919,Paid In Full,Yes,Tyrell Corp,4000,Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,4.46,Each,1869.54,USD,1.0,13545.76,1185.25,14731.01,13545.76,Enso UK,US-West,Sales,Internal,Net 15,,
TXN-0001623,Cash Sale,2024-04-27,Apr 2024,CAS-680666,Paid,Yes,Hooli Corp,4000,Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,1.61,Each,681.31,USD,1.0,15806.72,0.0,15806.72,15806.72,Enso US,US-West,Marketing,Internal,,ACH,
TXN-0001624,Bill,2024-04-06,Apr 2024,BIL-499212,Open,Yes,Fastly,6200,G&A Expense,Hardware purchase,SKU-SUP-STD,Standard Support,5.22,Month,398.15,USD,1.0,14406.01,720.3,15126.31,14406.01,Enso US,UK-South,Finance,Mid-Market,Net 30,,
TXN-0001625,Journal Entry,2024-04-11,Apr 2024,JOU-838661,Posted,Yes,Oracle,2100,Accrued Expenses,Hardware purchase,,,,,,USD,1.0,8984.61,0.0,8984.61,8984.61,Enso US,US-East,Finance,Internal,,,
TXN-0001626,Customer Payment,2024-04-11,Apr 2024,CUS-531116,Undeposited,Yes,Wonka Corp,4100,Services Revenue,Subscription,,,,,,USD,1.0,24185.07,0.0,24185.07,24185.07,Enso UK,US-East,Operations,SMB,,Credit Card,
TXN-0001627,Customer Payment,2024-04-26,Apr 2024,CUS-877462,Deposited,Yes,Massive Dynamic Inc,4200,Product Revenue,Hardware purchase,,,,,,USD,1.0,17477.89,0.0,17477.89,17477.89,Enso EU,UK-South,Sales,SMB,,Check,
TXN-0001628,Bill,2024-04-13,Apr 2024,BIL-491320,Partially Paid,Yes,AWS,6200,G&A Expense,Promotion credit,SKU-TRNG-01,Admin Training,1.6,Hour,2193.71,USD,1.0,4157.26,394.94,4552.2,4157.26,Enso US,US-East,Marketing,Mid-Market,Due on Receipt,,
TXN-0001629,Item Receipt,2024-04-13,Apr 2024,ITE-184011,Received,Yes,Stripe,1200,Inventory,Consulting services,SKU-ENSO-TEAM,Enso Team License,5.59,Each,1037.78,USD,1.0,2553.59,0.0,2553.59,2553.59,Enso US,UK-South,Marketing,Internal,,,
TXN-0001630,Bill,2024-04-30,Apr 2024,BIL-344525,Open,Yes,Dell,5000,COGS,Consulting services,SKU-ENSO-TEAM,Enso Team License,5.62,Each,1920.52,GBP,1.27,1762.95,167.48,1930.43,2238.95,Enso US,EU-Central,Operations,Mid-Market,Due on Receipt,,
TXN-0001631,Vendor Payment,2024-04-19,Apr 2024,VEN-879393,Processed,Yes,Stripe,6000,Sales & Marketing,Travel & meals,,,,,,USD,1.0,349.58,0.0,349.58,349.58,Enso EU,US-West,HR,Enterprise,,Check,
TXN-0001632,Credit Memo,2024-04-15,Apr 2024,CRE-743683,Open,Yes,Globex LLC,4200,Product Revenue,Support plan,SKU-TRNG-01,Admin Training,4.73,Hour,1226.6,USD,1.0,-3234.59,0.0,-3234.59,-3234.59,Enso US,UK-South,HR,SMB,,,
TXN-0001633,Vendor Payment,2024-04-06,Apr 2024,VEN-986765,Processed,Yes,Cisco,6200,G&A Expense,Quarterly true-up,,,,,,USD,1.0,12804.41,0.0,12804.41,12804.41,Enso UK,US-West,Marketing,Mid-Market,,Credit Card,
TXN-0001634,Bill,2024-04-29,Apr 2024,BIL-320398,Paid In Full,Yes,Fastly,6200,G&A Expense,Travel & meals,SKU-ENSO-PRO,Enso Pro License,5.95,Each,942.5,USD,1.0,4245.43,212.27,4457.7,4245.43,Enso UK,US-East,HR,SMB,Net 15,,
TXN-0001635,Transfer,2024-04-08,Apr 2024,TRA-102584,Completed,Yes,Deloitte,2000,Accounts Payable,Support plan,,,,,,USD,1.0,45498.63,0.0,45498.63,45498.63,Enso EU,EU-Central,Marketing,Internal,,,
TXN-0001636,Vendor Payment,2024-04-30,Apr 2024,VEN-677631,Processed,Yes,Salesforce,6200,G&A Expense,License renewal,,,,,,USD,1.0,10559.2,0.0,10559.2,10559.2,Enso US,EU-Central,HR,Enterprise,,Credit Card,
TXN-0001637,Customer Payment,2024-04-20,Apr 2024,CUS-709528,Deposited,Yes,Massive Dynamic Corp,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,14695.63,0.0,14695.63,14695.63,Enso EU,UK-South,Marketing,Internal,,Check,
TXN-0001638,Customer Payment,2024-04-07,Apr 2024,CUS-813219,Undeposited,Yes,Wayne Partners,4100,Services Revenue,Quarterly true-up,,,,,,USD,1.0,17710.01,0.0,17710.01,17710.01,Enso UK,EU-Central,R&D,Enterprise,,Credit Card,
TXN-0001639,Invoice,2024-04-10,Apr 2024,INV-814493,Partially Paid,Yes,Stark Inc,4000,Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,5.75,Month,1330.98,USD,1.0,20547.22,0.0,20547.22,20547.22,Enso EU,EU-Central,Sales,Mid-Market,Net 30,,
TXN-0001640,Credit Memo,2024-04-18,Apr 2024,CRE-285484,Applied,Yes,Acme Inc,4200,Product Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,2.38,Each,1161.83,USD,1.0,-2948.89,0.0,-2948.89,-2948.89,Enso US,US-West,HR,SMB,,,
TXN-0001641,Invoice,2024-04-01,Apr 2024,INV-164796,Partially Paid,Yes,Cyberdyne Corp,4100,Services Revenue,License renewal,SKU-ENSO-TEAM,Enso Team License,4.26,Each,1027.66,USD,1.0,8128.88,711.28,8840.16,8128.88,Enso UK,US-West,Sales,Internal,Net 30,,
TXN-0001642,Customer Payment,2024-04-23,Apr 2024,CUS-694592,Deposited,Yes,Massive Dynamic Corp,4000,Revenue,License renewal,,,,,,USD,1.0,13364.82,0.0,13364.82,13364.82,Enso UK,US-West,HR,SMB,,ACH,
TXN-0001643,Expense Report,2024-04-09,Apr 2024,EXP-568827,Paid,Yes,Salesforce,6100,R&D Expense,Monthly charge,SKU-SUP-STD,Standard Support,4.92,Month,585.64,USD,1.0,14390.11,1259.13,15649.24,14390.11,Enso US,EU-Central,Marketing,Enterprise,,,
TXN-0001644,Invoice,2024-04-17,Apr 2024,INV-809238,Paid In Full,Yes,Initech LLC,4100,Services Revenue,Subscription,SKU-SUP-STD,Standard Support,3.74,Month,324.24,USD,1.0,22146.52,0.0,22146.52,22146.52,Enso US,US-East,Sales,Internal,Net 30,,
TXN-0001645,Customer Payment,2024-04-10,Apr 2024,CUS-222207,Deposited,Yes,Wonka LLC,4000,Revenue,Subscription,,,,,,USD,1.0,18032.92,0.0,18032.92,18032.92,Enso EU,EU-Central,Operations,Mid-Market,,Credit Card,
TXN-0001646,Customer Payment,2024-04-24,Apr 2024,CUS-825597,Deposited,Yes,Hooli Corp,4000,Revenue,Inventory receipt,,,,,,USD,1.0,21196.81,0.0,21196.81,21196.81,Enso UK,US-East,HR,Internal,,ACH,
TXN-0001647,Customer Payment,2024-04-01,Apr 2024,CUS-430757,Undeposited,Yes,Acme Partners,4200,Product Revenue,Hardware purchase,,,,,,USD,1.0,11159.61,0.0,11159.61,11159.61,Enso US,UK-South,Sales,Internal,,Check,
TXN-0001648,Journal Entry,2024-04-20,Apr 2024,JOU-714746,Posted,Yes,HP,3000,Equity,Support plan,,,,,,USD,1.0,44595.92,0.0,44595.92,44595.92,Enso US,US-East,Sales,Enterprise,,,
TXN-0001649,Invoice,2024-04-20,Apr 2024,INV-132456,Partially Paid,Yes,Soylent Inc,4000,Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,2.94,Each,1530.78,USD,1.0,22248.92,1946.78,24195.7,22248.92,Enso US,US-East,R&D,Enterprise,Net 15,,
TXN-0001650,Credit Memo,2024-04-15,Apr 2024,CRE-634407,Open,Yes,Vehement Corp,4200,Product Revenue,Consulting services,SKU-TRNG-01,Admin Training,1.0,Hour,282.19,USD,1.0,-9143.83,0.0,-9143.83,-9143.83,Enso EU,EU-Central,HR,Mid-Market,,,
TXN-0001651,Cash Sale,2024-04-01,Apr 2024,CAS-947918,Paid,Yes,Cyberdyne Partners,4100,Services Revenue,Consulting services,SKU-TRNG-01,Admin Training,5.66,Hour,2052.22,USD,1.0,12149.46,1154.2,13303.66,12149.46,Enso US,EU-Central,Finance,Mid-Market,,Credit Card,
TXN-0001652,Customer Payment,2024-04-18,Apr 2024,CUS-505960,Undeposited,Yes,Tyrell Inc,4200,Product Revenue,Consulting services,,,,,,USD,1.0,20544.66,0.0,20544.66,20544.66,Enso US,UK-South,Operations,Enterprise,,ACH,
TXN-0001653,Customer Payment,2024-04-12,Apr 2024,CUS-510625,Deposited,Yes,Tyrell Corp,4000,Revenue,Training session,,,,,,USD,1.0,3517.43,0.0,3517.43,3517.43,Enso UK,US-East,Finance,Enterprise,,Credit Card,
TXN-0001654,Customer Payment,2024-04-15,Apr 2024,CUS-749610,Deposited,Yes,Aperture Inc,4000,Revenue,Subscription,,,,,,EUR,1.09,15763.64,0.0,15763.64,17182.37,Enso UK,UK-South,HR,Enterprise,,Wire,
TXN-0001655,Credit Memo,2024-04-15,Apr 2024,CRE-981306,Open,Yes,Initech LLC,4000,Revenue,Support plan,SKU-TRNG-01,Admin Training,9.23,Hour,262.84,USD,1.0,-12606.89,0.0,-12606.89,-12606.89,Enso US,US-West,Finance,SMB,,,
TXN-0001656,Vendor Payment,2024-04-14,Apr 2024,VEN-250117,Processed,Yes,Accenture,5000,COGS,Consulting services,,,,,,EUR,1.09,2528.7,0.0,2528.7,2756.28,Enso EU,US-West,HR,SMB,,Check,
TXN-0001657,Credit Memo,2024-04-05,Apr 2024,CRE-239251,Open,Yes,Wonka Partners,4100,Services Revenue,License renewal,SKU-TRNG-01,Admin Training,8.16,Hour,853.24,USD,1.0,-15943.17,0.0,-15943.17,-15943.17,Enso US,EU-Central,Finance,SMB,,,
TXN-0001658,Transfer,2024-04-02,Apr 2024,TRA-664095,Completed,Yes,Dell,6000,Sales & Marketing,License renewal,,,,,,USD,1.0,42044.76,0.0,42044.76,42044.76,Enso US,EU-Central,Finance,Internal,,,
TXN-0001659,Item Receipt,2024-04-16,Apr 2024,ITE-662692,Received,Yes,Microsoft,1200,Inventory,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,1.74,Each,993.34,USD,1.0,7766.89,388.34,8155.23,7766.89,Enso US,UK-South,HR,Mid-Market,,,
TXN-0001660,Item Receipt,2024-04-12,Apr 2024,ITE-476553,Received,Yes,Zoom,1200,Inventory,Consulting services,SKU-SUP-PREM,Premium Support,5.19,Month,1702.52,USD,1.0,7972.06,757.35,8729.41,7972.06,Enso EU,UK-South,Operations,SMB,,,
TXN-0001661,Cash Sale,2024-04-10,Apr 2024,CAS-131114,Paid,Yes,Vehement Inc,4000,Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,4.5,Each,1194.05,USD,1.0,14659.67,1392.67,16052.34,14659.67,Enso US,EU-Central,Sales,Enterprise,,Check,
TXN-0001662,Item Receipt,2024-04-20,Apr 2024,ITE-825549,Received,Yes,AWS,1200,Inventory,Inventory receipt,SKU-SUP-PREM,Premium Support,3.65,Month,2209.23,USD,1.0,15982.52,1398.47,17380.99,15982.52,Enso UK,UK-South,Marketing,SMB,,,
TXN-0001663,Bill,2024-04-14,Apr 2024,BIL-188456,Open,Yes,HP,6200,G&A Expense,Monthly charge,SKU-SUP-PREM,Premium Support,1.97,Month,902.89,USD,1.0,9033.2,0.0,9033.2,9033.2,Enso UK,UK-South,Sales,Enterprise,Net 15,,
TXN-0001664,Invoice,2024-04-07,Apr 2024,INV-813259,Paid In Full,Yes,Cyberdyne Partners,4200,Product Revenue,Monthly charge,SKU-TRNG-01,Admin Training,8.76,Hour,2389.99,USD,1.0,9372.0,890.34,10262.34,9372.0,Enso US,EU-Central,R&D,SMB,Net 45,,
TXN-0001665,Vendor Payment,2024-04-10,Apr 2024,VEN-154553,Processed,Yes,HP,6200,G&A Expense,Support plan,,,,,,USD,1.0,1656.46,0.0,1656.46,1656.46,Enso EU,US-East,Marketing,SMB,,ACH,
TXN-0001666,Cash Sale,2024-04-12,Apr 2024,CAS-649800,Paid,Yes,Umbrella LLC,4200,Product Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,6.47,Each,359.23,USD,1.0,17452.08,1527.06,18979.14,17452.08,Enso EU,US-East,Operations,SMB,,ACH,
TXN-0001667,Credit Memo,2024-04-06,Apr 2024,CRE-115143,Open,Yes,Soylent Inc,4200,Product Revenue,Monthly charge,SKU-ENSO-PRO,Enso Pro License,6.25,Each,1086.63,USD,1.0,-22794.44,0.0,-22794.44,-22794.44,Enso US,UK-South,Sales,SMB,,,
TXN-0001668,Vendor Payment,2024-04-15,Apr 2024,VEN-494502,Processed,Yes,Google Cloud,6000,Sales & Marketing,Inventory receipt,,,,,,USD,1.0,13300.52,0.0,13300.52,13300.52,Enso UK,UK-South,Marketing,Enterprise,,Wire,
TXN-0001669,Customer Payment,2024-04-09,Apr 2024,CUS-472293,Undeposited,Yes,Vehement Corp,4100,Services Revenue,Quarterly true-up,,,,,,USD,1.0,14981.53,0.0,14981.53,14981.53,Enso EU,UK-South,Sales,Internal,,ACH,
TXN-0001670,Item Receipt,2024-04-18,Apr 2024,ITE-918881,Received,Yes,Deloitte,1200,Inventory,Travel & meals,SKU-TRNG-01,Admin Training,3.43,Hour,1011.7,USD,1.0,12964.9,1134.43,14099.33,12964.9,Enso UK,US-West,Marketing,Enterprise,,,
TXN-0001671,Item Receipt,2024-04-01,Apr 2024,ITE-848860,Received,Yes,AWS,1200,Inventory,Subscription,SKU-ENSO-TEAM,Enso Team License,8.8,Each,1906.68,USD,1.0,8020.62,401.03,8421.65,8020.62,Enso UK,US-West,Marketing,Mid-Market,,,
TXN-0001672,Invoice,2024-04-02,Apr 2024,INV-413654,Partially Paid,Yes,Initech Inc,4000,Revenue,License renewal,SKU-TRNG-01,Admin Training,5.67,Hour,1775.86,USD,1.0,24439.24,2321.73,26760.97,24439.24,Enso US,UK-South,Marketing,Enterprise,Net 45,,
TXN-0001673,Bill,2024-04-02,Apr 2024,BIL-564749,Partially Paid,Yes,Accenture,6200,G&A Expense,Monthly charge,SKU-SUP-STD,Standard Support,4.83,Month,1698.91,USD,1.0,8309.51,727.08,9036.59,8309.51,Enso US,US-East,Operations,Internal,Due on Receipt,,
TXN-0001674,Invoice,2024-04-07,Apr 2024,INV-419420,Paid In Full,Yes,Stark LLC,4000,Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.75,Each,1151.16,USD,1.0,9911.54,0.0,9911.54,9911.54,Enso EU,US-West,Operations,SMB,Net 30,,
TXN-0001675,Cash Sale,2024-04-18,Apr 2024,CAS-655275,Paid,Yes,Initech Partners,4000,Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,6.75,Each,1265.22,GBP,1.27,12871.82,1126.28,13998.1,16347.21,Enso EU,EU-Central,R&D,Enterprise,,Credit Card,
TXN-0001676,Invoice,2024-04-03,Apr 2024,INV-507723,Paid In Full,Yes,Wonka LLC,4100,Services Revenue,Hardware purchase,SKU-SUP-STD,Standard Support,3.23,Month,1087.77,USD,1.0,21233.39,0.0,21233.39,21233.39,Enso UK,US-West,Marketing,Internal,Net 15,,
TXN-0001677,Journal Entry,2024-04-11,Apr 2024,JOU-437322,Approved,Yes,Cloudflare,1000,Checking,Training session,,,,,,USD,1.0,29132.06,0.0,29132.06,29132.06,Enso UK,UK-South,Finance,Enterprise,,,
TXN-0001678,Item Receipt,2024-04-05,Apr 2024,ITE-668620,Received,Yes,Zoom,1200,Inventory,Promotion credit,SKU-ENSO-PRO,Enso Pro License,6.53,Each,999.42,USD,1.0,4043.81,353.83,4397.64,4043.81,Enso UK,US-East,Sales,Enterprise,,,
TXN-0001679,Bill,2024-04-04,Apr 2024,BIL-600140,Open,Yes,Zoom,5000,COGS,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,6.02,Each,913.56,USD,1.0,10027.11,501.36,10528.47,10027.11,Enso US,US-East,Operations,Internal,Net 30,,
TXN-0001680,Journal Entry,2024-04-09,Apr 2024,JOU-543763,Posted,Yes,Google Cloud,2100,Accrued Expenses,Promotion credit,,,,,,USD,1.0,38664.0,0.0,38664.0,38664.0,Enso EU,US-West,Marketing,Internal,,,
TXN-0001681,Customer Payment,2024-04-23,Apr 2024,CUS-573661,Undeposited,Yes,Cyberdyne Corp,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,19807.79,0.0,19807.79,19807.79,Enso US,UK-South,R&D,SMB,,ACH,
TXN-0001682,Item Receipt,2024-04-23,Apr 2024,ITE-251142,Received,Yes,Fastly,1200,Inventory,Hardware purchase,SKU-TRNG-01,Admin Training,3.3,Hour,364.87,USD,1.0,2384.67,0.0,2384.67,2384.67,Enso UK,UK-South,Operations,Mid-Market,,,
TXN-0001683,Journal Entry,2024-04-22,Apr 2024,JOU-551623,Approved,Yes,Cisco,6100,R&D Expense,Training session,,,,,,USD,1.0,9585.61,0.0,9585.61,9585.61,Enso US,EU-Central,Operations,SMB,,,
TXN-0001684,Item Receipt,2024-04-04,Apr 2024,ITE-211155,Received,Yes,KPMG,1200,Inventory,Monthly charge,SKU-ENSO-TEAM,Enso Team License,7.46,Each,820.47,USD,1.0,18748.08,0.0,18748.08,18748.08,Enso EU,UK-South,Operations,Mid-Market,,,
TXN-0001685,Bank Deposit,2024-04-10,Apr 2024,BAN-540898,Deposited,Yes,Dell,1100,Accounts Receivable,Subscription,,,,,,EUR,1.09,27960.61,0.0,27960.61,30477.06,Enso EU,EU-Central,Finance,Internal,,Wire,
TXN-0001686,Invoice,2024-04-23,Apr 2024,INV-113478,Paid In Full,Yes,Massive Dynamic Partners,4200,Product Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,8.21,Each,248.36,EUR,1.09,18744.93,0.0,18744.93,20431.97,Enso UK,EU-Central,R&D,Mid-Market,Due on Receipt,,
TXN-0001687,Journal Entry,2024-04-23,Apr 2024,JOU-544528,Posted,Yes,KPMG,5100,Freight Out,Quarterly true-up,,,,,,USD,1.0,48690.51,0.0,48690.51,48690.51,Enso UK,UK-South,Marketing,SMB,,,
TXN-0001688,Bill,2024-04-09,Apr 2024,BIL-460647,Partially Paid,Yes,Deloitte,6100,R&D Expense,Travel & meals,SKU-SUP-PREM,Premium Support,3.74,Month,1849.41,USD,1.0,9615.34,841.34,10456.68,9615.34,Enso UK,UK-South,R&D,Mid-Market,Due on Receipt,,
TXN-0001689,Bill,2024-04-11,Apr 2024,BIL-985040,Open,Yes,Stripe,6000,Sales & Marketing,Monthly charge,SKU-SUP-PREM,Premium Support,4.48,Month,1611.83,USD,1.0,14860.85,743.04,15603.89,14860.85,Enso EU,EU-Central,Marketing,Mid-Market,Net 45,,
TXN-0001690,Cash Sale,2024-04-03,Apr 2024,CAS-750544,Paid,Yes,Vehement Corp,4000,Revenue,Travel & meals,SKU-TRNG-01,Admin Training,10.98,Hour,686.06,USD,1.0,2454.28,122.71,2576.99,2454.28,Enso UK,US-East,R&D,SMB,,Credit Card,
TXN-0001691,Item Receipt,2024-04-19,Apr 2024,ITE-299514,Received,Yes,Accenture,1200,Inventory,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,3.81,Each,1638.47,USD,1.0,19083.97,954.2,20038.17,19083.97,Enso EU,EU-Central,R&D,Mid-Market,,,
TXN-0001692,Item Receipt,2024-04-11,Apr 2024,ITE-996036,Received,Yes,Zoom,1200,Inventory,Support plan,SKU-ENSO-PRO,Enso Pro License,1.0,Each,92.7,USD,1.0,8333.08,416.65,8749.73,8333.08,Enso EU,UK-South,Operations,Enterprise,,,
TXN-0001693,Bank Deposit,2024-04-10,Apr 2024,BAN-225558,Deposited,Yes,AWS,6200,G&A Expense,Travel & meals,,,,,,USD,1.0,16471.1,0.0,16471.1,16471.1,Enso UK,US-East,Marketing,SMB,,Credit Card,
TXN-0001694,Customer Payment,2024-04-18,Apr 2024,CUS-293519,Undeposited,Yes,Tyrell LLC,4200,Product Revenue,Consulting services,,,,,,USD,1.0,22691.05,0.0,22691.05,22691.05,Enso EU,UK-South,Marketing,Internal,,Wire,
TXN-0001695,Vendor Payment,2024-04-12,Apr 2024,VEN-176699,Processed,Yes,Stripe,6000,Sales & Marketing,Monthly charge,,,,,,GBP,1.27,5446.79,0.0,5446.79,6917.42,Enso EU,US-West,Operations,Enterprise,,Credit Card,
TXN-0001696,Customer Payment,2024-04-09,Apr 2024,CUS-565845,Deposited,Yes,Wonka LLC,4100,Services Revenue,Travel & meals,,,,,,USD,1.0,14305.23,0.0,14305.23,14305.23,Enso US,EU-Central,R&D,SMB,,Wire,
TXN-0001697,Item Receipt,2024-04-16,Apr 2024,ITE-712868,Received,Yes,Fastly,1200,Inventory,Inventory receipt,SKU-SUP-STD,Standard Support,10.21,Month,139.95,USD,1.0,7197.79,629.81,7827.6,7197.79,Enso EU,UK-South,Marketing,Internal,,,
TXN-0001698,Journal Entry,2024-04-05,Apr 2024,JOU-303791,Posted,Yes,Salesforce,6100,R&D Expense,Support plan,,,,,,USD,1.0,16479.22,0.0,16479.22,16479.22,Enso EU,UK-South,Operations,Enterprise,,,
TXN-0001699,Journal Entry,2024-04-22,Apr 2024,JOU-710084,Posted,Yes,Cloudflare,3000,Equity,Consulting services,,,,,,USD,1.0,32643.71,0.0,32643.71,32643.71,Enso EU,UK-South,Sales,SMB,,,
TXN-0001700,Journal Entry,2024-04-15,Apr 2024,JOU-457996,Approved,Yes,Fastly,5000,COGS,Cloud services,,,,,,USD,1.0,47856.32,0.0,47856.32,47856.32,Enso EU,US-West,R&D,SMB,,,
TXN-0001701,Customer Payment,2024-04-27,Apr 2024,CUS-483033,Deposited,Yes,Umbrella LLC,4000,Revenue,Consulting services,,,,,,USD,1.0,15890.73,0.0,15890.73,15890.73,Enso EU,EU-Central,Marketing,Mid-Market,,Check,
TXN-0001702,Invoice,2024-04-09,Apr 2024,INV-660109,Open,Yes,Soylent Partners,4200,Product Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,8.37,Month,731.85,USD,1.0,5645.12,0.0,5645.12,5645.12,Enso UK,UK-South,HR,Mid-Market,Net 30,,
TXN-0001703,Invoice,2024-04-07,Apr 2024,INV-238977,Partially Paid,Yes,Stark Corp,4000,Revenue,Monthly charge,SKU-ENSO-TEAM,Enso Team License,1.0,Each,2088.12,GBP,1.27,839.27,41.96,881.23,1065.87,Enso US,EU-Central,Operations,Internal,Net 15,,
TXN-0001704,Bill,2024-04-26,Apr 2024,BIL-641671,Open,Yes,Fastly,6000,Sales & Marketing,Travel & meals,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1934.52,USD,1.0,8001.05,760.1,8761.15,8001.05,Enso UK,US-West,Marketing,SMB,Net 45,,
TXN-0001705,Credit Memo,2024-04-22,Apr 2024,CRE-726204,Applied,Yes,Aperture Inc,4200,Product Revenue,Training session,SKU-SUP-STD,Standard Support,1.0,Month,1676.6,GBP,1.27,-20519.02,0.0,-20519.02,-26059.16,Enso UK,UK-South,Marketing,Mid-Market,,,
TXN-0001706,Cash Sale,2024-04-09,Apr 2024,CAS-770819,Paid,Yes,Pied Piper Inc,4000,Revenue,Consulting services,SKU-SUP-STD,Standard Support,8.02,Month,724.88,USD,1.0,9573.02,478.65,10051.67,9573.02,Enso US,EU-Central,R&D,Enterprise,,Credit Card,
TXN-0001707,Customer Payment,2024-04-14,Apr 2024,CUS-772381,Deposited,Yes,Cyberdyne Inc,4200,Product Revenue,Cloud services,,,,,,USD,1.0,18626.91,0.0,18626.91,18626.91,Enso UK,US-East,HR,Internal,,Wire,
TXN-0001708,Bill,2024-04-03,Apr 2024,BIL-774757,Partially Paid,Yes,Accenture,6200,G&A Expense,License renewal,SKU-ENSO-TEAM,Enso Team License,4.62,Each,1620.06,USD,1.0,9871.52,493.58,10365.1,9871.52,Enso US,EU-Central,Finance,SMB,Due on Receipt,,
TXN-0001709,Bank Deposit,2024-04-03,Apr 2024,BAN-352261,Deposited,Yes,Salesforce,1100,Accounts Receivable,Support plan,,,,,,USD,1.0,39570.95,0.0,39570.95,39570.95,Enso UK,US-West,Sales,Internal,,Credit Card,
