Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0002664,Item Receipt,2024-06-12,Jun 2024,ITE-769728,Received,Yes,Cisco,1200,Inventory,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,3.78,Each,2579.68,USD,1.0,12551.93,0.0,12551.93,12551.93,Enso US,EU-Central,Operations,Internal,,,
TXN-0002665,Customer Payment,2024-06-18,Jun 2024,CUS-333427,Undeposited,Yes,Hooli LLC,4100,Services Revenue,Promotion credit,,,,,,USD,1.0,3860.04,0.0,3860.04,3860.04,Enso UK,EU-Central,R&D,SMB,,ACH,
TXN-0002666,Customer Payment,2024-06-03,Jun 2024,CUS-127202,Deposited,Yes,Massive Dynamic LLC,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,20499.1,0.0,20499.1,20499.1,Enso EU,US-East,Marketing,Enterprise,,Credit Card,
TXN-0002667,Vendor Payment,2024-06-29,Jun 2024,VEN-570767,Processed,Yes,Fastly,6100,R&D Expense,Subscription,,,,,,USD,1.0,8475.43,0.0,8475.43,8475.43,Enso EU,EU-Central,Operations,SMB,,Check,
TXN-0002668,Vendor Payment,2024-06-24,Jun 2024,VEN-264899,Processed,Yes,KPMG,6200,G&A Expense,Inventory receipt,,,,,,USD,1.0,13050.52,0.0,13050.52,13050.52,Enso EU,US-West,Sales,Mid-Market,,Wire,
TXN-0002669,Vendor Credit,2024-06-02,Jun 2024,VEN-191618,Open,Yes,Zoom,6200,G&A Expense,Cloud services,SKU-SUP-STD,Standard Support,6.64,Month,1420.46,EUR,1.09,-8850.47,0.0,-8850.47,-9647.01,Enso EU,US-East,R&D,Internal,,,
TXN-0002670,Vendor Credit,2024-06-01,Jun 2024,VEN-361870,Applied,Yes,Google Cloud,6200,G&A Expense,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,2.23,Each,1935.08,USD,1.0,-14048.01,0.0,-14048.01,-14048.01,Enso US,UK-South,R&D,Internal,,,
TXN-0002671,Customer Payment,2024-06-20,Jun 2024,CUS-449983,Undeposited,Yes,Soylent Partners,4100,Services Revenue,Promotion credit,,,,,,GBP,1.27,17715.27,0.0,17715.27,22498.39,Enso EU,EU-Central,R&D,Enterprise,,Credit Card,
TXN-0002672,Customer Payment,2024-06-20,Jun 2024,CUS-191297,Deposited,Yes,Hooli Inc,4100,Services Revenue,Consulting services,,,,,,USD,1.0,18303.36,0.0,18303.36,18303.36,Enso US,EU-Central,Marketing,SMB,,ACH,
TXN-0002673,Transfer,2024-06-04,Jun 2024,TRA-338500,Completed,Yes,Oracle,4100,Services Revenue,Hardware purchase,,,,,,GBP,1.27,5306.08,0.0,5306.08,6738.72,Enso EU,US-East,R&D,Internal,,,
TXN-0002674,Bill,2024-06-06,Jun 2024,BIL-264832,Open,Yes,Stripe,5000,COGS,Training session,SKU-SUP-PREM,Premium Support,2.84,Month,901.18,USD,1.0,9805.33,931.51,10736.84,9805.33,Enso EU,US-West,Finance,Enterprise,Net 30,,
TXN-0002675,Customer Payment,2024-06-19,Jun 2024,CUS-721540,Undeposited,Yes,Globex Inc,4000,Revenue,Support plan,,,,,,USD,1.0,11118.81,0.0,11118.81,11118.81,Enso US,US-East,HR,Mid-Market,,Check,
TXN-0002676,Credit Memo,2024-06-02,Jun 2024,CRE-784347,Applied,Yes,Stark Partners,4200,Product Revenue,Hardware purchase,SKU-SUP-PREM,Premium Support,5.34,Month,1664.72,USD,1.0,-17268.54,0.0,-17268.54,-17268.54,Enso EU,UK-South,Marketing,Mid-Market,,,
TXN-0002677,Bank Deposit,2024-06-19,Jun 2024,BAN-396680,Deposited,Yes,Dell,6100,R&D Expense,Cloud services,,,,,,USD,1.0,35603.59,0.0,35603.59,35603.59,Enso US,EU-Central,R&D,Mid-Market,,ACH,
TXN-0002678,Bill,2024-06-27,Jun 2024,BIL-209786,Paid In Full,Yes,Stripe,6000,Sales & Marketing,Consulting services,SKU-SUP-PREM,Premium Support,1.94,Month,938.72,USD,1.0,9602.45,840.21,10442.66,9602.45,Enso UK,US-East,Operations,Enterprise,Net 30,,
TXN-0002679,Bill,2024-06-04,Jun 2024,BIL-319810,Paid In Full,Yes,Microsoft,6100,R&D Expense,Subscription,SKU-TRNG-01,Admin Training,6.48,Hour,2229.97,EUR,1.09,13606.15,1292.58,14898.73,14830.7,Enso US,US-West,HR,Internal,Net 45,,
TXN-0002680,Invoice,2024-06-21,Jun 2024,INV-735980,Partially Paid,Yes,Vehement Partners,4200,Product Revenue,Promotion credit,SKU-TRNG-01,Admin Training,2.62,Hour,1439.88,USD,1.0,12907.62,645.38,13553.0,12907.62,Enso EU,EU-Central,HR,Internal,Net 30,,
TXN-0002681,Item Receipt,2024-06-08,Jun 2024,ITE-507383,Received,Yes,Dell,1200,Inventory,Cloud services,SKU-ENSO-PRO,Enso Pro License,6.81,Each,2073.51,USD,1.0,14574.2,1384.55,15958.75,14574.2,Enso EU,UK-South,Sales,Internal,,,
TXN-0002682,Customer Payment,2024-06-16,Jun 2024,CUS-906378,Deposited,Yes,Initech Corp,4100,Services Revenue,Consulting services,,,,,,USD,1.0,17315.39,0.0,17315.39,17315.39,Enso EU,UK-South,R&D,Enterprise,,Check,
TXN-0002683,Bill,2024-06-25,Jun 2024,BIL-707316,Open,Yes,Zoom,6200,G&A Expense,Consulting services,SKU-SUP-PREM,Premium Support,9.2,Month,1540.47,USD,1.0,11483.21,1090.9,12574.11,11483.21,Enso EU,US-East,Finance,Mid-Market,Net 45,,
TXN-0002684,Vendor Payment,2024-06-26,Jun 2024,VEN-370008,Processed,Yes,Fastly,6000,Sales & Marketing,License renewal,,,,,,USD,1.0,4160.64,0.0,4160.64,4160.64,Enso US,US-West,R&D,Mid-Market,,Check,
TXN-0002685,Bill,2024-06-07,Jun 2024,BIL-129909,Paid In Full,Yes,Dell,6000,Sales & Marketing,Subscription,SKU-TRNG-01,Admin Training,7.04,Hour,203.75,USD,1.0,14602.56,1387.24,15989.8,14602.56,Enso US,UK-South,Finance,SMB,Net 15,,
TXN-0002686,Customer Payment,2024-06-17,Jun 2024,CUS-509219,Undeposited,Yes,Acme LLC,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,6905.18,0.0,6905.18,6905.18,Enso UK,UK-South,Operations,Internal,,Credit Card,
TXN-0002687,Expense Report,2024-06-19,Jun 2024,EXP-996062,Paid,Yes,Zoom,5000,COGS,Monthly charge,SKU-ENSO-PRO,Enso Pro License,7.8,Each,27.13,USD,1.0,7540.87,716.38,8257.25,7540.87,Enso US,US-West,Marketing,Enterprise,,,
TXN-0002688,Expense Report,2024-06-06,Jun 2024,EXP-401842,Paid,Yes,HP,5000,COGS,Inventory receipt,SKU-TRNG-01,Admin Training,4.54,Hour,246.62,USD,1.0,12883.64,0.0,12883.64,12883.64,Enso US,EU-Central,Marketing,Internal,,,
TXN-0002689,Invoice,2024-06-27,Jun 2024,INV-790602,Paid In Full,Yes,Tyrell Partners,4200,Product Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,8.16,Month,1581.14,EUR,1.09,6129.56,536.34,6665.9,6681.22,Enso UK,US-East,Finance,SMB,Due on Receipt,,
TXN-0002690,Vendor Credit,2024-06-03,Jun 2024,VEN-568904,Open,Yes,Fastly,6000,Sales & Marketing,Consulting services,SKU-ENSO-PRO,Enso Pro License,14.38,Each,1213.2,USD,1.0,-1094.03,0.0,-1094.03,-1094.03,Enso US,US-East,HR,Mid-Market,,,
TXN-0002691,Customer Payment,2024-06-22,Jun 2024,CUS-362470,Deposited,Yes,Initech Partners,4100,Services Revenue,License renewal,,,,,,USD,1.0,11864.24,0.0,11864.24,11864.24,Enso US,UK-South,Marketing,Mid-Market,,Check,
TXN-0002692,Bill,2024-06-07,Jun 2024,BIL-715189,Open,Yes,Stripe,6100,R&D Expense,Hardware purchase,SKU-SUP-PREM,Premium Support,8.76,Month,521.34,USD,1.0,11465.75,0.0,11465.75,11465.75,Enso US,US-East,Marketing,Mid-Market,Net 30,,
TXN-0002693,Vendor Credit,2024-06-14,Jun 2024,VEN-120487,Applied,Yes,Google Cloud,6100,R&D Expense,Support plan,SKU-SUP-PREM,Premium Support,9.15,Month,1455.07,USD,1.0,-4823.79,0.0,-4823.79,-4823.79,Enso EU,EU-Central,Sales,Mid-Market,,,
TXN-0002694,Customer Payment,2024-06-21,Jun 2024,CUS-462688,Undeposited,Yes,Hooli LLC,4200,Product Revenue,Consulting services,,,,,,USD,1.0,2122.28,0.0,2122.28,2122.28,Enso US,UK-South,Operations,Enterprise,,Wire,
TXN-0002695,Expense Report,2024-06-23,Jun 2024,EXP-709770,Approved,Yes,Salesforce,5000,COGS,Promotion credit,SKU-ENSO-PRO,Enso Pro License,4.22,Each,1864.76,USD,1.0,13951.49,1220.76,15172.25,13951.49,Enso EU,US-East,Sales,Enterprise,,,
TXN-0002696,Transfer,2024-06-08,Jun 2024,TRA-739331,Completed,Yes,Dell,2000,Accounts Payable,Quarterly true-up,,,,,,USD,1.0,32645.88,0.0,32645.88,32645.88,Enso US,UK-South,HR,Internal,,,
TXN-0002697,Cash Sale,2024-06-28,Jun 2024,CAS-938533,Paid,Yes,Hooli Partners,4100,Services Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,1.14,Hour,1964.8,USD,1.0,15618.44,1366.61,16985.05,15618.44,Enso UK,US-East,Marketing,SMB,,ACH,
TXN-0002698,Expense Report,2024-06-24,Jun 2024,EXP-822525,Approved,Yes,Deloitte,6200,G&A Expense,Promotion credit,SKU-SUP-STD,Standard Support,5.07,Month,568.19,USD,1.0,9862.57,0.0,9862.57,9862.57,Enso EU,US-East,Sales,Enterprise,,,
TXN-0002699,Item Receipt,2024-06-05,Jun 2024,ITE-745484,Received,Yes,Salesforce,1200,Inventory,Subscription,SKU-SUP-STD,Standard Support,8.31,Month,651.34,USD,1.0,3888.21,194.41,4082.62,3888.21,Enso UK,UK-South,Finance,Mid-Market,,,
TXN-0002700,Customer Payment,2024-06-12,Jun 2024,CUS-602033,Deposited,Yes,Vehement Partners,4200,Product Revenue,Monthly charge,,,,,,USD,1.0,9319.17,0.0,9319.17,9319.17,Enso UK,US-East,HR,Mid-Market,,Credit Card,
TXN-0002701,Cash Sale,2024-06-05,Jun 2024,CAS-332069,Paid,Yes,Initech Inc,4200,Product Revenue,Consulting services,SKU-SUP-STD,Standard Support,6.32,Month,1970.51,USD,1.0,12880.83,0.0,12880.83,12880.83,Enso US,US-West,HR,Enterprise,,Check,
TXN-0002702,Customer Payment,2024-06-27,Jun 2024,CUS-450126,Undeposited,Yes,Stark LLC,4000,Revenue,Consulting services,,,,,,USD,1.0,23010.31,0.0,23010.31,23010.31,Enso US,UK-South,HR,Enterprise,,Wire,
TXN-0002703,Bill,2024-06-04,Jun 2024,BIL-693704,Open,Yes,Cisco,6000,Sales & Marketing,Travel & meals,SKU-ENSO-TEAM,Enso Team License,7.07,Each,35.5,GBP,1.27,6928.34,346.42,7274.76,8798.99,Enso US,US-West,Sales,SMB,Due on Receipt,,
TXN-0002704,Customer Payment,2024-06-13,Jun 2024,CUS-943514,Undeposited,Yes,Cyberdyne Partners,4100,Services Revenue,License renewal,,,,,,USD,1.0,20562.99,0.0,20562.99,20562.99,Enso US,US-West,Marketing,Internal,,Wire,
TXN-0002705,Customer Payment,2024-06-15,Jun 2024,CUS-516165,Deposited,Yes,Initech Inc,4100,Services Revenue,Monthly charge,,,,,,USD,1.0,23488.29,0.0,23488.29,23488.29,Enso US,US-West,HR,SMB,,Check,
TXN-0002706,Cash Sale,2024-06-21,Jun 2024,CAS-427198,Paid,Yes,Aperture Inc,4100,Services Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,5.35,Each,1800.25,USD,1.0,24274.61,0.0,24274.61,24274.61,Enso UK,UK-South,HR,Mid-Market,,ACH,
TXN-0002707,Customer Payment,2024-06-03,Jun 2024,CUS-952905,Deposited,Yes,Initech Corp,4000,Revenue,Quarterly true-up,,,,,,USD,1.0,24697.19,0.0,24697.19,24697.19,Enso US,UK-South,Marketing,Mid-Market,,Credit Card,
TXN-0002708,Bank Deposit,2024-06-11,Jun 2024,BAN-296361,Deposited,Yes,Zoom,3000,Equity,Training session,,,,,,USD,1.0,34490.82,0.0,34490.82,34490.82,Enso UK,UK-South,Finance,Mid-Market,,ACH,
TXN-0002709,Invoice,2024-06-24,Jun 2024,INV-582673,Open,Yes,Aperture Inc,4000,Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,4.8,Each,1344.28,GBP,1.27,23633.42,2067.92,25701.34,30014.44,Enso EU,UK-South,Finance,Mid-Market,Due on Receipt,,
TXN-0002710,Cash Sale,2024-06-25,Jun 2024,CAS-642601,Paid,Yes,Initech Partners,4200,Product Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,6.03,Each,1669.17,USD,1.0,22210.55,0.0,22210.55,22210.55,Enso US,US-West,Operations,Enterprise,,Check,
TXN-0002711,Item Receipt,2024-06-24,Jun 2024,ITE-921562,Received,Yes,AWS,1200,Inventory,Travel & meals,SKU-TRNG-01,Admin Training,6.38,Hour,457.54,USD,1.0,5800.29,290.01,6090.3,5800.29,Enso EU,US-West,Operations,SMB,,,
TXN-0002712,Bill,2024-06-22,Jun 2024,BIL-505976,Paid In Full,Yes,KPMG,6000,Sales & Marketing,Monthly charge,SKU-ENSO-TEAM,Enso Team License,8.47,Each,1532.89,USD,1.0,8757.95,437.9,9195.85,8757.95,Enso US,UK-South,Sales,Enterprise,Net 15,,
TXN-0002713,Bill,2024-06-03,Jun 2024,BIL-404052,Paid In Full,Yes,KPMG,6000,Sales & Marketing,Cloud services,SKU-SUP-PREM,Premium Support,3.69,Month,1351.57,GBP,1.27,2265.25,215.2,2480.45,2876.87,Enso EU,US-East,Finance,Internal,Net 15,,
TXN-0002714,Vendor Credit,2024-06-12,Jun 2024,VEN-740314,Open,Yes,Microsoft,6200,G&A Expense,Promotion credit,SKU-SUP-STD,Standard Support,1.61,Month,478.82,EUR,1.09,-14983.3,0.0,-14983.3,-16331.8,Enso EU,US-East,HR,Enterprise,,,
TXN-0002715,Cash Sale,2024-06-10,Jun 2024,CAS-333924,Paid,Yes,Massive Dynamic LLC,4200,Product Revenue,Promotion credit,SKU-ENSO-TEAM,Enso Team License,4.6,Each,3056.18,USD,1.0,18019.22,1576.68,19595.9,18019.22,Enso UK,US-East,R&D,Internal,,Wire,
TXN-0002716,Item Receipt,2024-06-18,Jun 2024,ITE-604826,Received,Yes,Fastly,1200,Inventory,Training session,SKU-ENSO-TEAM,Enso Team License,5.45,Each,28.34,USD,1.0,16611.06,0.0,16611.06,16611.06,Enso EU,US-West,Sales,Enterprise,,,
TXN-0002717,Vendor Payment,2024-06-17,Jun 2024,VEN-414716,Processed,Yes,HP,6100,R&D Expense,Promotion credit,,,,,,USD,1.0,13653.93,0.0,13653.93,13653.93,Enso EU,US-East,Sales,SMB,,Wire,
TXN-0002718,Invoice,2024-06-06,Jun 2024,INV-822541,Paid In Full,Yes,Wayne Corp,4100,Services Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,3.99,Each,1228.96,GBP,1.27,24229.88,2301.84,26531.72,30771.95,Enso US,EU-Central,HR,Mid-Market,Due on Receipt,,
TXN-0002719,Bill,2024-06-24,Jun 2024,BIL-767939,Open,Yes,Stripe,5000,COGS,Support plan,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1719.4,USD,1.0,9782.84,0.0,9782.84,9782.84,Enso UK,US-East,Marketing,Internal,Net 45,,
TXN-0002720,Bill,2024-06-24,Jun 2024,BIL-404943,Open,Yes,Fastly,6000,Sales & Marketing,Monthly charge,SKU-ENSO-PRO,Enso Pro License,4.81,Each,200.94,USD,1.0,12823.33,1218.22,14041.55,12823.33,Enso EU,UK-South,Operations,SMB,Net 45,,
TXN-0002721,Bill,2024-06-24,Jun 2024,BIL-703101,Partially Paid,Yes,AWS,6200,G&A Expense,Hardware purchase,SKU-TRNG-01,Admin Training,7.04,Hour,2071.17,USD,1.0,8650.88,432.54,9083.42,8650.88,Enso EU,US-East,Sales,Enterprise,Net 45,,
TXN-0002722,Cash Sale,2024-06-21,Jun 2024,CAS-565079,Paid,Yes,Pied Piper Corp,4000,Revenue,License renewal,SKU-TRNG-01,Admin Training,6.66,Hour,1292.44,USD,1.0,17312.22,0.0,17312.22,17312.22,Enso US,US-West,HR,Mid-Market,,Check,
TXN-0002723,Vendor Payment,2024-06-18,Jun 2024,VEN-487718,Processed,Yes,Dell,5000,COGS,Monthly charge,,,,,,USD,1.0,11561.08,0.0,11561.08,11561.08,Enso UK,EU-Central,Marketing,Enterprise,,ACH,
TXN-0002724,Vendor Payment,2024-06-17,Jun 2024,VEN-318245,Processed,Yes,Google Cloud,6100,R&D Expense,Training session,,,,,,EUR,1.09,12430.73,0.0,12430.73,13549.5,Enso UK,US-East,Marketing,Mid-Market,,Check,
TXN-0002725,Vendor Credit,2024-06-11,Jun 2024,VEN-544256,Open,Yes,Microsoft,5000,COGS,Support plan,SKU-ENSO-PRO,Enso Pro License,9.49,Each,1172.76,USD,1.0,-4094.97,0.0,-4094.97,-4094.97,Enso EU,EU-Central,R&D,Mid-Market,,,
TXN-0002726,Bill,2024-06-20,Jun 2024,BIL-995549,Partially Paid,Yes,KPMG,6200,G&A Expense,Promotion credit,SKU-ENSO-TEAM,Enso Team License,3.53,Each,131.79,USD,1.0,13683.65,684.18,14367.83,13683.65,Enso EU,UK-South,R&D,Internal,Net 45,,
TXN-0002727,Invoice,2024-06-12,Jun 2024,INV-566621,Paid In Full,Yes,Aperture Inc,4100,Services Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,1.38,Each,1600.43,USD,1.0,21269.62,0.0,21269.62,21269.62,Enso EU,US-West,Operations,SMB,Net 45,,
TXN-0002728,Expense Report,2024-06-15,Jun 2024,EXP-968193,Paid,Yes,Microsoft,5000,COGS,Subscription,SKU-SUP-STD,Standard Support,8.07,Month,829.65,USD,1.0,4423.54,0.0,4423.54,4423.54,Enso EU,US-East,R&D,Internal,,,
TXN-0002729,Cash Sale,2024-06-28,Jun 2024,CAS-649857,Paid,Yes,Globex LLC,4200,Product Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,4.02,Each,1271.95,USD,1.0,11493.55,574.68,12068.23,11493.55,Enso EU,EU-Central,Operations,SMB,,ACH,
TXN-0002730,Invoice,2024-06-04,Jun 2024,INV-432779,Paid In Full,Yes,Acme LLC,4100,Services Revenue,Support plan,SKU-SUP-PREM,Premium Support,5.22,Month,1251.37,USD,1.0,9440.48,896.85,10337.33,9440.48,Enso US,US-East,Finance,Internal,Net 30,,
TXN-0002731,Cash Sale,2024-06-07,Jun 2024,CAS-884779,Paid,Yes,Pied Piper Partners,4100,Services Revenue,License renewal,SKU-SUP-STD,Standard Support,3.86,Month,457.32,USD,1.0,18608.74,1628.26,20237.0,18608.74,Enso EU,UK-South,HR,SMB,,Check,
TXN-0002732,Bill,2024-06-05,Jun 2024,BIL-294025,Paid In Full,Yes,Fastly,6100,R&D Expense,Support plan,SKU-ENSO-PRO,Enso Pro License,5.08,Each,755.55,USD,1.0,1407.53,123.16,1530.69,1407.53,Enso EU,EU-Central,Finance,SMB,Net 30,,
TXN-0002733,Bill,2024-06-02,Jun 2024,BIL-473167,Open,Yes,AWS,6200,G&A Expense,Travel & meals,SKU-SUP-STD,Standard Support,3.58,Month,188.44,USD,1.0,4358.98,381.41,4740.39,4358.98,Enso UK,EU-Central,Operations,Enterprise,Net 30,,
TXN-0002734,Invoice,2024-06-11,Jun 2024,INV-299660,Partially Paid,Yes,Globex LLC,4100,Services Revenue,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,2.73,Each,1324.04,GBP,1.27,11073.89,553.69,11627.58,14063.84,Enso US,UK-South,Finance,Enterprise,Net 45,,
TXN-0002735,Customer Payment,2024-06-09,Jun 2024,CUS-476045,Undeposited,Yes,Wonka LLC,4100,Services Revenue,Cloud services,,,,,,USD,1.0,3373.84,0.0,3373.84,3373.84,Enso US,UK-South,Operations,Mid-Market,,Credit Card,
TXN-0002736,Vendor Credit,2024-06-04,Jun 2024,VEN-884687,Open,Yes,KPMG,6000,Sales & Marketing,Promotion credit,SKU-SUP-STD,Standard Support,2.26,Month,352.48,USD,1.0,-4865.36,0.0,-4865.36,-4865.36,Enso EU,EU-Central,Operations,Mid-Market,,,
TXN-0002737,Customer Payment,2024-06-26,Jun 2024,CUS-174586,Undeposited,Yes,Aperture LLC,4100,Services Revenue,Monthly charge,,,,,,USD,1.0,18948.25,0.0,18948.25,18948.25,Enso UK,US-East,R&D,Mid-Market,,ACH,
TXN-0002738,Item Receipt,2024-06-06,Jun 2024,ITE-691574,Received,Yes,Deloitte,1200,Inventory,Subscription,SKU-TRNG-01,Admin Training,6.56,Hour,729.43,EUR,1.09,14260.02,1247.75,15507.77,15543.42,Enso EU,US-East,Marketing,SMB,,,
TXN-0002739,Invoice,2024-06-04,Jun 2024,INV-380197,Open,Yes,Globex Corp,4200,Product Revenue,Consulting services,SKU-ENSO-TEAM,Enso Team License,9.02,Each,730.04,USD,1.0,14965.08,748.25,15713.33,14965.08,Enso UK,US-East,Finance,Internal,Net 45,,
TXN-0002740,Invoice,2024-06-16,Jun 2024,INV-880405,Paid In Full,Yes,Hooli Corp,4000,Revenue,License renewal,SKU-ENSO-TEAM,Enso Team License,2.23,Each,858.59,USD,1.0,6314.23,599.85,6914.08,6314.23,Enso EU,UK-South,Operations,SMB,Due on Receipt,,
TXN-0002741,Expense Report,2024-06-29,Jun 2024,EXP-710300,Approved,Yes,Zoom,6100,R&D Expense,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,3.48,Each,1832.01,USD,1.0,967.72,91.93,1059.65,967.72,Enso US,UK-South,Sales,SMB,,,
TXN-0002742,Invoice,2024-06-21,Jun 2024,INV-705069,Open,Yes,Initech Corp,4200,Product Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,3.62,Each,1012.31,USD,1.0,21547.75,0.0,21547.75,21547.75,Enso EU,EU-Central,Finance,Internal,Due on Receipt,,
TXN-0002743,Item Receipt,2024-06-17,Jun 2024,ITE-184977,Received,Yes,AWS,1200,Inventory,Promotion credit,SKU-ENSO-PRO,Enso Pro License,2.84,Each,297.13,USD,1.0,17390.34,869.52,18259.86,17390.34,Enso US,US-East,Finance,SMB,,,
TXN-0002744,Item Receipt,2024-06-07,Jun 2024,ITE-255461,Received,Yes,Zoom,1200,Inventory,Training session,SKU-SUP-STD,Standard Support,5.61,Month,2226.21,GBP,1.27,8744.29,0.0,8744.29,11105.25,Enso US,US-West,Operations,Mid-Market,,,
TXN-0002745,Vendor Payment,2024-06-02,Jun 2024,VEN-425605,Processed,Yes,Oracle,6200,G&A Expense,Subscription,,,,,,GBP,1.27,1780.64,0.0,1780.64,2261.41,Enso US,EU-Central,Sales,Internal,,Credit Card,
TXN-0002746,Expense Report,2024-06-23,Jun 2024,EXP-482558,Pending Approval,Yes,Deloitte,6200,G&A Expense,Training session,SKU-TRNG-01,Admin Training,5.36,Hour,1721.01,USD,1.0,5573.17,0.0,5573.17,5573.17,Enso US,US-East,Operations,Internal,,,
TXN-0002747,Vendor Payment,2024-06-02,Jun 2024,VEN-498665,Processed,Yes,Cloudflare,6000,Sales & Marketing,Travel & meals,,,,,,USD,1.0,8345.56,0.0,8345.56,8345.56,Enso UK,US-West,Operations,Enterprise,,Credit Card,
TXN-0002748,Invoice,2024-06-10,Jun 2024,INV-708730,Paid In Full,Yes,Vehement Corp,4000,Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,11.15,Each,311.72,USD,1.0,8222.61,411.13,8633.74,8222.61,Enso EU,UK-South,HR,SMB,Net 45,,
TXN-0002749,Customer Payment,2024-06-05,Jun 2024,CUS-418862,Deposited,Yes,Wayne Corp,4000,Revenue,Travel & meals,,,,,,USD,1.0,19856.15,0.0,19856.15,19856.15,Enso UK,EU-Central,R&D,Mid-Market,,Wire,
TXN-0002750,Expense Report,2024-06-29,Jun 2024,EXP-316440,Paid,Yes,Stripe,5000,COGS,Subscription,SKU-SUP-PREM,Premium Support,4.35,Month,1871.03,USD,1.0,14628.3,1279.98,15908.28,14628.3,Enso US,EU-Central,Marketing,Mid-Market,,,
TXN-0002751,Customer Payment,2024-06-11,Jun 2024,CUS-802930,Undeposited,Yes,Hooli Partners,4000,Revenue,Travel & meals,,,,,,EUR,1.09,22704.27,0.0,22704.27,24747.65,Enso US,UK-South,Sales,Enterprise,,ACH,
TXN-0002752,Customer Payment,2024-06-11,Jun 2024,CUS-531130,Undeposited,Yes,Wayne Partners,4000,Revenue,Support plan,,,,,,USD,1.0,7665.06,0.0,7665.06,7665.06,Enso UK,EU-Central,R&D,Enterprise,,ACH,
TXN-0002753,Bill,2024-06-11,Jun 2024,BIL-745419,Partially Paid,Yes,Microsoft,6100,R&D Expense,Inventory receipt,SKU-SUP-PREM,Premium Support,4.2,Month,1011.91,USD,1.0,10306.7,901.84,11208.54,10306.7,Enso US,UK-South,Sales,Mid-Market,Due on Receipt,,
TXN-0002754,Invoice,2024-06-16,Jun 2024,INV-211097,Partially Paid,Yes,Soylent Corp,4100,Services Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,2.97,Each,2311.36,USD,1.0,17421.52,1524.38,18945.9,17421.52,Enso EU,EU-Central,Sales,Enterprise,Net 15,,
TXN-0002755,Customer Payment,2024-06-20,Jun 2024,CUS-225392,Deposited,Yes,Massive Dynamic Corp,4200,Product Revenue,Quarterly true-up,,,,,,USD,1.0,18897.31,0.0,18897.31,18897.31,Enso EU,UK-South,R&D,Enterprise,,Check,
TXN-0002756,Vendor Payment,2024-06-25,Jun 2024,VEN-280317,Processed,Yes,Zoom,6200,G&A Expense,Monthly charge,,,,,,USD,1.0,13169.51,0.0,13169.51,13169.51,Enso EU,EU-Central,R&D,Enterprise,,Check,
TXN-0002757,Credit Memo,2024-06-16,Jun 2024,CRE-266336,Applied,Yes,Stark Inc,4100,Services Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,4.39,Hour,1910.44,USD,1.0,-18128.6,0.0,-18128.6,-18128.6,Enso US,US-West,HR,Mid-Market,,,
TXN-0002758,Invoice,2024-06-10,Jun 2024,INV-325007,Paid In Full,Yes,Hooli Corp,4200,Product Revenue,Inventory receipt,SKU-TRNG-01,Admin Training,7.13,Hour,540.43,USD,1.0,14915.83,1305.14,16220.97,14915.83,Enso EU,US-West,Operations,Enterprise,Net 30,,
TXN-0002759,Cash Sale,2024-06-25,Jun 2024,CAS-108044,Paid,Yes,Aperture Inc,4100,Services Revenue,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,4.5,Each,406.52,USD,1.0,19803.73,1732.83,21536.56,19803.73,Enso UK,US-West,Finance,Mid-Market,,Wire,
TXN-0002760,Invoice,2024-06-20,Jun 2024,INV-164642,Paid In Full,Yes,Massive Dynamic Inc,4200,Product Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,10.24,Each,1654.31,USD,1.0,23937.57,0.0,23937.57,23937.57,Enso UK,EU-Central,Marketing,Internal,Due on Receipt,,
TXN-0002761,Customer Payment,2024-06-27,Jun 2024,CUS-622422,Undeposited,Yes,Tyrell Partners,4000,Revenue,Monthly charge,,,,,,USD,1.0,17681.55,0.0,17681.55,17681.55,Enso EU,US-East,Marketing,Internal,,Wire,
