Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0003729,Customer Payment,2024-08-04,Aug 2024,CUS-686531,Undeposited,Yes,Pied Piper Inc,4100,Services Revenue,Support plan,,,,,,USD,1.0,11876.56,0.0,11876.56,11876.56,Enso UK,UK-South,Finance,Enterprise,,ACH,
TXN-0003730,Journal Entry,2024-08-29,Aug 2024,JOU-864769,Posted,Yes,Cisco,1200,Inventory,Cloud services,,,,,,USD,1.0,49517.74,0.0,49517.74,49517.74,Enso US,US-East,Sales,Mid-Market,,,
TXN-0003731,Credit Memo,2024-08-19,Aug 2024,CRE-921534,Applied,Yes,Hooli Partners,4000,Revenue,Subscription,SKU-SUP-STD,Standard Support,3.11,Month,841.63,USD,1.0,-2102.62,0.0,-2102.62,-2102.62,Enso EU,UK-South,Marketing,SMB,,,
TXN-0003732,Bill,2024-08-23,Aug 2024,BIL-931513,Paid In Full,Yes,Salesforce,6000,Sales & Marketing,Subscription,SKU-ENSO-PRO,Enso Pro License,1.22,Each,846.06,USD,1.0,4239.6,402.76,4642.36,4239.6,Enso US,US-West,Sales,Mid-Market,Due on Receipt,,
TXN-0003733,Expense Report,2024-08-04,Aug 2024,EXP-611936,Pending Approval,Yes,Stripe,6200,G&A Expense,Support plan,SKU-SUP-STD,Standard Support,5.89,Month,2133.23,USD,1.0,7469.91,373.5,7843.41,7469.91,Enso EU,EU-Central,Operations,Enterprise,,,
TXN-0003734,Cash Sale,2024-08-19,Aug 2024,CAS-609816,Paid,Yes,Tyrell Partners,4100,Services Revenue,Promotion credit,SKU-SUP-PREM,Premium Support,7.13,Month,1474.55,USD,1.0,4791.99,455.24,5247.23,4791.99,Enso UK,US-West,Operations,Internal,,Check,
TXN-0003735,Expense Report,2024-08-03,Aug 2024,EXP-478721,Paid,Yes,Cisco,6000,Sales & Marketing,Consulting services,SKU-ENSO-PRO,Enso Pro License,3.41,Each,578.11,USD,1.0,11968.52,0.0,11968.52,11968.52,Enso EU,UK-South,Sales,Internal,,,
TXN-0003736,Invoice,2024-08-23,Aug 2024,INV-550680,Paid In Full,Yes,Acme LLC,4200,Product Revenue,Support plan,SKU-SUP-PREM,Premium Support,3.43,Month,754.51,USD,1.0,1876.1,93.8,1969.9,1876.1,Enso US,EU-Central,Sales,Enterprise,Net 15,,
TXN-0003737,Cash Sale,2024-08-22,Aug 2024,CAS-324793,Paid,Yes,Pied Piper Corp,4100,Services Revenue,Training session,SKU-ENSO-TEAM,Enso Team License,5.17,Each,883.4,USD,1.0,14232.67,1245.36,15478.03,14232.67,Enso US,US-East,R&D,Enterprise,,ACH,
TXN-0003738,Cash Sale,2024-08-20,Aug 2024,CAS-950380,Paid,Yes,Vehement Partners,4100,Services Revenue,Monthly charge,SKU-SUP-PREM,Premium Support,7.88,Month,1612.85,USD,1.0,9351.22,467.56,9818.78,9351.22,Enso US,UK-South,Sales,Mid-Market,,Wire,
TXN-0003739,Bank Deposit,2024-08-06,Aug 2024,BAN-195804,Deposited,Yes,Accenture,3000,Equity,Travel & meals,,,,,,EUR,1.09,15643.26,0.0,15643.26,17051.15,Enso UK,US-West,HR,Mid-Market,,ACH,
TXN-0003740,Expense Report,2024-08-16,Aug 2024,EXP-952044,Pending Approval,Yes,AWS,5000,COGS,Quarterly true-up,SKU-SUP-PREM,Premium Support,7.91,Month,2969.5,USD,1.0,12571.79,1194.32,13766.11,12571.79,Enso EU,UK-South,Sales,Internal,,,
TXN-0003741,Bill,2024-08-29,Aug 2024,BIL-292896,Paid In Full,Yes,Google Cloud,6100,R&D Expense,Promotion credit,SKU-ENSO-PRO,Enso Pro License,9.77,Each,1014.19,EUR,1.09,4925.62,0.0,4925.62,5368.93,Enso UK,US-East,R&D,Mid-Market,Due on Receipt,,
TXN-0003742,Credit Memo,2024-08-30,Aug 2024,CRE-418376,Open,Yes,Acme LLC,4000,Revenue,Training session,SKU-SUP-STD,Standard Support,4.82,Month,1090.89,EUR,1.09,-3396.16,0.0,-3396.16,-3701.81,Enso EU,US-West,Marketing,SMB,,,
TXN-0003743,Cash Sale,2024-08-28,Aug 2024,CAS-324824,Paid,Yes,Hooli Inc,4100,Services Revenue,Support plan,SKU-SUP-STD,Standard Support,3.12,Month,688.03,USD,1.0,12930.28,1131.4,14061.68,12930.28,Enso US,UK-South,Sales,Internal,,ACH,
TXN-0003744,Item Receipt,2024-08-15,Aug 2024,ITE-275905,Received,Yes,Deloitte,1200,Inventory,Monthly charge,SKU-SUP-PREM,Premium Support,1.77,Month,1537.75,USD,1.0,2434.99,0.0,2434.99,2434.99,Enso EU,UK-South,R&D,SMB,,,
TXN-0003745,Customer Payment,2024-08-11,Aug 2024,CUS-701055,Undeposited,Yes,Cyberdyne Partners,4100,Services Revenue,Quarterly true-up,,,,,,USD,1.0,9852.37,0.0,9852.37,9852.37,Enso UK,EU-Central,Operations,Enterprise,,Credit Card,
TXN-0003746,Invoice,2024-08-16,Aug 2024,INV-861446,Open,Yes,Pied Piper LLC,4200,Product Revenue,Promotion credit,SKU-TRNG-01,Admin Training,7.25,Hour,1349.89,USD,1.0,7082.2,354.11,7436.31,7082.2,Enso US,EU-Central,Sales,SMB,Due on Receipt,,
TXN-0003747,Vendor Credit,2024-08-16,Aug 2024,VEN-138287,Open,Yes,Microsoft,5000,COGS,Promotion credit,SKU-SUP-STD,Standard Support,3.07,Month,15.25,USD,1.0,-6996.21,0.0,-6996.21,-6996.21,Enso EU,US-West,HR,Mid-Market,,,
TXN-0003748,Invoice,2024-08-05,Aug 2024,INV-822081,Paid In Full,Yes,Aperture LLC,4100,Services Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,3.39,Each,1527.29,USD,1.0,24457.86,0.0,24457.86,24457.86,Enso US,US-West,Marketing,SMB,Net 45,,
TXN-0003749,Cash Sale,2024-08-18,Aug 2024,CAS-517375,Paid,Yes,Acme Corp,4000,Revenue,Subscription,SKU-SUP-STD,Standard Support,3.31,Month,8.99,USD,1.0,5921.7,518.15,6439.85,5921.7,Enso UK,EU-Central,Finance,SMB,,ACH,
TXN-0003750,Bill,2024-08-29,Aug 2024,BIL-258614,Paid In Full,Yes,Deloitte,5000,COGS,Monthly charge,SKU-TRNG-01,Admin Training,9.39,Hour,617.24,USD,1.0,5027.15,439.88,5467.03,5027.15,Enso US,US-West,Sales,SMB,Net 30,,
TXN-0003751,Credit Memo,2024-08-30,Aug 2024,CRE-372494,Open,Yes,Umbrella Partners,4200,Product Revenue,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,3.4,Each,1191.02,USD,1.0,-23475.28,0.0,-23475.28,-23475.28,Enso EU,EU-Central,HR,SMB,,,
TXN-0003752,Invoice,2024-08-04,Aug 2024,INV-184644,Paid In Full,Yes,Aperture LLC,4000,Revenue,Quarterly true-up,SKU-SUP-PREM,Premium Support,4.57,Month,3183.31,USD,1.0,2904.32,0.0,2904.32,2904.32,Enso US,UK-South,Operations,Enterprise,Net 15,,
TXN-0003753,Bill,2024-08-30,Aug 2024,BIL-433687,Paid In Full,Yes,Deloitte,5000,COGS,Cloud services,SKU-SUP-PREM,Premium Support,9.17,Month,870.65,USD,1.0,9758.87,927.09,10685.96,9758.87,Enso UK,US-West,HR,Mid-Market,Net 45,,
TXN-0003754,Cash Sale,2024-08-13,Aug 2024,CAS-873653,Paid,Yes,Wayne Inc,4100,Services Revenue,Hardware purchase,SKU-TRNG-01,Admin Training,2.27,Hour,1199.52,USD,1.0,18924.0,946.2,19870.2,18924.0,Enso EU,UK-South,HR,SMB,,Wire,
TXN-0003755,Customer Payment,2024-08-08,Aug 2024,CUS-315274,Deposited,Yes,Pied Piper Corp,4100,Services Revenue,Monthly charge,,,,,,USD,1.0,7223.5,0.0,7223.5,7223.5,Enso US,US-West,Finance,Internal,,ACH,
TXN-0003756,Expense Report,2024-08-14,Aug 2024,EXP-506619,Paid,Yes,KPMG,6200,G&A Expense,Cloud services,SKU-TRNG-01,Admin Training,4.2,Hour,913.7,USD,1.0,210.23,18.4,228.63,210.23,Enso UK,US-East,Operations,SMB,,,
TXN-0003757,Customer Payment,2024-08-20,Aug 2024,CUS-550923,Deposited,Yes,Aperture Inc,4100,Services Revenue,Support plan,,,,,,GBP,1.27,17169.04,0.0,17169.04,21804.68,Enso EU,EU-Central,Operations,Mid-Market,,Credit Card,
TXN-0003758,Vendor Payment,2024-08-31,Aug 2024,VEN-551013,Processed,Yes,Accenture,6200,G&A Expense,Training session,,,,,,USD,1.0,4837.18,0.0,4837.18,4837.18,Enso UK,US-East,Sales,Enterprise,,Wire,
TXN-0003759,Bank Deposit,2024-08-24,Aug 2024,BAN-770604,Deposited,Yes,Google Cloud,6100,R&D Expense,Monthly charge,,,,,,USD,1.0,32785.16,0.0,32785.16,32785.16,Enso US,US-East,Sales,Mid-Market,,Wire,
TXN-0003760,Vendor Credit,2024-08-23,Aug 2024,VEN-896026,Applied,Yes,Deloitte,5000,COGS,Inventory receipt,SKU-SUP-STD,Standard Support,5.09,Month,1154.91,USD,1.0,-777.04,0.0,-777.04,-777.04,Enso UK,EU-Central,R&D,Enterprise,,,
TXN-0003761,Item Receipt,2024-08-08,Aug 2024,ITE-921255,Received,Yes,Stripe,1200,Inventory,Monthly charge,SKU-ENSO-PRO,Enso Pro License,7.48,Each,2627.09,USD,1.0,14733.98,1399.73,16133.71,14733.98,Enso US,US-East,HR,SMB,,,
TXN-0003762,Bill,2024-08-03,Aug 2024,BIL-355895,Partially Paid,Yes,Zoom,6100,R&D Expense,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1863.23,EUR,1.09,1536.36,145.95,1682.31,1674.63,Enso UK,US-East,Marketing,Mid-Market,Net 15,,
TXN-0003763,Cash Sale,2024-08-11,Aug 2024,CAS-962934,Paid,Yes,Initech Corp,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.0,Each,702.8,USD,1.0,20304.54,1928.93,22233.47,20304.54,Enso UK,US-West,Finance,Internal,,Wire,
TXN-0003764,Expense Report,2024-08-28,Aug 2024,EXP-364879,Paid,Yes,Cisco,6200,G&A Expense,Quarterly true-up,SKU-TRNG-01,Admin Training,7.19,Hour,453.69,USD,1.0,11361.67,0.0,11361.67,11361.67,Enso US,UK-South,HR,Internal,,,
TXN-0003765,Bill,2024-08-26,Aug 2024,BIL-238275,Paid In Full,Yes,HP,5000,COGS,Subscription,SKU-TRNG-01,Admin Training,7.46,Hour,1878.34,GBP,1.27,10728.2,536.41,11264.61,13624.81,Enso EU,US-East,Finance,SMB,Net 15,,
TXN-0003766,Vendor Payment,2024-08-07,Aug 2024,VEN-267583,Processed,Yes,Deloitte,6200,G&A Expense,Cloud services,,,,,,USD,1.0,4725.77,0.0,4725.77,4725.77,Enso UK,US-West,Finance,Internal,,ACH,
TXN-0003767,Credit Memo,2024-08-07,Aug 2024,CRE-947089,Open,Yes,Umbrella Partners,4000,Revenue,Training session,SKU-TRNG-01,Admin Training,12.65,Hour,1301.73,USD,1.0,-4674.57,0.0,-4674.57,-4674.57,Enso EU,US-West,Sales,SMB,,,
TXN-0003768,Vendor Payment,2024-08-15,Aug 2024,VEN-117011,Processed,Yes,Deloitte,6100,R&D Expense,Cloud services,,,,,,USD,1.0,599.78,0.0,599.78,599.78,Enso UK,US-West,Finance,Enterprise,,Credit Card,
TXN-0003769,Vendor Payment,2024-08-05,Aug 2024,VEN-192681,Processed,Yes,Microsoft,6000,Sales & Marketing,License renewal,,,,,,USD,1.0,1191.4,0.0,1191.4,1191.4,Enso US,US-West,Operations,Mid-Market,,ACH,
TXN-0003770,Journal Entry,2024-08-06,Aug 2024,JOU-710805,Approved,Yes,Stripe,1000,Checking,Cloud services,,,,,,USD,1.0,9280.95,0.0,9280.95,9280.95,Enso UK,US-East,Operations,Enterprise,,,
TXN-0003771,Invoice,2024-08-05,Aug 2024,INV-814840,Open,Yes,Massive Dynamic Inc,4200,Product Revenue,Support plan,SKU-SUP-STD,Standard Support,10.25,Month,89.43,USD,1.0,20309.46,1777.08,22086.54,20309.46,Enso US,US-East,R&D,Enterprise,Net 30,,
TXN-0003772,Invoice,2024-08-25,Aug 2024,INV-211391,Open,Yes,Aperture Corp,4000,Revenue,Support plan,SKU-ENSO-TEAM,Enso Team License,5.65,Each,567.01,GBP,1.27,5701.97,285.1,5987.07,7241.5,Enso EU,US-West,Finance,Enterprise,Net 15,,
TXN-0003773,Cash Sale,2024-08-23,Aug 2024,CAS-248677,Paid,Yes,Umbrella Inc,4100,Services Revenue,Travel & meals,SKU-TRNG-01,Admin Training,5.99,Hour,710.08,USD,1.0,19539.03,1709.67,21248.7,19539.03,Enso EU,UK-South,Operations,Internal,,Wire,
TXN-0003774,Vendor Payment,2024-08-15,Aug 2024,VEN-464732,Processed,Yes,Google Cloud,6100,R&D Expense,Cloud services,,,,,,USD,1.0,10930.86,0.0,10930.86,10930.86,Enso US,US-West,R&D,Mid-Market,,ACH,
TXN-0003775,Vendor Payment,2024-08-02,Aug 2024,VEN-560719,Processed,Yes,Dell,6100,R&D Expense,Monthly charge,,,,,,USD,1.0,1818.47,0.0,1818.47,1818.47,Enso UK,EU-Central,Operations,Mid-Market,,ACH,
TXN-0003776,Invoice,2024-08-25,Aug 2024,INV-276598,Open,Yes,Acme Partners,4100,Services Revenue,Travel & meals,SKU-TRNG-01,Admin Training,1.0,Hour,947.56,USD,1.0,3509.99,333.45,3843.44,3509.99,Enso UK,US-West,Finance,Mid-Market,Net 15,,
TXN-0003777,Item Receipt,2024-08-22,Aug 2024,ITE-280765,Received,Yes,Stripe,1200,Inventory,Monthly charge,SKU-SUP-PREM,Premium Support,3.52,Month,2626.21,USD,1.0,4679.18,444.52,5123.7,4679.18,Enso US,UK-South,Marketing,SMB,,,
TXN-0003778,Cash Sale,2024-08-20,Aug 2024,CAS-705078,Paid,Yes,Pied Piper Partners,4100,Services Revenue,Promotion credit,SKU-SUP-STD,Standard Support,4.51,Month,600.36,GBP,1.27,16137.6,1412.04,17549.64,20494.75,Enso UK,EU-Central,Finance,SMB,,Wire,
TXN-0003779,Invoice,2024-08-04,Aug 2024,INV-359392,Partially Paid,Yes,Wonka Partners,4200,Product Revenue,Cloud services,SKU-ENSO-TEAM,Enso Team License,7.86,Each,489.23,USD,1.0,9429.83,0.0,9429.83,9429.83,Enso UK,US-East,Finance,Mid-Market,Net 45,,
TXN-0003780,Journal Entry,2024-08-13,Aug 2024,JOU-762822,Approved,Yes,Salesforce,2100,Accrued Expenses,Promotion credit,,,,,,USD,1.0,36711.63,0.0,36711.63,36711.63,Enso US,US-East,R&D,SMB,,,
TXN-0003781,Expense Report,2024-08-09,Aug 2024,EXP-154474,Paid,Yes,Dell,6000,Sales & Marketing,License renewal,SKU-ENSO-TEAM,Enso Team License,1.76,Each,231.12,USD,1.0,10930.08,0.0,10930.08,10930.08,Enso EU,UK-South,Sales,Internal,,,
TXN-0003782,Invoice,2024-08-09,Aug 2024,INV-647025,Partially Paid,Yes,Acme Corp,4000,Revenue,Hardware purchase,SKU-TRNG-01,Admin Training,3.34,Hour,722.17,GBP,1.27,23182.16,1159.11,24341.27,29441.34,Enso EU,EU-Central,R&D,Enterprise,Net 30,,
TXN-0003783,Expense Report,2024-08-27,Aug 2024,EXP-383503,Approved,Yes,AWS,6100,R&D Expense,License renewal,SKU-TRNG-01,Admin Training,3.93,Hour,763.98,USD,1.0,8744.83,437.24,9182.07,8744.83,Enso UK,US-East,Marketing,SMB,,,
TXN-0003784,Credit Memo,2024-08-31,Aug 2024,CRE-339087,Applied,Yes,Wonka LLC,4200,Product Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,8.15,Month,278.1,USD,1.0,-595.92,0.0,-595.92,-595.92,Enso UK,UK-South,Marketing,Enterprise,,,
TXN-0003785,Bill,2024-08-09,Aug 2024,BIL-609106,Partially Paid,Yes,Oracle,6200,G&A Expense,Travel & meals,SKU-SUP-STD,Standard Support,1.32,Month,1145.99,USD,1.0,9366.63,468.33,9834.96,9366.63,Enso UK,US-East,Marketing,SMB,Net 15,,
TXN-0003786,Invoice,2024-08-18,Aug 2024,INV-284422,Paid In Full,Yes,Pied Piper Partners,4200,Product Revenue,Support plan,SKU-TRNG-01,Admin Training,4.62,Hour,150.21,USD,1.0,5625.04,534.38,6159.42,5625.04,Enso EU,UK-South,Finance,Enterprise,Net 30,,
TXN-0003787,Customer Payment,2024-08-03,Aug 2024,CUS-981213,Undeposited,Yes,Umbrella Corp,4000,Revenue,Monthly charge,,,,,,USD,1.0,13172.43,0.0,13172.43,13172.43,Enso EU,EU-Central,Operations,Enterprise,,ACH,
TXN-0003788,Bill,2024-08-17,Aug 2024,BIL-963413,Open,Yes,Salesforce,6000,Sales & Marketing,Monthly charge,SKU-SUP-PREM,Premium Support,3.12,Month,1601.41,USD,1.0,7024.68,351.23,7375.91,7024.68,Enso UK,EU-Central,R&D,Enterprise,Net 15,,
TXN-0003789,Expense Report,2024-08-22,Aug 2024,EXP-352092,Paid,Yes,Salesforce,6200,G&A Expense,License renewal,SKU-TRNG-01,Admin Training,5.88,Hour,574.19,USD,1.0,13434.16,1276.25,14710.41,13434.16,Enso UK,EU-Central,Marketing,Enterprise,,,
TXN-0003790,Bill,2024-08-05,Aug 2024,BIL-762156,Partially Paid,Yes,Accenture,6000,Sales & Marketing,Consulting services,SKU-ENSO-TEAM,Enso Team License,7.67,Each,1492.64,USD,1.0,278.38,13.92,292.3,278.38,Enso EU,US-West,Sales,SMB,Net 30,,
TXN-0003791,Item Receipt,2024-08-16,Aug 2024,ITE-377146,Received,Yes,Zoom,1200,Inventory,Promotion credit,SKU-TRNG-01,Admin Training,4.01,Hour,705.72,USD,1.0,16859.0,842.95,17701.95,16859.0,Enso US,EU-Central,R&D,Enterprise,,,
TXN-0003792,Expense Report,2024-08-25,Aug 2024,EXP-529645,Approved,Yes,Fastly,5000,COGS,Promotion credit,SKU-SUP-PREM,Premium Support,2.92,Month,1109.01,USD,1.0,10305.59,0.0,10305.59,10305.59,Enso EU,EU-Central,Sales,Internal,,,
TXN-0003793,Invoice,2024-08-08,Aug 2024,INV-907592,Partially Paid,Yes,Cyberdyne Corp,4000,Revenue,Consulting services,SKU-TRNG-01,Admin Training,6.78,Hour,1824.32,USD,1.0,7782.21,389.11,8171.32,7782.21,Enso EU,US-West,Marketing,SMB,Net 45,,
TXN-0003794,Bill,2024-08-17,Aug 2024,BIL-368327,Partially Paid,Yes,Cisco,5000,COGS,Promotion credit,SKU-ENSO-TEAM,Enso Team License,4.98,Each,226.51,GBP,1.27,14133.27,0.0,14133.27,17949.25,Enso EU,EU-Central,Marketing,SMB,Due on Receipt,,
TXN-0003795,Expense Report,2024-08-21,Aug 2024,EXP-394353,Approved,Yes,Cloudflare,6200,G&A Expense,Quarterly true-up,SKU-ENSO-TEAM,Enso Team License,7.79,Each,1969.09,USD,1.0,14308.86,1359.34,15668.2,14308.86,Enso UK,UK-South,Finance,Internal,,,
TXN-0003796,Bill,2024-08-21,Aug 2024,BIL-132826,Partially Paid,Yes,Cloudflare,6000,Sales & Marketing,Promotion credit,SKU-ENSO-PRO,Enso Pro License,6.24,Each,1422.05,USD,1.0,13501.53,1282.65,14784.18,13501.53,Enso EU,UK-South,Finance,Enterprise,Net 15,,
TXN-0003797,Invoice,2024-08-01,Aug 2024,INV-847523,Paid In Full,Yes,Cyberdyne Inc,4200,Product Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.0,Each,567.8,USD,1.0,5973.18,298.66,6271.84,5973.18,Enso EU,US-East,Marketing,Mid-Market,Net 45,,
TXN-0003798,Bill,2024-08-11,Aug 2024,BIL-293624,Paid In Full,Yes,AWS,5000,COGS,Hardware purchase,SKU-SUP-PREM,Premium Support,9.96,Month,535.24,USD,1.0,7152.73,357.64,7510.37,7152.73,Enso UK,US-West,Operations,Internal,Net 30,,
TXN-0003799,Invoice,2024-08-09,Aug 2024,INV-330239,Partially Paid,Yes,Umbrella LLC,4000,Revenue,Cloud services,SKU-SUP-STD,Standard Support,8.04,Month,1605.17,USD,1.0,5770.17,0.0,5770.17,5770.17,Enso UK,US-East,Operations,SMB,Net 45,,
TXN-0003800,Transfer,2024-08-10,Aug 2024,TRA-933818,Completed,Yes,HP,6000,Sales & Marketing,Hardware purchase,,,,,,USD,1.0,48056.44,0.0,48056.44,48056.44,Enso UK,US-West,Finance,Internal,,,
TXN-0003801,Vendor Credit,2024-08-31,Aug 2024,VEN-340964,Applied,Yes,Accenture,6000,Sales & Marketing,Monthly charge,SKU-ENSO-PRO,Enso Pro License,6.97,Each,1147.44,USD,1.0,-2639.12,0.0,-2639.12,-2639.12,Enso UK,US-West,R&D,SMB,,,
TXN-0003802,Customer Payment,2024-08-19,Aug 2024,CUS-718313,Undeposited,Yes,Soylent Corp,4100,Services Revenue,Monthly charge,,,,,,EUR,1.09,6401.44,0.0,6401.44,6977.57,Enso EU,EU-Central,HR,SMB,,Check,
TXN-0003803,Bill,2024-08-23,Aug 2024,BIL-253207,Partially Paid,Yes,Cisco,6100,R&D Expense,Training session,SKU-SUP-PREM,Premium Support,1.0,Month,706.34,GBP,1.27,14203.04,1242.77,15445.81,18037.86,Enso UK,UK-South,R&D,Mid-Market,Net 45,,
TXN-0003804,Journal Entry,2024-08-21,Aug 2024,JOU-745701,Approved,Yes,KPMG,4200,Product Revenue,Promotion credit,,,,,,USD,1.0,12216.68,0.0,12216.68,12216.68,Enso US,UK-South,Sales,Enterprise,,,
TXN-0003805,Invoice,2024-08-09,Aug 2024,INV-226590,Partially Paid,Yes,Aperture Inc,4100,Services Revenue,License renewal,SKU-SUP-PREM,Premium Support,7.58,Month,104.25,USD,1.0,8597.63,752.29,9349.92,8597.63,Enso EU,EU-Central,Finance,Internal,Due on Receipt,,
TXN-0003806,Vendor Payment,2024-08-04,Aug 2024,VEN-108606,Processed,Yes,Deloitte,6200,G&A Expense,Travel & meals,,,,,,USD,1.0,8233.96,0.0,8233.96,8233.96,Enso UK,US-West,R&D,Mid-Market,,ACH,
TXN-0003807,Invoice,2024-08-07,Aug 2024,INV-113392,Partially Paid,Yes,Initech Inc,4200,Product Revenue,Promotion credit,SKU-ENSO-PRO,Enso Pro License,5.48,Each,1094.88,USD,1.0,22070.09,1103.5,23173.59,22070.09,Enso EU,EU-Central,HR,Enterprise,Net 45,,
TXN-0003808,Cash Sale,2024-08-13,Aug 2024,CAS-749631,Paid,Yes,Initech LLC,4200,Product Revenue,Monthly charge,SKU-ENSO-TEAM,Enso Team License,5.84,Each,1356.04,USD,1.0,19885.07,1889.08,21774.15,19885.07,Enso EU,US-East,Marketing,Internal,,ACH,
TXN-0003809,Cash Sale,2024-08-30,Aug 2024,CAS-697067,Paid,Yes,Stark Inc,4100,Services Revenue,License renewal,SKU-SUP-PREM,Premium Support,8.08,Month,1741.9,USD,1.0,5863.02,513.01,6376.03,5863.02,Enso UK,US-East,Sales,SMB,,ACH,
TXN-0003810,Cash Sale,2024-08-04,Aug 2024,CAS-443390,Paid,Yes,Globex Corp,4100,Services Revenue,Subscription,SKU-TRNG-01,Admin Training,2.27,Hour,1277.24,USD,1.0,23865.98,2267.27,26133.25,23865.98,Enso EU,UK-South,HR,Internal,,ACH,
TXN-0003811,Bill,2024-08-30,Aug 2024,BIL-654037,Paid In Full,Yes,Cisco,6000,Sales & Marketing,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,7.35,Each,2122.39,USD,1.0,10564.02,1003.58,11567.6,10564.02,Enso EU,UK-South,Sales,Internal,Net 15,,
TXN-0003812,Customer Payment,2024-08-15,Aug 2024,CUS-339472,Deposited,Yes,Tyrell Inc,4100,Services Revenue,Monthly charge,,,,,,USD,1.0,13147.18,0.0,13147.18,13147.18,Enso UK,US-West,Operations,Internal,,Check,
TXN-0003813,Item Receipt,2024-08-23,Aug 2024,ITE-531300,Received,Yes,Google Cloud,1200,Inventory,Cloud services,SKU-ENSO-PRO,Enso Pro License,8.02,Each,1315.02,USD,1.0,6866.14,0.0,6866.14,6866.14,Enso UK,US-West,Sales,Enterprise,,,
TXN-0003814,Invoice,2024-08-18,Aug 2024,INV-694143,Open,Yes,Acme Corp,4100,Services Revenue,Support plan,SKU-ENSO-PRO,Enso Pro License,4.94,Each,2420.9,USD,1.0,23726.84,1186.34,24913.18,23726.84,Enso EU,US-East,Finance,Enterprise,Net 45,,
TXN-0003815,Credit Memo,2024-08-22,Aug 2024,CRE-799566,Applied,Yes,Pied Piper Inc,4200,Product Revenue,Subscription,SKU-ENSO-TEAM,Enso Team License,2.34,Each,556.06,EUR,1.09,-12003.58,0.0,-12003.58,-13083.9,Enso EU,US-West,Sales,Internal,,,
TXN-0003816,Invoice,2024-08-16,Aug 2024,INV-706418,Partially Paid,Yes,Wayne LLC,4000,Revenue,License renewal,SKU-ENSO-PRO,Enso Pro License,7.72,Each,1511.27,EUR,1.09,1827.09,91.35,1918.44,1991.53,Enso EU,EU-Central,Sales,Internal,Net 30,,
TXN-0003817,Invoice,2024-08-07,Aug 2024,INV-837135,Partially Paid,Yes,Tyrell LLC,4100,Services Revenue,Subscription,SKU-TRNG-01,Admin Training,2.71,Hour,1271.81,USD,1.0,1559.73,0.0,1559.73,1559.73,Enso EU,UK-South,R&D,Internal,Due on Receipt,,
TXN-0003818,Credit Memo,2024-08-05,Aug 2024,CRE-215049,Open,Yes,Hooli Corp,4200,Product Revenue,Travel & meals,SKU-TRNG-01,Admin Training,2.89,Hour,240.79,USD,1.0,-10343.17,0.0,-10343.17,-10343.17,Enso UK,US-East,R&D,Enterprise,,,
TXN-0003819,Journal Entry,2024-08-21,Aug 2024,JOU-689933,Posted,Yes,Cisco,1200,Inventory,Inventory receipt,,,,,,USD,1.0,26671.24,0.0,26671.24,26671.24,Enso EU,US-East,HR,Internal,,,
TXN-0003820,Bill,2024-08-05,Aug 2024,BIL-387374,Partially Paid,Yes,Stripe,5000,COGS,Support plan,SKU-ENSO-TEAM,Enso Team License,6.66,Each,2772.22,USD,1.0,4656.33,442.35,5098.68,4656.33,Enso EU,UK-South,HR,Internal,Net 45,,
TXN-0003821,Bill,2024-08-11,Aug 2024,BIL-187283,Paid In Full,Yes,KPMG,5000,COGS,Support plan,SKU-SUP-PREM,Premium Support,2.54,Month,80.76,USD,1.0,2064.21,180.62,2244.83,2064.21,Enso UK,UK-South,Operations,Mid-Market,Due on Receipt,,
TXN-0003822,Journal Entry,2024-08-02,Aug 2024,JOU-190555,Approved,Yes,KPMG,4100,Services Revenue,Training session,,,,,,USD,1.0,30441.86,0.0,30441.86,30441.86,Enso US,EU-Central,Finance,Internal,,,
TXN-0003823,Invoice,2024-08-12,Aug 2024,INV-416809,Partially Paid,Yes,Soylent Corp,4200,Product Revenue,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.01,Each,35.21,USD,1.0,1956.04,97.8,2053.84,1956.04,Enso EU,EU-Central,Marketing,SMB,Net 30,,
TXN-0003824,Vendor Payment,2024-08-08,Aug 2024,VEN-905920,Processed,Yes,Cloudflare,6000,Sales & Marketing,Quarterly true-up,,,,,,USD,1.0,10157.17,0.0,10157.17,10157.17,Enso EU,US-West,Sales,Mid-Market,,ACH,
TXN-0003825,Bill,2024-08-03,Aug 2024,BIL-746175,Paid In Full,Yes,AWS,5000,COGS,Hardware purchase,SKU-SUP-PREM,Premium Support,4.57,Month,94.12,USD,1.0,2513.69,0.0,2513.69,2513.69,Enso US,UK-South,HR,Mid-Market,Net 30,,
